,matchid
727,2977144948
728,2975966163
729,2975924692
730,2972971983
731,2972958718
732,2972727281
733,2972710974
734,2972486510
735,2972459257
736,2972220958
737,2972202467
738,2972165968
739,2972128373
740,2972107254
741,2972085714
742,2969456867
743,2966545485
744,2960169808
745,2960108976
746,2960119808
747,2959860396
748,2959836742
749,2951618232
750,2928020109
751,2927873824
752,2927833455
753,2927736134
754,2927726936
755,2927698134
756,2927595181
757,2926921673
758,2926104035
759,2926040590
760,2926014396
761,2925989734
762,2925994099
763,2925958813
764,2925724868
765,2925684457
766,2925675858
767,2925581362
768,2925509296
769,2925520714
770,2925474467
771,2925468374
772,2925405736
773,2925402356
774,2925389931
775,2925157809
776,2924432834
777,2924402554
778,2924145253
779,2924115496
780,2924095483
781,2924042632
782,2924013668
783,2923994212
784,2923975416
785,2923764160
786,2923531914
787,2923525157
788,2923496892
789,2923465889
790,2923392782
791,2923329681
792,2923304293
793,2923274462
794,2923247496
795,2923250007
796,2923223583
797,2923146431
798,2923117942
799,2923104446
800,3129475480
801,3129451128
802,3129422054
803,3129357787
804,3108115947
805,3104691459
806,3104074302
807,3103635004
808,3103586038
809,3103523020
810,3103487222
811,3103220015
812,3102712495
813,3101888189
814,3101846425
815,3101811200
816,3092484191
817,3091737669
818,3091680789
819,3091653232
820,3091072158
821,3088917027
822,3088888614
823,3088874330
824,3088509764
825,3088048239
826,3088032473
827,3087999773
828,3087852343
829,3087054467
830,3087024506
831,3086951572
832,3086847318
833,3086819528
834,3086806296
835,3086750203
836,3079332382
837,3077994967
838,3075010637
839,3074949720
840,3074928494
841,3074861694
842,3074834587
843,3073496079
844,3073480057
845,3073322138
846,3073312856
847,3073275556
848,3073259982
849,3073148156
850,3073141828
851,3072576468
852,3072559803
853,3072551876
854,3072509364
855,3072481653
856,3072458294
857,3072454405
858,3070569940
859,3070531748
860,3070443475
861,3070377617
862,3070363590
863,3070018321
864,3070016104
865,3068883714
866,3068873610
867,3068848398
868,3068833524
869,3068808078
870,3067303526
871,3067255159
872,3067211600
873,3067177931
874,3066927028
875,3066913249
876,3066697593
877,3066673297
878,3066645854
879,3065606202
880,3065613931
881,3065449461
882,3065452505
883,3065426170
884,3064380064
885,3064348615
886,3064322269
887,3064296585
888,3064273422
889,3064238792
890,3064233292
891,3064225175
892,3064201752
893,3064175646
894,3064171986
895,3064147701
896,3197251767
897,3197177156
898,3197212188
899,3197147667
900,3077217376
901,3077173457
902,3077114113
903,3077109971
904,3071869283
905,3071874373
906,3071860983
907,3071826918
908,3071823247
909,3071766866
910,3066987533
911,3066980041
912,3066961142
913,3066940094
914,3066899997
915,3066886574
916,3066808245
917,3066786472
918,3066769818
919,3066503159
920,3066501899
921,3066489606
922,3066488043
923,3066477344
924,3066475515
925,3066473938
926,3066481201
927,3066469870
928,3066457526
929,3066464577
930,3066450910
931,3066417809
932,3066410150
933,3066382115
934,3066376967
935,3066349646
936,3066256099
937,3066207264
938,3066018625
939,3065887893
940,3065855670
941,3065808219
942,3065810089
943,3065773452
944,3064312509
945,3064263588
946,3064256137
947,3064252149
948,3062049173
949,3062044590
950,3062030922
951,3062005135
952,3061979640
953,3061973642
954,3061958472
955,3061939561
956,3059101136
957,3059092512
958,3059063140
959,3059013227
960,3058978720
961,3058971215
962,3058954463
963,3058931648
964,3058846068
965,3058861135
966,3058749498
967,3057941264
968,3057932389
969,3057922359
970,3057918137
971,3057907399
972,3057904088
973,3057891575
974,3057885636
975,3057882200
976,3057837743
977,3053344598
978,3053316706
979,3053289635
980,3052978813
981,3052965256
982,3052351210
983,3052328733
984,3052307076
985,3052286146
986,3052290169
987,3052246731
988,3052218040
989,3052197100
990,3052138867
991,3051678352
992,3051656540
993,3051619644
994,3051621577
995,3051576188
996,3171249582
997,3150082716
998,3147658168
999,3146802603
1000,3146794827
1001,3146768817
1002,3146334038
1003,3146313480
1004,3146228135
1005,3146222822
1006,3146115308
1007,3146111652
1008,3145630141
1009,3145399001
1010,3145368539
1011,3145333487
1012,3145173474
1013,3145164292
1014,3144684825
1015,3144654291
1016,3144556527
1017,3144528146
1018,3144386276
1019,3144359515
1020,3144343098
1021,3144306132
1022,3144300257
1023,3144278811
1024,3143842294
1025,3143791649
1026,3143706112
1027,3143343964
1028,3143055655
1029,3143025558
1030,3142996313
1031,3142925025
1032,3142887790
1033,3142852509
1034,3142836270
1035,3142789751
1036,3142438481
1037,3142237936
1038,3142241799
1039,3142204932
1040,3142154673
1041,3142143610
1042,3142103323
1043,3141669421
1044,3141676995
1045,3141632054
1046,3141603923
1047,3141559111
1048,3141543066
1049,3140463622
1050,3139671506
1051,3139633860
1052,3139419167
1053,3139405642
1054,3139391427
1055,3139359924
1056,3139349939
1057,3138827516
1058,3138766146
1059,3138771063
1060,3138706134
1061,3138670484
1062,3138641512
1063,3138312375
1064,3138275748
1065,3138027720
1066,3137833863
1067,3137820119
1068,3137657873
1069,3137654603
1070,3137640393
1071,3137634980
1072,3123696618
1073,3119978180
1074,3119199163
1075,3114613610
1076,3104094552
1077,3104055820
1078,3086258279
1079,3085736757
1080,3084552045
1081,3084534552
1082,3083476901
1083,3083168596
1084,3083075511
1085,3082851830
1086,3082522641
1087,3082469977
1088,3082422776
1089,3081747620
1090,3081685385
1091,3080989662
1092,3080931879
1093,3080495590
1094,3080087867
1095,3079708176
1096,3023149663
1097,3023165440
1098,3023151771
1099,3023137842
1100,3023096872
1101,3023103293
1102,3023100656
1103,3022959006
1104,3022987535
1105,3022149777
1106,3022141448
1107,3022106968
1108,3022101473
1109,3022088081
1110,3022064926
1111,3022058484
1112,3022017608
1113,3022013580
1114,3022020962
1115,3021998834
1116,3021985597
1117,3021993699
1118,3021808868
1119,3021810553
1120,3021596778
1121,3021577798
1122,3017297157
1123,3017275980
1124,3017238457
1125,3017230726
1126,3017194749
1127,3017157008
1128,3017145076
1129,3017108988
1130,3017036340
1131,3016580388
1132,3016529870
1133,3016506712
1134,3016504428
1135,3016480102
1136,3016478368
1137,3016471421
1138,3016277832
1139,3015736071
1140,3015656646
1141,3015580211
1142,3015528400
1143,3015461047
1144,3015434610
1145,3015359240
1146,3010327941
1147,3010312450
1148,3010217956
1149,3010222097
1150,2995328590
1151,2995298733
1152,2995223969
1153,2995195661
1154,2987389695
1155,2987403522
1156,2987378518
1157,2983543686
1158,2983523126
1159,2982079660
1160,2982085063
1161,2982067193
1162,2979905699
1163,2979866385
1164,2979860299
1165,2979350235
1166,2979321816
1167,2979296983
1168,2979235658
1169,2979219617
1170,2979212261
1171,2979209864
1172,2979174035
1173,2979131297
1174,2977720404
1175,2977691102
1176,2977666333
1177,2977651439
1178,2977625752
1179,2977597036
1180,2977584197
1181,2977591768
1182,2977579875
1183,2977557291
1184,2977546868
1185,2977554797
1186,2977421975
1187,2977403170
1188,2977362347
1189,2977309470
1190,2977287475
1191,2977258514
1192,2977219400
1193,2977209706
1194,2977108086
1195,2977091783
1196,3212442836
1197,3211955075
1198,3212003504
1199,3212132381
1200,3210301589
1201,3210239331
1202,3210218319
1203,3210216483
1204,3210263916
1205,3210223867
1206,3210242424
1207,3210250756
1208,3209035733
1209,3207657121
1210,3207681242
1211,3206929107
1212,3206896416
1213,3206902065
1214,3206866393
1215,3206529430
1216,3206523634
1217,3206459064
1218,3205107182
1219,3205066597
1220,3205064469
1221,3205081126
1222,3205050035
1223,3205015297
1224,3205030291
1225,3204895821
1226,3204859379
1227,3204822357
1228,3204775333
1229,3204718771
1230,3204694090
1231,3204645544
1232,3203633967
1233,3203606910
1234,3203559291
1235,3203515291
1236,3203508628
1237,3203466122
1238,3203449191
1239,3203406440
1240,3203440382
1241,3203386643
1242,3203361354
1243,3203326610
1244,3203313290
1245,3203310088
1246,3203229325
1247,3202511688
1248,3202237441
1249,3202251362
1250,3202158056
1251,3202169977
1252,3202124189
1253,3202048497
1254,3202082371
1255,3201847700
1256,3201807664
1257,3201805673
1258,3201794017
1259,3201811368
1260,3201759378
1261,3201746340
1262,3201624075
1263,3201566352
1264,3201518946
1265,3201530497
1266,3201455075
1267,3201397768
1268,3200422362
1269,3200333182
1270,3200294864
1271,3200238231
1272,3200221656
1273,3200153541
1274,3200087976
1275,3200081184
1276,3199661386
1277,3199608243
1278,3199594454
1279,3199619754
1280,3199575736
1281,3199488814
1282,3199513727
1283,3199446656
1284,3199399363
1285,3199363432
1286,3199298395
1287,3199321915
1288,3199286330
1289,3199240349
1290,3199223981
1291,3199138794
1292,3199153713
1293,3199162417
1294,3199088029
1295,3198008429
1296,3212543847
1297,3211112215
1298,3209769288
1299,3209725033
1300,3209593922
1301,3209505565
1302,3209387546
1303,3208906546
1304,3208794164
1305,3208425829
1306,3208360358
1307,3208283089
1308,3208235040
1309,3208211127
1310,3207933946
1311,3207848590
1312,3207852819
1313,3207851225
1314,3207795980
1315,3207188047
1316,3206638017
1317,3206573226
1318,3206432942
1319,3206406668
1320,3205993728
1321,3205968296
1322,3205970958
1323,3205815013
1324,3205785408
1325,3205760121
1326,3205656765
1327,3205588579
1328,3204973172
1329,3204830509
1330,3204775364
1331,3204750325
1332,3204638964
1333,3204554782
1334,3203843364
1335,3203769207
1336,3203782308
1337,3203648085
1338,3203503553
1339,3203424278
1340,3203350756
1341,3203294635
1342,3203239111
1343,3202993853
1344,3202964474
1345,3202829330
1346,3202202805
1347,3201988643
1348,3201980161
1349,3201369967
1350,3201322943
1351,3201286376
1352,3201301743
1353,3200276021
1354,3200248775
1355,3200064371
1356,3200049784
1357,3200004055
1358,3199499910
1359,3199433321
1360,3199384103
1361,3198742773
1362,3198672863
1363,3198641122
1364,3198620750
1365,3198513448
1366,3198505194
1367,3198063485
1368,3197452044
1369,3197332014
1370,3196602910
1371,3196146464
1372,3196015904
1373,3196010602
1374,3195343340
1375,3195196124
1376,3195199902
1377,3195093500
1378,3194755191
1379,3194728786
1380,3194675503
1381,3194409393
1382,3194383971
1383,3194334384
1384,3194236690
1385,3192153671
1386,3191218408
1387,3190116528
1388,3189214075
1389,3189021002
1390,3188911523
1391,3188850562
1392,3188725850
1393,3187968213
1394,3187922857
1395,3187856640
1396,3212380607
1397,3209719694
1398,3209724324
1399,3208518261
1400,3208486563
1401,3206841291
1402,3206786289
1403,3206713362
1404,3206656805
1405,3206414456
1406,3206450348
1407,3206375975
1408,3206401863
1409,3205659728
1410,3205635769
1411,3205671089
1412,3205626107
1413,3205582776
1414,3204824340
1415,3204803893
1416,3204736074
1417,3204702070
1418,3204517771
1419,3204562824
1420,3204530095
1421,3204495406
1422,3204503509
1423,3203780814
1424,3203743385
1425,3203307854
1426,3202054701
1427,3202028964
1428,3201890904
1429,3201899982
1430,3201471667
1431,3201422786
1432,3201327819
1433,3200374089
1434,3200168551
1435,3200052390
1436,3199968217
1437,3199984482
1438,3199917778
1439,3199904616
1440,3199779687
1441,3199786774
1442,3197442036
1443,3197374059
1444,3195181575
1445,3195135109
1446,3195120754
1447,3195049731
1448,3192927108
1449,3192922200
1450,3192877455
1451,3192841614
1452,3192826096
1453,3192794184
1454,3192800484
1455,3192736890
1456,3192005280
1457,3192020490
1458,3191276487
1459,3191311796
1460,3191247446
1461,3191183962
1462,3191109496
1463,3191146090
1464,3191119870
1465,3189821991
1466,3188490812
1467,3188183954
1468,3188106521
1469,3186379394
1470,3186394192
1471,3186349067
1472,3186350926
1473,3186267344
1474,3186282971
1475,3186227035
1476,3186242690
1477,3185456134
1478,3184851105
1479,3183437690
1480,3183395030
1481,3181547490
1482,3172009030
1483,3060305318
1484,3060300247
1485,3060262785
1486,3060237607
1487,3060198678
1488,3060165781
1489,3060143092
1490,3055781590
1491,3054379818
1492,3054278392
1493,3053440409
1494,3053192822
1495,3053180689
1496,3053068603
1497,3053074939
1498,3053063362
1499,3051442609
1500,3051375180
1501,3051372755
1502,3050107024
1503,3049828242
1504,3049808181
1505,3049172391
1506,3049171368
1507,3043121108
1508,3043109813
1509,2984497603
1510,2976634829
1511,2976525103
1512,2976442643
1513,2975469228
1514,2975484647
1515,2975153425
1516,2974972490
1517,2974216465
1518,2973988643
1519,2973220221
1520,2973061907
1521,2972997274
1522,2972965119
1523,2972958789
1524,2972956649
1525,2972463044
1526,2972339856
1527,2972314664
1528,2971875159
1529,2970775825
1530,2970770162
1531,2969830791
1532,2969817752
1533,2969066618
1534,2969028466
1535,2969042831
1536,2968998022
1537,2968978511
1538,2968965993
1539,2968137741
1540,2968130727
1541,2968095977
1542,2967915108
1543,2967912598
1544,2967930308
1545,2967858828
1546,2967828065
1547,2967854235
1548,2967779485
1549,2967106407
1550,2967081251
1551,2967055549
1552,2966989596
1553,2966985656
1554,2966961290
1555,2966939537
1556,2966928366
1557,2966916310
1558,2966923064
1559,2966921191
1560,2966908620
1561,2966405625
1562,2966220143
1563,2966204757
1564,2966210649
1565,2966187443
1566,2966182841
1567,2966170903
1568,2966138432
1569,2966136641
1570,2966153832
1571,2966142751
1572,2966131679
1573,2966119467
1574,2966108012
1575,2966124737
1576,2966104061
1577,2966110848
1578,2965575818
1579,2965557788
1580,2965532010
1581,2965326160
1582,2965342417
1583,2965089060
1584,2965069919
1585,2964220114
1586,2964174679
1587,2964148478
1588,2964150359
1589,2964113395
1590,2963529889
1591,2963473651
1592,2963427249
1593,2963371061
1594,2963351850
1595,2963283267
1596,2971275748
1597,2971246282
1598,2971186099
1599,2971145002
1600,2970941936
1601,2970906928
1602,2970887643
1603,2970829245
1604,2970806389
1605,2970801665
1606,2970778094
1607,2970792603
1608,2970335820
1609,2970264082
1610,2970240030
1611,2970212245
1612,2970149057
1613,2969889397
1614,2969885358
1615,2969830809
1616,2969816996
1617,2969658770
1618,2969629004
1619,2969630385
1620,2969588761
1621,2969535508
1622,2969516009
1623,2969477543
1624,2969101011
1625,2969065184
1626,2969029348
1627,2969032244
1628,2968956648
1629,2968944490
1630,2968941169
1631,2968926902
1632,2968904133
1633,2968878573
1634,2968890457
1635,2968755351
1636,2968724975
1637,2968687553
1638,2968646201
1639,2968605427
1640,2968592849
1641,2967519014
1642,2966862672
1643,2966837118
1644,2966333832
1645,2966304001
1646,2966278379
1647,2966254931
1648,2966239200
1649,2966232823
1650,2966216737
1651,2965885315
1652,2965355804
1653,2965369906
1654,2965345918
1655,2964938220
1656,2964794297
1657,2964752249
1658,2964504177
1659,2964473088
1660,2964428001
1661,2964244683
1662,2963797457
1663,2963720756
1664,2963472632
1665,2963422688
1666,2963192132
1667,2963166732
1668,2963070093
1669,2963019907
1670,2962294562
1671,2962279926
1672,2962245918
1673,2962062262
1674,2962043411
1675,2961606338
1676,2961568780
1677,2961468288
1678,2961462797
1679,2960601891
1680,2960421070
1681,2960387793
1682,2960371907
1683,2960355394
1684,2960261935
1685,2959159977
1686,2959110849
1687,2958737304
1688,2958733858
1689,2958659565
1690,2958539837
1691,2958514454
1692,2958452683
1693,2954913060
1694,2954426473
1695,2954400672
1696,3211844714
1697,3211860126
1698,3204952641
1699,3204916813
1700,3203748522
1701,3203701434
1702,3194332259
1703,3194276010
1704,3194264670
1705,3194144177
1706,3193074198
1707,3193031681
1708,3192985163
1709,3192969800
1710,3192894561
1711,3192888938
1712,3192858167
1713,3192539839
1714,3192494405
1715,3192418704
1716,3192188004
1717,3192050008
1718,3191998870
1719,3192017080
1720,3192043254
1721,3191810894
1722,3191808225
1723,3191785358
1724,3191792361
1725,3191707387
1726,3191693080
1727,3190467328
1728,3190410221
1729,3190362051
1730,3190331351
1731,3189362175
1732,3189314671
1733,3189218014
1734,3189181513
1735,3189039045
1736,3187906080
1737,3187829565
1738,3187803126
1739,3187785517
1740,3187770921
1741,3187689995
1742,3187624884
1743,3187620372
1744,3187583356
1745,3187498073
1746,3187122478
1747,3186966273
1748,3186930511
1749,3186893785
1750,3186063577
1751,3186021516
1752,3185997968
1753,3185966957
1754,3185991241
1755,3185906608
1756,3185900088
1757,3185883435
1758,3185747864
1759,3185740908
1760,3185701758
1761,3185605924
1762,3185445302
1763,3185460022
1764,3185266025
1765,3184837332
1766,3184817433
1767,3184820608
1768,3184731144
1769,3184672911
1770,3184642017
1771,3184040820
1772,3183958597
1773,3183964048
1774,3183898928
1775,3183872529
1776,3183862034
1777,3183806825
1778,3182604310
1779,3182509694
1780,3182534350
1781,3182466068
1782,3181766183
1783,3181690771
1784,3181615752
1785,3181537955
1786,3181037842
1787,3181033666
1788,3180937283
1789,3180931122
1790,3180795300
1791,3180656036
1792,3180420436
1793,3180348892
1794,3180304489
1795,3180278017
1796,3181085821
1797,3181074541
1798,3181083322
1799,3181080752
1800,3181042384
1801,3181030579
1802,3179838956
1803,3179837022
1804,3179816012
1805,3179844647
1806,3179823265
1807,3179850998
1808,3179808367
1809,3179804650
1810,3179794530
1811,3179790345
1812,3179717824
1813,3179702974
1814,3178838648
1815,3177992613
1816,3177937224
1817,3177951823
1818,3177878923
1819,3177904135
1820,3176828559
1821,3176816653
1822,3173564317
1823,3173267331
1824,3173226489
1825,3173215929
1826,3173244507
1827,3173213575
1828,3173261528
1829,3173240107
1830,3173208000
1831,3172030759
1832,3171986963
1833,3171357883
1834,3171337877
1835,3171307821
1836,3171303537
1837,3171300584
1838,3171257125
1839,3171244378
1840,3171242118
1841,3171240195
1842,3171197146
1843,3171176813
1844,3171183815
1845,3171180967
1846,3170572074
1847,3170560431
1848,3141597194
1849,3139190056
1850,3083833957
1851,3083769281
1852,3083759906
1853,3083703413
1854,3083678138
1855,3083663012
1856,3083646409
1857,3083543644
1858,3083560183
1859,3083218626
1860,3083201149
1861,3083139392
1862,3083099928
1863,3083061740
1864,3083026028
1865,3082988025
1866,3082961391
1867,3082348532
1868,3082311994
1869,3082278113
1870,3081901219
1871,3081886817
1872,3081857129
