,summonerId,summonerName,accountId,puuid
10,SYxtscL-cGeTwhxKd6UhPkn_C-FGNFDe6Q-Q0C8x_keL7692,Aggie Dog,DbVWq8xD3GY685vlFACg20JX4m8NFzE2ESy7T_Ch0LUzr-d56yahQNhB,AjhKaaIuAgsr4CcGRx5Ljk1sfnctfAZ1219CsFHI3s8jydKQuVperVdBj0_ednTw1t_YjgyCXN_eCQ
11,YYQke2xxTWMeAxZ_MhSGV8pCIZiOF_7YWN3fF-kLRukIE5GS,Gykasu,NZcfOkSsHEFBjmun-g-wak1cmRCLUJluhCFtjV5RdRde_0Rh6TFv_KyF,GtpL3gb1SDdBsp9cNzEDqrzEDdzPzT84HPdFNriCG4bTampRbKrPxdNK7ExV-dyGBPhgVqs_XNzCNQ
12,Ye_LiniQw2cNNeKpwqEa50Rlj0lAw28u50FkE4dm4BLc5EWi,4bina,UuBdMB79GQ1mmSHAPDhbxp9Td9XOiIHIoUe-Ev3ThP0FLTGXvQ8_qE_s,i8smoyFQNTWQ20iOWZ7PhEzW456Mi-mat7__XFIDZGiYzkEiiAoWduHq7uWm_RQ_pUWnkDG2ltQiQQ
13,8xs7cvu7w8ViiSLi0qT06vRR_TA-LvWoCcCwbr1yrKN9c0JT,Gun and Cigar,1mdS65fGQxD_IHrpk-mq_nCHGAcHZCmb3EXVPEcqC-JH-tIyhWmLVE6f,KwSJSwHDV_QLFj_Daxi_JDrbHfwW2fXvGglPynMp0kOms35OwlQMRXiM4IytLRL3pn3gr85f4zhZnw
14,OVRWcpinORGyo0oJCsFTlU8FvwYrRdnIfO1OcrIBX3CzwRBu,Desired Pyke,GMIkaP5luA6XjvAYaTTJikw-KtY1_Pq67ob8_8f_s8Iinspy_NgrSscu,WwhVb4si2J4wZtxJqBxknh4k7LKof3A-WDtqfgMZzkzoCyCSiQG1SL4-mvIG-3I86Y8U1uc9s9k5kg
15,qrewWrzzsZTBjd4hPYeWhGG0eHIMS1h4TRIjjxto6NhPUvxR,IntWithYi,cZstB9AMRyDTallUCqGz-YmzSjKWQwfrh09UV3ZJrFK3nuvNfpKRunN4,R9aDrlz6ac3c0HBecqLy4wwJUFFrs45AezGk8xu4bTHTcHNWC2yLJgCGKelGICuHcNi-kPh9d5Qq6A
16,qykiTrBv3RfOIFAg0tiw0xofsnisjsq5oJT0_0tx1gIUKb-H,Cloris KK,6h5XoVXlb-IqjuIKrNdRzjFKVpLWL1K9tJkm5M4j5S2Cy0E7lceQVw8p,PqKVNq49w9i-D9igm-yt-CXk2-Ykrt35-58rXv1kn6u4xKW_8SFmw9bVSeM7jLHir3w1t8lqBxZXuQ
17,Z40Fzh3cFU6fSdHwmGzpbgQ8112ckrWiDTVOYyJJmgHYm54Q,Black Skunk Ape,8b1ExFTjKU5j2VJQ3jo4qx5BFaErovIKVDrRRTMO858DMFT0_rgeD_4c,4O4_ECkv1vCuX0YwcZqUZbtv9A98YURU155sZXUI2HEc1D8Pg_6vCxJQcdgsCEvrUeS32Emo_T-sTg
18,0sVZLs8q8gqmsdsVY-NdbH2-AqbUAq02R4U9WTtZN-LQEHJq,IStripForOreos,KA6i4eRkFT8gsMjCUFaYYc0srqB4cEstU2asNo1dlVwX-scLgit7dZR7,FM9vUaApS2p1Z09wjsDeoy6RThJUTgXjo4hgNrwa5tVz6G9ECqGKXyhY6mSZcAk4sB_BUeDo6V73pA
19,0Yh6IhFzlHcrARPxpfB-jkAd8i_ML86K-TY2xF5fi-CGog-d,Sweety TAT,gNRKFK47pUuro7bWdMpIkoHLAcxqgKe6-s_vtkcxvmLDtRSH4Ux5GJFj,VYqh8yGsRuuslZW01ZzGa2Tuf2xPXX-tfU1_heQvfEHNrypJpx9Bn8pSkTXYcLxKPDGaw6mLXq51gQ
20,v3c_ZwmlXcIE06UGB86ti-SiHCOUcGRtiqQlL_dpaiaxN01f,AncientElements,H-4ztrN0fmBMou9y7go9z8cMh3OB6suF4pNGFVpSAy-Pnc05Sfe11Itd,tjcSvKumEZb3IJD2g-jUsX7GglaAiDwPlh38ashEbljhjjFem8W05eC451JNnMkx_agwGVOFneFR5Q
21,KQ6z3zysEv49lECvRnwReKlW8BYPPfqjIGHA68az-N0EKV3g,Girthy Forearm,bgrqIvoE2Zv5H6jFvAQY4gB6G2724E0Eb7btHGr8njMPkbLisgysAhaG,U43o0tVyPFDkoc2W8thYn4OB067bke0sjaGrFDqNZS7C2JV-OxreTWJ417ExEZjyoM2C-4GnwYLh2Q
22,SGAW87_syWGdPd7YJpOguqIXArB0o1Zth3bWmkA8NqiUjvL8,Âhriana Grande,geGMUWatGrSLiTb1YnA_g4eK5e8ag6O8OfNrHBOXF3GYeaVe7V8E9S-r,AucUFYpus7HEWarLFLkbwVHIwUxyGy6LI3ckw1IEikAGXx7feSnQnh4IhVm_1XG_Fy4EMQl9cD2Xyg
23,yM5i_jGP_S15eROK3yOnyi8ONc9xF9vk7HdQvRhc-zF1ZEYI,Paintman420,jY6zPbJBBP3vRx5l3LFZ-mT_Le2JWQGew-LKUepm1Rc6oS7xGgbXioNL,ya_Nms48b2z5Y1pclstcArCqX_TLm114CaXTdbq2KzdI4aZiGWQgUk06QvPzaS1Nl_zgD1LvzwswOw
24,M-SgE_NGAv9bFBNhN53n45uSO1u8PHsJCWpDjZMZOVTv-0rX,Steel Fa1con 16,tYLlaJyqnc_Va63BAFLt3K4yiQByJao90oJDHDSlK9h4teAk8aIUp8QE,Hu0xhFoOhgp96VPxgBde8JHKxLcYmc_bWQdaQLwi7st3MudvsW00f57oEkSJj63_xbeM52OFubsi3g
25,wBGWnK0J0pZoSKM2YIYyzYS6765iEQY_1B9pwZYbDBiwyTLS,Alive Inside,1fzporrTEERqyDTfmE2aMYawDsCMgS0zPjVeSFx78eVbOBWwHRnksUmO,Ku1ErSMD5f6mFwaal3bd-cJngxzeybjCIFX9is6-fa3ikqn--SUR4dIRKaYnk2gD-ufKkZ7TEtrElg
26,Lm1hOQI8UFJJKC7d7RDvGQcb4x_k9PpUcbV0XbKdWqcXdQUP,LooksamIsGod,RPX3R9yFy_IXVAeuhxbWB-BnDj65itvnp-8oxD3L_lAPZsenDrTAGCBF,mogNyc73sSPD7QdByhNryiFIeZ194uVLoKu9B2k2fapHU_xzYjFit8TyzxZdycZBpbiMHI_7t_bcPw
27,-z83AIwlO66uJplA5DUnyqCiIXvy_0Et_VrwKOW_qKqXm19a,ks001,12MbvWhOdBwkkZzt8WgaTWd1DZ2TTyZs2N6EN8d0ZqiCtWVEQFwt_U6Q,cgx-DaHpIhv6lcNrPN0j5xlqrbtil6fZulRGFXS-tO6Kpio3tAZuee1Tq2YYMP28to3wNn5lIZIpPA
28,V2MaFFyjtav4x-jrOdowPPwiloVD4qZbDg51UqZZoX_1Tc4A,MauricevTy,mDgKT8QPENbSt8oKUBbAQzXdAVXBa0oxRUc2yac8KIYVNCtRK2b_suAR,C_fTh5O_p5EvDy3HT5N33NwpsjV73bnSqFzKbtQwXiZmUMHUABfnxHYp8QxhNQuDQKIDhvK3Ef2vPw
29,oUL6cTapX684krUYl4HTbFdaMEx4avttZyIQD_LkrzxQGL4T,Last Forerunner,QFl-OeAgsKjasp2TJwLEp-zZYhZfOKyw0xUg91BMc9RaRJ39S98gv4h3,t-Pis1fRp5LFgOu3nuDmDRGVjGpbzNAwbyQQOIE4Lh1WWCxlPFLgrXKjtdRac_-o55aXtTFwDTXUhQ
30,Uc2nDndkC84rjQ1LR_x_7QKjk3pyVR3iXz12MV5M-eQvltnC,SUMISO DE ANGELA,6-pCoofQg1goaTYa1948S0wTchNHJkttOAUe6OT7DF7x7nnq_ES_89k6,gU1jzzg1C1suq7mvYQgem2HOE7N463LsEDzYtIOAtH9R-Mk1TagpNWFfn_fiXPJyFVy0Z7umWM6qyg
31,6Joxb0lrzqlMirLRXZHiZPbhYxSGh1PVtXxFnVcz6xXLCdTp,Mr BlμeSky,69OeK1Wwchmrg95k1iOeHmIlzbLQb8VpL2S5NDRbvlydusVZKqtJFm7I,l5p0UgFusK_2EC5HIhpUReqteDU11Dvqt8gdFlYKj5N-mnugmnCWW55CJn5ctMpKrMyq4i8C7SIasQ
32,2uP2RIQi0VoIFM_mYURbsWoqKhRdtMQ1stsBgINT-LZP4ybH,NegativeZer0z,fPj4dwr-YCkfVJl5NDt8tYmWXy_moI0mvA4F_jMZE170V-7YMb3y_SnM,PB8TjDeZ1_BPX7YTwoRbeSOqGp2mlYEbDyOYx40S-7I6zeWubS1o0DtHPQHDsnvc3BUnd0dVqOh7PQ
33,6-AXO5j1UFaxCdvZwTPSvUJdbfKX2E3ZPKf5URm9X7-s7IFy,l      jg      l,f3KV3I02uO2FkTMaYi4bcKiyaC6Fg_N9Lfqc3OGfKW2zfoggyKv4Wijz,tpAB00C6PeWty18vaeQ_8dleTZHK0AiX4lROOhFfS9hF__CS0N5Zyl9w4-IbVn46v-Va2uOh16B6bQ
34,ajXz9mcSpAlbNg5bR_xDSOGwgdnU7QSgFCpnhnQYXj181KOD,Alt Ryeeeman,4h_VHKP5EJzNyrwp9GjSHnFSB3KEyZiyadjh3Il28psdfXXU6mflPDNr,rb_QgYWj3rz-6MCmJou-8XrpKJ2vOWFIVlxi3kUUnjoXUBICj_JSvfUH_lprCIUI2fB9QqapuDsW5Q
35,-kCos6ZpvWM-o2eOua57b3lWR5BLUQtvQ6Udm48xsxtlTRuC,Stay Mad Kiddo,DXEEqRVyMxjpU_KEurdIcpzod8btWv2zOycbuD_N26I_X79-v3apiO0w,kOCXSUn9GJfFx7eTbp1qg0E3CuKBcTqSF0BAIRhmWlltavdfpUXzT82h-L4lVr6P2r3uA0Tz5yve2Q
36,-xWg60zEEyVHRxa0yR9hf5FAaFRP8JTOXBj5bRipsOVnJoEq,Chills,wQB1NQr1JECCxq7TeHAv2PvrBjyYKXN6Z7XLZ_4zI9iHeAvGFAD2LZN3,fkah3IBC3Ax1b8KlGiutPduRef8G5m9gJjudRD0Nj8MBKOUYcLwQJuYMj6MJFFv_1oNMFxiR_skNqQ
37,-T8BNZP3bfq3LAlVFXVSknzBl36TKms3In1_QgYHe5pIDPQT,SmallSnowBao,c_J6y5SMUnpDEu4NAk7D3oveJlwHT4RiA336BxwJ3WyFczicFA7v1XLX,EvMYDOvmRpXXN58Hf_KL7dBugKIGcYSBYZm8CAVeUjwiXzg7h_1Vy-bDx916NG02eyb5aVDFrshq6g
38,QF5wb0JN31uxfL3dtaqCO873x3FM9djUyiufw7RC7PZYhweC,piaoGG,5gxTQgtj-swuA8h70VunrA9fbGXyP3FRAexbUkVbTh9_ImYySH8NL6Q5,nk2NaPKEfiFpMJets8XQVyTQTqU0K6e_GT7dSePoZzuU9LDaz3bU7sN8X0Um0VlCpT3nuDTjg7k8_w
39,jY1b-kN-tBsSOkK3Tg-gWcDW3xJ5ddvjPpfjXdZ8VdYHno4_,Austïn,8FPBeaGSlNqNnxm-_ruydhhDxURw6B1UuP9hCSiBVNm_9b026laNWDh1,DBpzxPex2Ll4J4JvgYzSRcPl2q13mDd9VQdMHNGliMWRhB9ACW8OMrh7Em0nuLK9oo9AH-WHNt2Hvg
40,l5AkMqNmviBFoB1wOIa1EwBxAbZrOgsiPZ-ZNW_I_jxdvvE2,CamilleStepOnMe,_S8Vwtkc3kxDjpon47o3B7vMub49GrgeoxXqocQ9q0b4Dnji5taL3XWX,kJtYekEW91BQxUUF_bj0apmMzlvaFIjx5OHd3hlLhAua8AKoPOr4jtWDAhCRpDWxUm09PKoevn_aTQ
41,FIwxhZ6U_OPnM6V9vchuRCnSuUJcpjUQzpniJTt-QyFGmUiI,R Kelly That Kid,SHQD7VDA_BZtVyZdfSqFlSbl27p2f_dV8lBcydbB8Xr3xr_mUmycqpKL,lXmwSCP8JWFdHEA3bqvQ-7pvRBGsv-kWSfXmiZ5yFxi4ofblIO1qsB2Kz79BkktvLMEBn070AH9psg
42,HVjkfzE2jd0yDd6wyuiubR-zxNJKBF5j40ueW323E8tbNPuy,xD it ok hav fun,4dp1PJ209qe-KH3AGMZQvYkoUEbgEmqgGRzMY4sdQ__pwebym9W0422b,a6JrCytULbZAwOA6Jt2yClgFIneF5ic_6nMKXg0tiEIBu0AHt5YnMX_TJiNkCqwuLyTv6VrJ0U0XCg
43,Mb9u09bhecED9OeOfAolE0oE6eBm5NhsZ15_eku0mPTw2skj,waatjusthapened,YofaP4SrtGcHDRCQcbes4vT7E6uDCRnYAkobLF0FDMIg7rlB_5qbMLsX,JSft3EcOaItUkNTLZB0y0F3e6e_Tnycp3V3TtqBOXXLosuAn9pyTyGlZqlJMJieB9WPGNuB19iIaow
44,ZpiXMfpOiMckfKKY7a8d8ChKJ3MHRfBguwUI03kVxHLVNFFb,jitter2pro,v-TYhYoxjJtmuqLWISaIj664Wwl8g67Qa3NlhZf01tK9RyoFLy8KIFQ7,GSFo_xcQivDPQY1ABdEpxzt9y6XstaJbtcPHR0TyR2vrLUk8DsoMRR7lzMMbMFamZ9gPuoU9X-YzWA
45,MyD_TveB8RkNPG7yNwwu_uzvIIj4zwFQEaMkQ5fl5vairoDu,IronLivesMattter,-FWVKpIOB6brtcJwLsLrU0txln_mVHaaVTzwFLtg7pPXsQAjGjaFckEW,AjQMnc50O1TVcnVba50kfb0QT25tx_BO6aL7TSaO55pdLWPAJSMZLHP15waCVBm2R4kjPRnqQW4UNQ
46,FiORC3Jq83W4jE-8_KNw42XYoAdjiioCoAMIxjbQoi8A4TyP,Each Other Off,qoz1wFt6LohvJVXnwOlaFJgrdg-ybGgjWPmyBBr_oHNphWsMAGaPv_tY,fvQES_34WELVcOxZm9w27QquuRwW-mcDngYOJz1av6OW2Qx3K7gAAz61Be_DAiRutw8LVReWpjrrgw
47,6RSl0i6snqsMunXYytkS8j5SGy1arEpXIbI_FcE7NU9YWiXg,Zyra OTP,n7GV1Lan9sA2s05LrlC0S49cb-3Ln_p-4v5kixTswnL0QOk7E_tU98ox,Xxg6sb3q7QX52QgQcnd3bPiPe8A5qQdlWa30ZFGq37HcIR4KNjMF1sI8Pc-8i85lpHM2t4GU0QqGnw
48,E3f91fZAjb_Z08WF1nLCU1v7ACt2qW96_LNuVcnmQ4JAL4w9,na is dead,PLuCm6cQDVaQ04ib3YjyrCenl8cIO5fzwTtalxw3PIYHLybiE1VfBk32,z7tb0VnZnuhKIAiqS_gpIPDsugCRhsPlBNp-tPxfehyVUSynQ-GknYNm7aeefAyCmmHPnbmyZrsqpw
49,zAJRgdVuQ9dmSfGFWgSLGbvNodVJ3we1QSCAc-WBXgOQVbpM,Cat Daddy J,aTEKEbU-Hov0s6KZmE6knwFuo4WXE7K-HeIDh4Ua9Qy7BXT0ybTVd7qS,tJs8oPGZ00zWRR_moVUc2N5xFl_9Me5K_SqDZxZeudJOe-8b8tobqOyRdpl-rDQu9WdXyimyvPFoVA
50,GLHQeheAx6hcM8xHIfWOFxBwhBMNO6kFOWe0GsR1bi66hojT,AP Draym,l4RgjIfKN_B97TJBPXdcTlOXY8eMTIG2pbbDOzB1bl_B3s64Xl6V-_Dl,KJ05cOnM5Lh0efPdNyKm3wzUKnfzb6rQqRaiwwMhIlNsejlrtJEV1vZubyPZlyFslDYb1ScCbevQnQ
51,DPV6W5csi9IgDuFiTqfRt12T9KEngeOylGrEEJaSfNKKVhtu,LoseLaneGetCaryd,Y2AvLovrgut7BNMCQSP8pqCbFXc7t8TuCmER_YMqa-BuwxTvNWpf1zEw,b4hjSnnHMBXpZQ72naP7H2EnOxLgq_w7-Q42dDhCkegAl7tCyQKyKeaoQ43L5G0kS5HhCdNUgUgoYQ
52,L8X8jStGqr399DBBLLBlp0URJeGpBgMJtm2euPzHkfOQUn6T,JerryShake,BC-kND7bQxceLw1KF4CIDm7bFzhcTI_OoHt50urxnWKVKeue6QrD9iBN,KF0AxmjtzrUBQbQSF7w6SnSpN_Ude9JmPXeIj3hTHwZch2VlgQjsNlhLv-QmEy2blWoB8JT5meAgWg
53,TSCMn0gA2ldNJxWDTG1_O3YI6LSo76OGlvIZe6Yap7BGFwXf,Ha1aMadrid,pFRzldD2UN2QTQ2S9ZD9I4h93q0Yxdyi1BGgYytzLZWVPsZD4RHwDZQ-,rmssK3JMfRFBJs3qD_Bf1X_XaPWuzoAIPPFmN_aV3yPGWTc2q2OshR733MaAZ0fjOyXUzSJJgEQ9pQ
54,H_aUqQdgXurmLXFR8dgNjmMNyBkcLLzo04sDyC16UJTQRxat,JustDeserts,rjWSwORuyqKtvlFK80yPrmNnFEiYJXW7m_IPcyBgZwgctdx74AJVURub,wvpBA4_4d78XFLa5jK6Lrz-hMJYdReF1VdoigGlJYUNriUtK4px_JdwC26EbttbLeGifCUjkLEaXgg
55,8VCG19keiQYjhdvUXOAuhlQknE6Wu1pZkFpwWQylW8MmFd_2,MAURIZIOCONZ NA,0goFUyHVfq0lG7XBl6Wqny27BBsZLZsFrnCmCnM812CKr7Ujs-1T6xyq,kROgIPP6WrzjZGZeLq8zOItDOAD8mS5fGZyykVUm5CsCVlknNKIjiPg1T8SZYqHAotSJ1gogiGeECg
56,UBMw158Q3hx7cfPOBCLOp0sLi0iNys8rPmmrU4W0_ukn9YDk,FlickThyBean,77oyZkLYBuIXDds2R91EGLifOXeYPOiwjcfdv3iailY7sj6zPdw7IqZt,EJrOWZsy3w3lCzKFuILmb6n5h9JHTberZOgLt9QxgjFSpOfbIGivGhNNVLCMTaPS_TO1R6l1svTHzA
57,DQeXDrESWelql14AEVkgxnGURdKcKl-KlvM992I1HqXDSOBN,2 Bûcks,pqtuvBZJBde9Pq35LqGg3DoDSp_iChzIgkeJN_xAo7sA5z_i5PO3hojy,SrgqtaA82Fikf2EgRo9iCoIGAhV-yt-9Cr5rHu3Hx731WuCHIkzg08BWcVYtoeo7v7QQQcDr1SrTHg
58,dJDyFaMjbBDBH0v3O7HMC9Gcw4rYsY6a3gJMtLpJwNjXWRIZ,Fear1essGod,khIM02kJtXEcuKjIz4ASOG4ZHnqEOZezR14JQUWzXYk6SwZTCreCM_g0,EnCmU6cAxI-IZx_0rm-hQFMyAsgLoSLPQQGnOCYZ_htayHn-ObwlyUo-Y99kQUG2zaDySDJM3mlrtg
59,t07ibV6PyEGGcELL97l-b98nUY0VeyOOnNGt7jnNFZn7SkNm,Yvès,s_6bMS1e0HitZ6TLQOqQzDNCfYRZgu9PcDDvyFULwReUrNImChxv-tP0,U8-yEQLEYOb_IjFJyhw3YNYSRHDW4KLKl7jt3cxfswIIrbIImTTsT7Z4fcljVVAVF5IgH20lpXgreQ
60,Z3zMjR-woJdyvazLA4sKtDUoN7Vmz989yx6zRRl73A2XfULX,TheLordPantheon,5hRZrVbP8g0SW0ZiweO7XYLwi1MtwUvuX0DG3lrieYDqxdRikFlNdIEa,0-AybMKa4qzyGJjEYkLeyk8rRilWYrZUX-RZzcQzG_pGvJT7xOV3TyWhpebxb8CL8Is77pHJrQFSxA
61,JA4nqv34duLpjE69uaSy5Yo7Yog-EEllbfM-GZmrNPxjMaHZ,LillianoEnSg,8Gv6HFjiWRJ3rY-J_HfxGJJeHYHWZgjjxrn3lqYG1uuxGbe1guzbHXoh,M1jy6RKkFXjbqkmis9IvVqt-GTX-KtE8saUFTRgxGWvcUObWCEVBJmBzKGeE52utRhuZjqOna0SO-A
62,aaFMQMdfvOXa4S0p5T_GSKaWHK5P6QEioUB7RoVRH4dmX29p,TasteofDemacia,iKmx0yu8RExk0LRBOqVOSdEaD1L2ItP2bQ87y4lkyCE_zmXwF0NfWBed,wHWm6TVkfiYDE5cgGVSGz-z5pbcyzz50appWGiGsPLAWJCxQrtYuf-jmTjxFvnPR8BRtvZ-1n2gEsA
63,_s3YxLs_5djw2PHk16Gcets0aqlupIJPqJOO0S_7fmSu1qPN,ÐIme Bag Gïrl,rjwBm3GVPP1rHI57cVNOv_mu_j6LSzkXfO-WRTzBpuq-OS5OIhCskIgg,Re0U5TMXy3bkDOVTPFwLgO-fUb3k4FDV01sR5FiI8IaZHwX9X6ZOnrEEpXetLaP2sVnuaFn5AUFuiw
64,31SCNT5IV6cvtuuKSIHCZN9WjGlSLEYOgkk4z5p9k19UOb2v,Mubbey,Eabfud65hYxBhWJrdxsOD6j-ELjUuuBf_earZ9avELDaRifjtUsK1qON,zjHwCeBSUnS0MKnCjkGJr0dW5l2y5laiehh6cFodMCoPT10YnR0-RbSjAPHI40SqyKAAF1N3ibfD-g
65,DW2hRmzIPQeuJayuVw79Vq1c_NrOTKV-b1RaaE1numL1Jtg1,kaisamain1234,DD8aE79w6cml01Ky60ERcDcCE8-8M8g3mXZlLDyIF49kFUDdSL3EDNUo,Ac2YibfFNZx3C5EyRp0SsS750vm1Ho-hYtBvhG3yrRjXdSQ0XxQpOGbIPQ5dz1j4xkyiPwMstbX6VA
66,A7tKU9NvtE0Z9twRZfGo_1zSTSruDan3M6XvEG_N8N-9UH2s,Alríma,GBSqSP0x7cpkyBaYS7e6L--2TLEMtw9rdlt1aZ-PzLhHwRW_4CTtkJpL,3JTDMWih_G3ijP-1Zwjgq4qke17cDPTd3PB1XN0UJ7WqipZ8bN9Hf_VifekQ3DxCXX7cxIQg91RxYg
67,CxGcrCgh8rVcWab-2xzMm4eZGjMeGupyQmuvP69RpOYsZUsJ,gdzi11a,SLjtkXceowyU2wZhRwc1GpXEQrk3DhdrxYVY1Nyt_mr8-YvHAD-XdTmn,mUUqGRHw1iGmgMjFaTNwRROmqOOOMt7W-lwmRNJixlTXH1UlcMTHsF91uF-PEafkyUQdtS9kxQOsqA
68,Dyt0J2_6W71XsubaFiaa1MNnO8S4BU42nV465CV8UoyvOFOW,Twitch Chatter,iH4biD2cIyRcTkpRR_iy4Fqkko2nhxtKPui7WY1i-VhyUk3kOqjXA_Tc,DWYZM-O5D-_3waOPhKntbQOl5KXcCFxFJZW9JcwXv-qHU5yTW5LdR4j4216JIYjz2pLrDxKEjPQY_g
69,-HM95acL3R_pkpmKtNt_bW95PHiT33f1v1hFk5KK1g2PN1Tn,Faded Ecstasy,ct4I28QdN_0PDYgT9fmZW_UZtbpkY8znt49_V5idxFMFiMTKz4BiK12l,pM469PXrrWMTOhJ-cqX7GME90NEp44xx7LMGGT__W237HFqDk6Bm2zjajWM_cQ7MEbwBmtBsF69RbQ
70,nLGQ-UitfxdHxV6dB8ouonPcYcakuIdDNwed5wSZgOTOIZ5p,PrnstarBoomodaof,JNPD5XZJAcCUeLcd9Bn2DGcybvl4D5CSDQ_5sYyXyO-TMvTwOKysBK47,9D7924hIImMxOr6fNY9tu_OmLhaXvCP27kcEvDWQlyH9AkfQc_woeZpYueLfF6mqjVQLV4v9Lr2QXA
71,ZSbbN7Xz2hG2BP7tNwFGniJFqwYQgRy0Oy-nuLvP0wOJMGOV,FacelessGorgon6,EvGz73DrCs64ySdLIRAJk9SaOa0PslSRcgWaK-GNb1ZlGzYeu0o-kDyb,7HDHRn1NbMtOY5dMtVNsrCSoclGIwM43v54t5BJ5djpPWA3jIlf7f7f2qpzff1bJd1AhcswJJE8GNQ
72,24nhZjAzbZWN-Y4bserusHCwWecSn1sjFURjPFGWhA3hv_2P,InTheShadow,hV7XhciGfIyElvIg7KrK3_nWxbBb6rfkhzgqTbBZeKxCnrIav4Pp4iJ0,kyv7C7ka7VW6Lm16oNHILuvIQgLZAI-CvNJntLxmyPjCJr5KR6Y7nOAqkc36_3XLnDsZNbCWTYzjpg
73,BkPtjOq76pmUIjul7HIU9CxsWlfvNvCX8HYgcF3jHbdj1wpZ,YJS2AR,J79XFEwD5D7p4eOLbszH2mJWrWzGWsSbC9Hp1PmRvcD2VCxE9YfEjSFg,uH-ksJNFjs1UojIotzFwRTDHQQXd3mk2Wm6aI3yGKTzMmkARkdytHrnoETIJ8dC55bFhmF92HNuWCA
74,K2QKxKk-4codG7GLogxPGZNYw1OFXNg28BuWkO4HLiQV4ppT,Lobs,KwUj3GpCuMYfwMWmQZrdhXx_5RC2DR7ke9A_DhvTXnsbiPhcnuWEMaoh,ZtYzbDggFywXOEW678Bn5IPJYy_CU2aQlfQxig2-eFn4ah2yRCkRR043fsgw7HJR2SYasmTOlKK35Q
