,matchid
323,3197052522
324,3196997342
325,3196993960
326,3197001068
327,3196679552
328,3196662732
329,3196574000
330,3196535585
331,3196054675
332,3195999201
333,3196024918
334,3196000516
335,3195965716
336,3195932967
337,3195930266
338,3195764517
339,3193415028
340,3193359186
341,3193322503
342,3193284341
343,3193245705
344,3193149314
345,3193142278
346,3193126060
347,3192642893
348,3192591602
349,3192517810
350,3192510269
351,3192210044
352,3192146954
353,3192085648
354,3191504769
355,3191398154
356,3191420957
357,3189852865
358,3189820877
359,3189747391
360,3188259114
361,3188256240
362,3188180577
363,3187968388
364,3187878149
365,3187625808
366,3187619859
367,3187564593
368,3187528153
369,3186892173
370,3185015345
371,3185032564
372,3184489122
373,3183750830
374,3183696347
375,3183334025
376,3183362504
377,3181255421
378,3150992020
379,3150959260
380,3150917700
381,3148199722
382,3148214575
383,3147958390
384,3147950908
385,3146837176
386,3146850443
387,3146815162
388,3146801322
389,3146516374
390,3146500857
391,3146493889
392,3146457174
393,3146460866
394,3144895552
395,3144567823
396,3144538826
397,3144497474
398,3144463106
399,3144426046
400,3146235219
401,3142429582
402,3140335891
403,3138206184
404,3133390209
405,3130302156
406,3130262747
407,3130233916
408,3130194278
409,3130157335
410,3130059711
411,3130070575
412,3129974168
413,3129899657
414,3129874307
415,3129839496
416,3129806231
417,3129523547
418,3129494263
419,3129484799
420,3129445390
421,3129408425
422,3129396253
423,3129362287
424,3129276464
425,3129247764
426,3129222264
427,3129191766
428,3129174522
429,3128708803
430,3128655880
431,3128627838
432,3128603093
433,3128553472
434,3128520641
435,3128350108
436,3128342963
437,3128202079
438,3127792445
439,3127712598
440,3127709851
441,3127519445
442,3127372889
443,3127340277
444,3127290428
445,3126640792
446,3125607260
447,3125084038
448,3125072359
449,3125059960
450,3125046967
451,3125008874
452,3124957129
453,3124932330
454,3124850562
455,3124827776
456,3124797584
457,3123864550
458,3123837859
459,3121834039
460,3121825133
461,3121772707
462,3121754809
463,3121678880
464,3121653652
465,3121646961
466,3121640265
467,3121061091
468,3121042277
469,3120800354
470,3115100355
471,3114819011
472,3114834455
473,3114803477
474,3114776377
475,3114652260
476,3114650013
477,3114583813
478,3114556763
479,3114371144
480,3114332578
481,3114305334
482,3114275141
483,3114252579
484,3114170266
485,3113873868
486,3113838096
487,3113820310
488,3113802225
489,3113445283
490,3113364435
491,3113032281
492,3112979653
493,3112955507
494,3112927023
495,3112911372
496,3112890460
497,3112861946
498,3112807995
499,3112800501
500,3210871382
501,3210846476
502,3210850740
503,3210805582
504,3210744824
505,3210701391
506,3209943627
507,3209886790
508,3209890031
509,3209840946
510,3209765026
511,3208996513
512,3209004767
513,3208992722
514,3208980331
515,3208956581
516,3208534621
517,3207168067
518,3207163848
519,3207160585
520,3207107386
521,3207084619
522,3207101743
523,3207028892
524,3207056777
525,3207065046
526,3207052228
527,3207060875
528,3206882501
529,3206777348
530,3206802233
531,3206756338
532,3206711428
533,3206444545
534,3206430260
535,3206356743
536,3205586843
537,3205572063
538,3205539549
539,3205567058
540,3205524083
541,3205562153
542,3205530430
543,3205258982
544,3205176981
545,3205293551
546,3205212287
547,3205211171
548,3205240347
549,3205069824
550,3205044643
551,3205002214
552,3204985119
553,3204932115
554,3204886209
555,3204558890
556,3204565344
557,3204524759
558,3204511700
559,3204478034
560,3204504653
561,3204464174
562,3204431975
563,3204410811
564,3204400336
565,3204347068
566,3204355823
567,3203859430
568,3203823647
569,3203797174
570,3203800322
571,3203368670
572,3203345424
573,3203319229
574,3203287369
575,3203273974
576,3203290431
577,3203256121
578,3203233592
579,3203212315
580,3203208190
581,3203187300
582,3201942390
583,3201911093
584,3201897241
585,3200997790
586,3200964012
587,3200989972
588,3200868785
589,3200886504
590,3200913844
591,3200036596
592,3200040288
593,3199974774
594,3199778545
595,3199190227
596,3199146091
597,3199140911
598,3198380973
599,3198068221
600,3140950806
601,3140922786
602,3140901108
603,3140766949
604,3140728832
605,3140688892
606,3140676839
607,3140648167
608,3140619619
609,3140243546
610,3140228964
611,3140204936
612,3140197527
613,3140170820
614,3140145751
615,3140136940
616,3140109187
617,3140080108
618,3140045812
619,3140017650
620,3139982977
621,3139950401
622,3139893683
623,3139835055
624,3139787908
625,3139778551
626,3139739672
627,3139706994
628,3139678787
629,3139656085
630,3139628701
631,3139399185
632,3139403420
633,3139368325
634,3139369804
635,3139333358
636,3139304105
637,3139285294
638,3139101291
639,3138839428
640,3138840098
641,3138811920
642,3138775059
643,3138332878
644,3138314179
645,3138278768
646,3138212174
647,3138179343
648,3138122132
649,3138076288
650,3138048774
651,3137982112
652,3137942271
653,3137924923
654,3137735805
655,3137750863
656,3137727317
657,3137230593
658,3137192593
659,3137186655
660,3137158606
661,3136440737
662,3136379360
663,3136381040
664,3136349889
665,3136322172
666,3136294405
667,3134716535
668,3134705747
669,3133100007
670,3133039556
671,3133017529
672,3132983107
673,3132930947
674,3132899842
675,3132847158
676,3132816843
677,3132785919
678,3132765960
679,3132747519
680,3132742212
681,3132695805
682,3131941050
683,3131878684
684,3131869142
685,3131812037
686,3131782154
687,3131774264
688,3131724467
689,3131706574
690,3131689250
691,3129416946
692,3129422157
693,3129357787
694,3129333422
695,3129283079
696,3129271268
697,3129220467
698,3129173332
699,3129155175
700,3143783661
701,3143717041
702,3143619698
703,3143611651
704,3142988277
705,3142959218
706,3142941891
707,3142915155
708,3142897816
709,3142116897
710,3142124381
711,3142121107
712,3142110067
713,3142073694
714,3141749465
715,3141743011
716,3141712778
717,3141682268
718,3141651855
719,3140736219
720,3140707997
721,3140603980
722,3140584117
723,3139841022
724,3139809863
725,3139783576
726,3139755106
727,3139726607
728,3139699230
729,3139701523
730,3139672798
731,3139637757
732,3139613649
733,3139585955
734,3139589793
735,3139544593
736,3139105640
737,3138933360
738,3138845969
739,3138817094
740,3138767373
741,3138727102
742,3138718795
743,3138683370
744,3138644939
745,3138618074
746,3138077098
747,3138047441
748,3138019350
749,3138000006
750,3129975266
751,3129877802
752,3129356840
753,3129336766
754,3129294189
755,3129271840
756,3129176125
757,3129139016
758,3129141743
759,3129124184
760,3128552801
761,3128522734
762,3128480693
763,3128462494
764,3128054588
765,3128045146
766,3128000089
767,3127933983
768,3127910164
769,3127891662
770,3127814557
771,3127431178
772,3127372685
773,3127330698
774,3127277727
775,3127272427
776,3126886366
777,3126868439
778,3126818662
779,3126809901
780,3126786870
781,3126768158
782,3126744855
783,3126649310
784,3126628786
785,3126589096
786,3126548012
787,3126447505
788,3126417700
789,3126390354
790,3125858632
791,3125827525
792,3125817844
793,3125777750
794,3125758511
795,3125727809
796,3125688607
797,3125680195
798,3125653611
799,3125626575
800,3186848138
801,3186810565
802,3178146898
803,3178113469
804,3178066832
805,3178042782
806,3178006568
807,3177990194
808,3177926132
809,3177931457
810,3177940007
811,3177857788
812,3177902086
813,3177859812
814,3177845368
815,3177842590
816,3177811032
817,3177758671
818,3171659570
819,3171635463
820,3171349753
821,3171285348
822,3171271976
823,3171257526
824,3171215806
825,3171231761
826,3171211595
827,3171158376
828,3170560606
829,3170527650
830,3170506096
831,3168984368
832,3168018949
833,3168028181
834,3168046848
835,3159801223
836,3159794427
837,3159747054
838,3159760135
839,3159725543
840,3159685278
841,3158431107
842,3157400435
843,3157368655
844,3156766601
845,3156773017
846,3154483430
847,3154435752
848,3154427726
849,3154420218
850,3154377322
851,3154380534
852,3154354700
853,3154329393
854,3149945394
855,3149034564
856,3149003101
857,3148987364
858,3148967132
859,3148959835
860,3146637090
861,3146626086
862,3146642759
863,3142087919
864,3142094107
865,3142090409
866,3141824407
867,3141657615
868,3141638497
869,3141624169
870,3141606787
871,3141599992
872,3141574579
873,3141536241
874,3141532397
875,3141226110
876,3138739519
877,3138638890
878,3137997315
879,3137972409
880,3137946928
881,3137944850
882,3137927078
883,3137910870
884,3137881580
885,3137854903
886,3137838096
887,3137819417
888,3137813826
889,3137778858
890,3137774304
891,3137076802
892,3137082829
893,3137049427
894,3136137158
895,3136143946
896,3136149850
897,3136116443
898,3134512566
899,3134502086
900,3157534596
901,3157507675
902,3157457948
903,3157462858
904,3157419321
905,3157428046
906,3157194316
907,3157076843
908,3156927421
909,3156897673
910,3156865573
911,3156842879
912,3156826731
913,3156801816
914,3156778584
915,3156774816
916,3156519392
917,3156498241
918,3156430840
919,3156328970
920,3156250037
921,3156220339
922,3144061468
923,3144030532
924,3143967957
925,3143938241
926,3143887956
927,3143875759
928,3143781506
929,3143603059
930,3143404922
931,3143358788
932,3143353535
933,3143341265
934,3143335957
935,3143079211
936,3143070540
937,3143031374
938,3142985452
939,3142878163
940,3142830096
941,3142769544
942,3142523649
943,3142505735
944,3142485003
945,3142451616
946,3142395059
947,3142353321
948,3142302130
949,3142259788
950,3142182058
951,3142156105
952,3142150668
953,3142107218
954,3141906326
955,3141876938
956,3141851390
957,3141799197
958,3141768346
959,3141728381
960,3141697163
961,3141679120
962,3141666820
963,3141650047
964,3141594962
965,3141586250
966,3141563118
967,3141553707
968,3141527368
969,3141499763
970,3140990212
971,3140971902
972,3140921491
973,3140886056
974,3140840189
975,3140788033
976,3140733134
977,3140684335
978,3140663167
979,3140641844
980,3140612189
981,3140570008
982,3140530944
983,3140495453
984,3140109535
985,3140077127
986,3140044990
987,3139996117
988,3139909238
989,3139795046
990,3139775815
991,3139705446
992,3139668159
993,3139670096
994,3139307084
995,3139278667
996,3139266302
997,3139223082
998,3138841659
999,3138795062
1000,3188461305
1001,3188447817
1002,3188395919
1003,3187746591
1004,3187741136
1005,3187683729
1006,3187667905
1007,3187652808
1008,3187596398
1009,3187591318
1010,3187497084
1011,3187164347
1012,3187171189
1013,3186987162
1014,3185912094
1015,3185835524
1016,3185789621
1017,3184036188
1018,3184013914
1019,3182834820
1020,3182774173
1021,3181814087
1022,3179498366
1023,3179428326
1024,3179257599
1025,3179243220
1026,3179179635
1027,3174642835
1028,3174607444
1029,3168724964
1030,3163128908
1031,3163145145
1032,3163150515
1033,3163086704
1034,3162845809
1035,3162762292
1036,3162681416
1037,3162105489
1038,3162074794
1039,3162036074
1040,3161264281
1041,3161231711
1042,3161099456
1043,3161079835
1044,3161019449
1045,3161019967
1046,3160593305
1047,3160568541
1048,3159941920
1049,3159915581
1050,3159879347
1051,3159873970
1052,3159533191
1053,3159515465
1054,3156670080
1055,3156645676
1056,3156630836
1057,3156614335
1058,3156579659
1059,3156559141
1060,3156551700
1061,3156531010
1062,3156502565
1063,3155605101
1064,3155575352
1065,3155538151
1066,3155511531
1067,3155494178
1068,3155472051
1069,3155424756
1070,3155395691
1071,3155271683
1072,3155251057
1073,3155223521
1074,3155205891
1075,3155178443
1076,3155161505
1077,3155144167
1078,3155099061
1079,3155111330
1080,3155066574
1081,3155049263
1082,3155037410
1083,3154809241
1084,3154789118
1085,3154761507
1086,3153282004
1087,3153257506
1088,3153252938
1089,3153226355
1090,3153209331
1091,3152915459
1092,3152910200
1093,3152604161
1094,3152564463
1095,3152533974
1096,3152380854
1097,3152351701
1098,3152333934
1099,3150081605
1100,3130382028
1101,3130059984
1102,3129555740
1103,3129135928
1104,3129102974
1105,3129097465
1106,3129081445
1107,3129060965
1108,3129010402
1109,3129004659
1110,3128883886
1111,3128836940
1112,3128805560
1113,3128774451
1114,3128755131
1115,3128724169
1116,3128691654
1117,3128647614
1118,3128591314
1119,3128381770
1120,3128369844
1121,3128342555
1122,3128294460
1123,3128238574
1124,3128253004
1125,3128227774
1126,3127175309
1127,3126921921
1128,3126869135
1129,3126763441
1130,3126548432
1131,3126529068
1132,3126521562
1133,3126481638
1134,3126448455
1135,3126343381
1136,3126308231
1137,3126320366
1138,3126295600
1139,3126127692
1140,3126121069
1141,3126102111
1142,3126064430
1143,3126041205
1144,3126022331
1145,3113150234
1146,3113090912
1147,3113018310
1148,3113020572
1149,3112991149
1150,3112945210
1151,3112832865
1152,3112811365
1153,3112757613
1154,3112749938
1155,3112714562
1156,3112700448
1157,3112520637
1158,3112510564
1159,3112482685
1160,3112454152
1161,3112425059
1162,3112393179
1163,3112329562
1164,3112301431
1165,3112262515
1166,3112092109
1167,3112039460
1168,3111998813
1169,3112002348
1170,3111956263
1171,3111935782
1172,3111934476
1173,3111916706
1174,3111687744
1175,3111608981
1176,3111203903
1177,3109524980
1178,3109462194
1179,3109267199
1180,3108824693
1181,3108803918
1182,3108772622
1183,3108262551
1184,3107820821
1185,3107784706
1186,3107664095
1187,3107480582
1188,3107442636
1189,3107403842
1190,3107280741
1191,3106633734
1192,3106582211
1193,3106561720
1194,3106292522
1195,3106275567
1196,3106255604
1197,3106248660
1198,3106243033
1199,3106219361
1200,3210497098
1201,3167387280
1202,3167373848
1203,3167319240
1204,3167248533
1205,3167322600
1206,3167242107
1207,3167129710
1208,3151747400
1209,3151741388
1210,3151705661
1211,3151666729
1212,3150660407
1213,3150652953
1214,3150623484
1215,3150039950
1216,3150021698
1217,3149985204
1218,3149948090
1219,3149922205
1220,3149901176
1221,3149872976
1222,3149834675
1223,3149805080
1224,3149788727
1225,3149774027
1226,3149739271
1227,3149734259
1228,3149750986
1229,3149718437
1230,3149716166
1231,3148877463
1232,3148861869
1233,3148826094
1234,3148821907
1235,3148406280
1236,3148391835
1237,3148360469
1238,3148289443
1239,3148304859
1240,3148276975
1241,3147714074
1242,3147698150
1243,3147682066
1244,3146905585
1245,3146865162
1246,3146845798
1247,3146809140
1248,3146802814
1249,3146786091
1250,3146790181
1251,3146340033
1252,3146285298
1253,3146249743
1254,3146200046
1255,3146192585
1256,3144463635
1257,3144444956
1258,3144395533
1259,3144400235
1260,3144343061
1261,3144326480
1262,3144259255
1263,3141609050
1264,3140789295
1265,3140765643
1266,3140714702
1267,3135445711
1268,3135414388
1269,3135386086
1270,3135367905
1271,3131163240
1272,3131117182
1273,3200470039
1274,3200427917
1275,3200409826
1276,3200314150
1277,3187671794
1278,3186857238
1279,3182623914
1280,3176777789
1281,3168530661
1282,3168506680
1283,3168472635
1284,3164346937
1285,3164370813
1286,3164278596
1287,3164229125
1288,3164106798
1289,3163757599
1290,3163635493
1291,3163621338
1292,3163551505
1293,3163535502
1294,3163512273
1295,3163429283
1296,3163360184
1297,3163325647
1298,3163189875
1299,3163127682
1300,3163171518
1301,3159095013
1302,3159067145
1303,3158459839
1304,3158446723
1305,3158441519
1306,3157399917
1307,3157367697
1308,3154366219
1309,3154354306
1310,3154321778
1311,3154304401
1312,3154294397
1313,3154269159
1314,3154276379
1315,3152892124
1316,3152874655
1317,3152834501
1318,3152841121
1319,3152808217
1320,3152805017
1321,3152800962
1322,3152747978
1323,3152754258
1324,3152115539
1325,3152133351
1326,3151322607
1327,3151278394
1328,3151178113
1329,3150471432
1330,3150427065
1331,3150377431
1332,3149773351
1333,3149769943
1334,3149691506
1335,3149668885
1336,3149655064
1337,3149661912
1338,3149636644
1339,3149603563
1340,3149554741
1341,3149484219
1342,3148790583
1343,3148774041
1344,3148769992
1345,3147180279
1346,3147157587
1347,3147156415
1348,3147109075
1349,3147124707
1350,3147087608
1351,3147071753
1352,3147053797
1353,3147017399
1354,3146968582
1355,3146925232
1356,3146549363
1357,3146397329
1358,3146380070
1359,3142645595
1360,3142644179
1361,3142661951
1362,3142504191
1363,3142475497
1364,3142436976
1365,3142430326
1366,3142410227
1367,3140293524
1368,3140309940
1369,3140268774
1370,3140179455
1371,3140181212
1372,3140071832
1373,3191811547
1374,3191759307
1375,3191757309
1376,3191803460
1377,3191781202
1378,3191737443
1379,3126896917
1380,3126856197
1381,3126816868
1382,3126795736
1383,3126776627
1384,3126744104
1385,3126693323
1386,3126656473
1387,3126609098
1388,3126598949
1389,3126571086
1390,3126402402
1391,3126365951
1392,3125529606
1393,3125536645
1394,3125513324
1395,3125486168
1396,3125481038
1397,3125337800
1398,3125325216
1399,3125313209
1400,3125312479
1401,3125189344
1402,3125178226
1403,3125185267
1404,3124298120
1405,3124257489
1406,3124238475
1407,3123277993
1408,3123254150
1409,3123237871
1410,3115265699
1411,3115261639
1412,3115255541
1413,3115236735
1414,3115232472
1415,3115225013
1416,3115189349
1417,3114409454
1418,3114397718
1419,3114389666
1420,3114382322
1421,3113606908
1422,3113581303
1423,3113573729
1424,3113535562
1425,3113486567
1426,3111748331
1427,3111761253
1428,3111737992
1429,3111722748
1430,3111712097
1431,3111704094
1432,3111701269
1433,3111672526
1434,3111635333
1435,3111593776
1436,3110715877
1437,3110689548
1438,3110701854
1439,3110656667
1440,3110629704
1441,3110640409
1442,3110610330
1443,3110581371
1444,3110534437
1445,3108015802
1446,3108021565
1447,3107997586
1448,3107991314
1449,3107945979
1450,3107908731
1451,3107858653
1452,3107839014
1453,3107793032
1454,3196699071
1455,3192156646
1456,3192151671
1457,3191700063
1458,3191644646
1459,3191627385
1460,3190502256
1461,3190455645
1462,3190409553
1463,3190391369
1464,3190301153
1465,3190224251
1466,3190122923
1467,3189869649
1468,3189855503
1469,3189852708
1470,3189820599
1471,3189136641
1472,3189079216
1473,3189070879
1474,3188970995
1475,3188921283
1476,3188852688
1477,3188672048
1478,3188573992
1479,3187995675
1480,3187858470
1481,3187849048
1482,3177857954
1483,3177901928
1484,3177881654
1485,3176195118
1486,3176167767
1487,3174890985
1488,3173788490
1489,3173201799
1490,3173148222
1491,3173063494
1492,3171988262
1493,3171972952
1494,3171329008
1495,3171296023
1496,3168544785
1497,3165802236
1498,3165776720
1499,3165153762
1500,3163623894
1501,3163375966
1502,3163399965
1503,3163328607
1504,3162995974
1505,3162969847
1506,3162887546
1507,3162881227
1508,3162183291
1509,3162154217
1510,3162141222
1511,3161432024
1512,3161396322
1513,3159982869
1514,3158633759
1515,3157241856
1516,3157205667
1517,3152977218
1518,3152948830
1519,3152922614
1520,3152906017
1521,3152507058
1522,3152482602
1523,3151047208
1524,3151004981
1525,3150966043
1526,3150936577
1527,3150915956
1528,3150899373
1529,3150251230
1530,3150221447
1531,3149059016
1532,3149040494
1533,3148580063
1534,3148521154
1535,3147821733
1536,3147773194
1537,3146733419
1538,3146705388
1539,3146418570
1540,3146189630
1541,3146171764
1542,3145879695
1543,3145871911
1544,3145796722
1545,3145801380
1546,3145734815
1547,3145329399
1548,3145332426
1549,3145304279
1550,3144660471
1551,3144649757
1552,3144448555
1553,3144093510
1554,3155387165
1555,3155347483
1556,3155269748
1557,3154661513
1558,3154506394
1559,3154469312
1560,3154470513
1561,3152416053
1562,3152379248
1563,3150483300
1564,3149737657
1565,3149733421
1566,3149717057
1567,3149223739
1568,3149122436
1569,3149085351
1570,3148965039
1571,3146927318
1572,3146904736
1573,3146882922
1574,3145014507
1575,3145012591
1576,3144579692
1577,3143892456
1578,3143811997
1579,3141688077
1580,3141657800
1581,3139483784
1582,3139468071
1583,3139455484
1584,3120815518
1585,3120810093
1586,3120784990
1587,3120790090
1588,3120753794
1589,3120738809
1590,3120745065
1591,3120732299
1592,3120719282
1593,3120697015
1594,3120712719
1595,3120711081
1596,3120077637
1597,3120056880
1598,3120032603
1599,3120025108
1600,3120001554
1601,3119994896
1602,3119939012
1603,3119865041
1604,3119862149
1605,3119747563
1606,3119747082
1607,3119075895
1608,3119048335
1609,3119050907
1610,3119015181
1611,3118999225
1612,3118975667
1613,3118980562
1614,3118945818
1615,3118941960
1616,3118916871
1617,3118932363
1618,3118899707
1619,3118887331
1620,3118904189
1621,3118882822
1622,3118880669
1623,3118858973
1624,3118538642
1625,3118507973
1626,3117030163
1627,3116981790
1628,3116977490
1629,3116936818
1630,3116359827
1631,3116303918
1632,3116276875
1633,3116257449
1634,3116232037
1635,3116220676
1636,3116150933
1637,3116068870
1638,3114449339
1639,3114447295
1640,3114386707
1641,3114343917
1642,3114309078
1643,3113845456
1644,3113798107
1645,3113788863
1646,3113711588
1647,3113678981
1648,3113683477
1649,3113058667
1650,3112967236
1651,3112936242
1652,3112889200
1653,3112881973
1654,3211700717
1655,3210777733
1656,3210772778
1657,3210697031
1658,3210649299
1659,3210541708
1660,3210540181
1661,3210463905
1662,3210441485
1663,3210338009
1664,3210335095
1665,3210003496
1666,3209928312
1667,3209960563
1668,3209749504
1669,3208778994
1670,3208540931
1671,3208457124
1672,3207658351
1673,3207701706
1674,3207647435
1675,3207600024
1676,3207560720
1677,3206798028
1678,3206479551
1679,3205982067
1680,3204882158
1681,3204585385
1682,3204600773
1683,3203325436
1684,3201019811
1685,3199788994
1686,3199795611
1687,3199259232
1688,3199073523
1689,3199100230
1690,3197263742
1691,3197129126
1692,3197113048
1693,3197016434
1694,3197019914
1695,3196937724
1696,3196719310
1697,3196689627
1698,3196632665
1699,3196372640
1700,3196021587
1701,3195938156
1702,3195974574
1703,3195889578
1704,3195887030
1705,3195674515
1706,3195598745
1707,3194583133
1708,3194506388
1709,3194344594
1710,3194299034
1711,3193375254
1712,3193358999
1713,3192777575
1714,3192803996
1715,3192736417
1716,3192046917
1717,3192033456
1718,3191956251
1719,3191532942
1720,3191476212
1721,3191407352
1722,3191121261
1723,3191067993
1724,3191031370
1725,3190719589
1726,3190234153
1727,3188448982
1728,3187749259
1729,3187742848
1730,3186431229
1731,3185494198
1732,3185468350
1733,3185465479
1734,3185442630
1735,3185264580
1736,3184305957
1737,3184195844
1738,3183753570
1739,3183716264
1740,3183666353
1741,3183418613
1742,3183421457
1743,3183367554
1744,3183374972
1745,3183381870
1746,3183329774
1747,3182594905
1748,3182459824
1749,3178324329
1750,3178322054
1751,3177888728
1752,3177903618
1753,3177890299
1754,3161987643
1755,3161945930
1756,3161912556
1757,3161884351
1758,3161829229
1759,3161820988
1760,3161788264
1761,3161382475
1762,3161344950
1763,3161333707
1764,3161295868
1765,3161263276
1766,3161206815
1767,3161185004
1768,3161153767
1769,3161100266
1770,3161025352
1771,3160996720
1772,3160890147
1773,3160880220
1774,3160836256
1775,3160785196
1776,3160768653
1777,3160741377
1778,3160725014
1779,3160710920
1780,3160182742
1781,3160079445
1782,3160043433
1783,3160022940
1784,3160001450
1785,3159954242
1786,3159945395
1787,3159895963
1788,3159213122
1789,3159184997
1790,3159153560
1791,3159138408
1792,3159124654
1793,3158735680
1794,3158715404
1795,3158666227
1796,3158656388
1797,3158630468
1798,3158601677
1799,3157680546
1800,3157670528
1801,3157619075
1802,3157616032
1803,3157586806
1804,3157558039
1805,3157531195
1806,3157523629
1807,3157068902
1808,3157039451
1809,3157040422
1810,3157010714
1811,3156916595
1812,3156882096
1813,3156846818
1814,3156381178
1815,3156305443
1816,3156287420
1817,3156270608
1818,3156252125
1819,3156214066
1820,3156193995
1821,3156139640
1822,3156122532
1823,3156112992
1824,3156049767
1825,3154432059
1826,3154425263
1827,3154389202
1828,3153987358
1829,3153979715
1830,3153946529
1831,3153846330
1832,3153839989
1833,3153741697
1834,3153583876
1835,3153546300
1836,3153539915
1837,3153514636
1838,3211044626
1839,3206511629
1840,3206457201
1841,3206422884
1842,3206368182
1843,3206396669
1844,3206373766
1845,3206300443
1846,3206288256
1847,3206257120
1848,3206273382
1849,3206280719
1850,3205593309
1851,3205620452
1852,3205518135
1853,3205513661
1854,3205561514
1855,3205177152
1856,3205295724
1857,3204620711
1858,3204548107
1859,3204513451
1860,3204487926
1861,3204457127
1862,3204485128
1863,3204434621
1864,3204440874
1865,3175507904
1866,3171564445
1867,3171437865
1868,3171395255
1869,3171388150
1870,3171353304
1871,3171272657
1872,3171247992
