,matchid
169,3186497255
170,3186140284
171,3186098547
172,3186097248
173,3185449495
174,3185274391
175,3185211493
176,3184414333
177,3184377856
178,3184380980
179,3184284393
180,3184270238
181,3184206828
182,3184194664
183,3184182212
184,3184210094
185,3184117748
186,3183801866
187,3183682777
188,3183595716
189,3183514704
190,3183520152
191,3183495802
192,3183474818
193,3183490557
194,3183073356
195,3182493874
196,3182446243
197,3182387012
198,3182349624
199,3182343970
200,740940447
201,740926247
202,740932048
203,740898271
204,740884722
205,695423803
206,695418668
207,695415192
208,2996209947
209,2996161254
210,2996133416
211,2996124769
212,2996074677
213,2995071575
214,2994805554
215,2994822110
216,2994810933
217,2994786437
218,2994774537
219,2994792304
220,2994222551
221,2994188614
222,2994195502
223,2994172826
224,2994159588
225,2994158236
226,2991348909
227,2991318322
228,2991247649
229,2991180102
230,2991106630
231,2991090289
232,2991055389
233,2990893387
234,2990890672
235,2990848358
236,2990820246
237,2990793179
238,2990729475
239,2990722904
240,2990666295
241,2990635726
242,2990632605
243,2990613521
244,2988465280
245,2988472019
246,3199197981
247,3198765509
248,3195331976
249,3195316176
250,3195271334
251,3195214679
252,3195178475
253,3194948208
254,3194914439
255,3194930482
256,3194887766
257,3194905503
258,3194595759
259,3194496433
260,3194521288
261,3169971752
262,3169899423
263,3169897264
264,3169934322
265,3169657496
266,3169645538
267,3169654522
268,3169573395
269,3169752649
270,3169095600
271,3169082407
272,3169060156
273,3169023418
274,3168978747
275,3168996408
276,3168944658
277,3168963259
278,3168990778
279,3168940608
280,3164298449
281,3164303826
282,3164260745
283,3164149579
284,3164144214
285,3164171803
286,3164098546
287,3164120120
288,3164077078
289,3164035681
290,3163705119
291,3163660666
292,3163625147
293,3163630020
294,3163459481
295,3163437609
296,3163474372
297,3163418586
298,3163396620
299,3163365516
300,3162273061
301,3162271310
302,3162267438
303,3162254699
304,3162251095
305,3162238640
306,3161930069
307,3161882179
308,3161827459
309,3161817350
310,3158866469
311,3158836135
312,3158808319
313,3158747054
314,3158694528
315,3158673057
316,3158643315
317,3158615036
318,3158575020
319,3158559111
320,3158551653
321,3158515572
322,3157267919
323,3157282558
324,3157238971
325,3157243387
326,3157222939
327,3157185212
328,3157164953
329,3156729414
330,3156726994
331,3156743240
332,3156722768
333,3156740367
334,3156272659
335,3156243066
336,3156231476
337,3156201512
338,3156165309
339,3156126768
340,3156108228
341,3156092558
342,3156071929
343,3156008755
344,3156013462
345,3156002523
346,3212718252
347,3210733333
348,3210678714
349,3207276646
350,3205723142
351,3205658005
352,3205633179
353,3201935931
354,3199524686
355,3199414101
356,3199385128
357,3197308189
358,3196615653
359,3196620969
360,3196514210
361,3189739718
362,3188812511
363,3188584450
364,3188511367
365,3188457155
366,3186233703
367,3185263070
368,3185260200
369,3185057130
370,3185062842
371,3185070162
372,3184247694
373,3183391935
374,3183332825
375,3183350966
376,3182253203
377,3181624257
378,3181565623
379,3181390395
380,3181345377
381,3181291447
382,3181276912
383,3181264189
384,3181260936
385,3175450299
386,3174715032
387,3174687619
388,3174600723
389,3174358141
390,3174364652
391,3174249644
392,3174200095
393,3174137816
394,3173844491
395,3173768821
396,3173801592
397,3171419442
398,3171418007
399,3171432951
400,3171259104
401,3171159300
402,3171151002
403,3171146758
404,3168982808
405,3168951425
406,3168604237
407,3168548746
408,3168544656
409,3164566842
410,3164574804
411,3163953334
412,3162964560
413,3162755607
414,3162761144
415,3162525604
416,3162503734
417,3162481256
418,3162445428
419,3162391146
420,3162347524
421,3161858495
422,3159054598
423,3159022025
424,3157827252
425,3156911146
426,3156753818
427,3156423998
428,3156413005
429,3154346703
430,3154287283
431,3153848144
432,3153425730
433,3153420832
434,3153398093
435,3152865883
436,3152871295
437,3152860045
438,3152836092
439,3152830402
440,3152775460
441,3148892540
442,3148857289
443,3147535717
444,3147531920
445,3147508507
446,3142522877
447,3142512417
448,3142472620
449,3142433813
450,3142400332
451,3093175566
452,3093165093
453,3093147559
454,3093142550
455,3093087788
456,3091106389
457,3091080113
458,3091042008
459,3090989507
460,3087381707
461,3087329522
462,3087296382
463,3085557225
464,3085515991
465,3082341225
466,3082280990
467,3082208275
468,3082183399
469,3068966531
470,3068961660
471,3068924894
472,3068899070
473,3068892213
474,3068877018
475,3068870947
476,3068846454
477,3068841522
478,3068798212
479,3066696592
480,3065582893
481,3065571993
482,3065570155
483,3065547827
484,3065536186
485,3065554195
486,3065540607
487,3065516060
488,3063423253
489,3063356262
490,3063339258
491,3063343644
492,3063307070
493,3063304087
494,3063277764
495,3063273183
496,3063272086
497,3054577151
498,3054330451
499,3054301123
500,3053737425
501,3053740525
502,3053734886
503,3053732465
504,3053714640
505,3053712030
506,3053689599
507,3053700960
508,3053681071
509,3053656899
510,3053582833
511,3053556128
512,3053531899
513,3053485761
514,3053111916
515,3053096429
516,3053103922
517,3053093687
518,3053101086
519,3053079525
520,3053077798
521,3053022846
522,3052998090
523,3052984617
524,3052869939
525,3052827759
526,3052402722
527,3052393777
528,3052378542
529,3052385476
530,3052367532
531,3052381835
532,3052369896
533,3052344757
534,3052211543
535,3052169367
536,3052150529
537,3052066725
538,3052047299
539,3052000813
540,3051378859
541,3051390533
542,3051368493
543,3051371451
544,3051361466
545,3051343589
546,3051340118
547,3051302094
548,3051259545
549,3051237757
550,3051206419
551,3051101887
552,3051082553
553,3050686630
554,3050694278
555,3050691226
556,3050671676
557,3050656062
558,3050336974
559,3050311373
560,3049802305
561,3049799774
562,3049725260
563,3049157407
564,3049155115
565,3049144146
566,3049133500
567,3049131863
568,3049126226
569,3049099803
570,3048900983
571,3048837611
572,3048552547
573,3048532230
574,3048529803
575,3048515858
576,3048484122
577,3048328624
578,3048330402
579,3048287909
580,3048262867
581,3047692243
582,3047647453
583,3047635393
584,3047652857
585,3047631943
586,3047616421
587,3047576871
588,3047557989
589,3047543140
590,3047522086
591,3046999761
592,3046977583
593,3046974180
594,3046979909
595,3046946581
596,3046932365
597,3211332396
598,3211176175
599,3210478309
600,3210483333
601,3210438304
602,3210420977
603,3210386998
604,3210355020
605,3210351821
606,3209949263
607,3209943010
608,3209885966
609,3209699202
610,3209535394
611,3209490512
612,3209356059
613,3209382594
614,3208590444
615,3208543998
616,3207904061
617,3207858903
618,3207874870
619,3207880146
620,3207794417
621,3207671773
622,3207595484
623,3204966321
624,3204928296
625,3204637450
626,3204598804
627,3203753159
628,3203744597
629,3203675312
630,3202696904
631,3202643288
632,3202517828
633,3202443736
634,3202239215
635,3202263322
636,3202219880
637,3202156169
638,3202139673
639,3202115737
640,3202068212
641,3202074585
642,3201983294
643,3201789673
644,3201738567
645,3201734023
646,3201688977
647,3201692540
648,3201656832
649,3201619933
650,3201597394
651,3201580572
652,3201550244
653,3201475650
654,3201376155
655,3201318970
656,3201323867
657,3201247388
658,3201222314
659,3201166201
660,3201142461
661,3201087353
662,3201121557
663,3201056438
664,3201020015
665,3200957052
666,3200953887
667,3200949938
668,3200878225
669,3200526673
670,3200532538
671,3200442254
672,3200416402
673,3200380636
674,3200293798
675,3200247695
676,3200241116
677,3200176083
678,3200171674
679,3200057805
680,3199966367
681,3199960731
682,3199925878
683,3199912264
684,3199875824
685,3199861507
686,3199818360
687,3199785176
688,3198638047
689,3198663633
690,3198606435
691,3198528061
692,3198541083
693,3197351851
694,3197334451
695,3197248608
696,3197243655
697,3182596348
698,3182600400
699,3115296889
700,3114963412
701,3091513536
702,3091512326
703,3088980464
704,3088919340
705,3088895392
706,3088858458
707,3088853481
708,3088826340
709,3088812980
710,3088743326
711,3088741509
712,3087727480
713,3087732167
714,3076375300
715,3076369904
716,3076322752
717,3076305847
718,3073483854
719,3069921801
720,3069602448
721,3069269244
722,3068790695
723,3067066111
724,3067061495
725,3066535786
726,3066542023
727,3066509612
728,3066526288
729,3066513975
730,3066502446
731,3066520051
732,3066488508
733,3066491492
734,3066434464
735,3066408957
736,3066401557
737,3065570677
738,3065558453
739,3065545025
740,3065488648
741,3065470905
742,3065442125
743,3065415198
744,3065356448
745,3065326491
746,3065242176
747,3065159102
748,3065127899
749,3064604182
750,3064610702
751,3064580639
752,3064534647
753,3064205473
754,3064219957
755,3064175835
756,3064047687
757,3064045974
758,3064045360
759,3064025214
760,3064023981
761,3063980863
762,3063890357
763,3063731099
764,3063336183
765,3063185495
766,3063173491
767,3063172700
768,3063159564
769,3063157875
770,3063146411
771,3063161683
772,3063128262
773,3063121028
774,3063059677
775,3062769508
776,3060785981
777,3058161759
778,3057975938
779,3057935242
780,3057942203
781,3057932275
782,3057488525
783,3057472278
784,3057463201
785,3057418560
786,3057395821
787,3057375124
788,3057347446
789,3057321661
790,3057296060
791,3057286793
792,3057273254
793,3057269860
794,3057237748
795,3057250977
796,3057239892
797,3183398396
798,3159728919
799,3158572921
800,3158556046
801,3092978440
802,3089261904
803,3089176599
804,3088466713
805,3088432201
806,3088378495
807,3087156629
808,3087133837
809,3087097259
810,3085072252
811,3085033087
812,3083934782
813,3083924961
814,3083896242
815,3082952395
816,3082909229
817,3082890405
818,3082862444
819,3080702574
820,3068375853
821,3068348378
822,3067308374
823,3067292788
824,3067276060
825,3067271302
826,3067022079
827,3066618058
828,3066603741
829,3066578950
830,3066587876
831,3066401640
832,3066372411
833,3066311235
834,3066274890
835,3065248357
836,3063024222
837,3063015675
838,3062974925
839,3062936933
840,3062916601
841,3062898944
842,3062800671
843,3062772650
844,3062315453
845,3062217592
846,3062191126
847,3062153288
848,3060709705
849,3060709753
850,3060632579
851,3060585133
852,3060577296
853,3060560397
854,3060468744
855,3060482426
856,3060457097
857,3058168882
858,3058162250
859,3057835646
860,3057826667
861,3057812053
862,3057691943
863,3055761334
864,3055743494
865,3055160658
866,3054213117
867,3054192941
868,3053917211
869,3052607962
870,3052601743
871,3052582198
872,3052569874
873,3052539377
874,3052154517
875,3052115682
876,3051655460
877,3051579707
878,3051568608
879,3051208395
880,3050874802
881,3050847298
882,3049373856
883,3049345244
884,3049336516
885,3049330561
886,3049296606
887,3049101981
888,3047595811
889,3047586183
890,3046911864
891,3046877146
892,3046849218
893,3046827708
894,3046614280
895,3046585762
896,3046581263
897,3023614486
898,3023602938
899,3023456008
900,3023427143
901,3023420684
902,3022379834
903,3021954537
904,3021942481
905,3021922290
906,3021887885
907,3021859339
908,3021292523
909,3021275396
910,3021179067
911,3021158864
912,3021143761
913,3020540478
914,3020517137
915,3020505539
916,3020492341
917,3020437476
918,3020433173
919,3019711032
920,3019678493
921,3019530452
922,3019502361
923,3019472152
924,3019468819
925,3019237863
926,3019231992
927,3019230022
928,3019188916
929,3019176492
930,3019192818
931,3019171662
932,3019013919
933,3018964730
934,3018910961
935,3018468893
936,3018445641
937,3018273990
938,3018244923
939,3017919210
940,3017748963
941,3017740158
942,3017668929
943,3017588784
944,3017574940
945,3017316246
946,3017304196
947,3017200344
948,3017171019
949,3017109968
950,3017047829
951,3017007882
952,3015999286
953,3015943344
954,3015917705
955,3015931802
956,3015768818
957,3015776826
958,3015766318
959,3015764896
960,3015763044
961,3015728461
962,3015704993
963,3015700843
964,3015694084
965,3015161485
966,3014906288
967,3014177435
968,3014172802
969,3014181427
970,3014170256
971,3014159877
972,3014038233
973,3013823209
974,3013749306
975,3013515390
976,3013489252
977,3013482921
978,3013464424
979,3013301696
980,3012715696
981,3012325936
982,3011595312
983,3011557437
984,3011375056
985,3011359808
986,3010623082
987,3009849756
988,3009842050
989,3009767579
990,3009737800
991,3009714512
992,3009017457
993,3009013490
994,3008989556
995,3008960854
996,3008916788
997,3195358141
998,3195331731
999,3195324451
1000,3195236047
1001,3195239863
1002,3194563666
1003,3194517176
1004,3194478460
1005,3194471875
1006,3194376376
1007,3194204045
1008,3194169514
1009,3194181920
1010,3194116776
1011,3193205111
1012,3193178164
1013,3193153567
1014,3193001209
1015,3192916301
1016,3192921060
1017,3192886369
1018,3191463713
1019,3177837196
1020,3177844057
1021,3175480275
1022,3174701673
1023,3174646181
1024,3174631544
1025,3173663908
1026,3173587725
1027,3173603142
1028,3173519236
1029,3173551911
1030,3173464933
1031,3173460740
1032,3173136822
1033,3172831685
1034,3172810584
1035,3172756478
1036,3172752270
1037,3172707755
1038,3172684338
1039,3171952829
1040,3171876100
1041,3171861653
1042,3171332681
1043,3171298368
1044,3159351283
1045,3159323279
1046,3159292350
1047,3146988929
1048,3145390162
1049,3145314996
1050,3145286993
1051,3145271217
1052,3144751302
1053,3144708782
1054,3144587066
1055,3144310128
1056,3143997387
1057,3142862200
1058,3142825860
1059,3142818476
1060,3142402589
1061,3142374389
1062,3139259689
1063,3139251315
1064,3139232770
1065,3139185317
1066,3139138730
1067,3138927249
1068,3138933706
1069,3122130012
1070,3119189741
1071,3023326073
1072,3023309413
1073,3023312502
1074,3023282902
1075,3022503988
1076,3022428738
1077,3022412523
1078,3022385800
1079,3022181178
1080,3022152995
1081,3022144187
1082,3021701502
1083,3021566627
1084,3021551438
1085,3021544604
1086,3021520941
1087,3021302969
1088,3021255392
1089,3020108209
1090,3020110985
1091,3020076211
1092,3020057374
1093,3020026548
1094,3020006331
1095,3018150748
1096,3018111116
1097,3138535471
1098,3138138428
1099,3138108066
1100,3138084437
1101,3138045860
1102,3137984181
1103,3137948598
1104,3137916621
1105,3137888958
1106,3137886734
1107,3137418177
1108,3137385063
1109,3137322735
1110,3137292629
1111,3137252160
1112,3137225049
1113,3137196312
1114,3137189419
1115,3137184158
1116,3137134778
1117,3136292671
1118,3136257244
1119,3136251459
1120,3136249915
1121,3136225007
1122,3135715227
1123,3135648506
1124,3135639752
1125,3135584568
1126,3135563212
1127,3135443137
1128,3135388735
1129,3135373055
1130,3135318212
1131,3134160202
1132,3134090130
1133,3133944506
1134,3133759294
1135,3133725471
1136,3133693470
1137,3133654318
1138,3133605946
1139,3133582447
1140,3133427106
1141,3133421437
1142,3133160267
1143,3133108898
1144,3133081020
1145,3133029701
1146,3133009187
1147,3132947485
1148,3132874896
1149,3132797458
1150,3132710083
1151,3132681492
1152,3132643489
1153,3132607939
1154,3131744579
1155,3131695046
1156,3131676624
1157,3130329900
1158,3130256870
1159,3130227300
1160,3130205122
1161,3130155953
1162,3130137950
1163,3130078160
1164,3129503098
1165,3129438865
1166,3129405147
1167,3129371927
1168,3129329371
1169,3128736131
1170,3128700059
1171,3128647109
1172,3128593943
1173,3128556477
1174,3128521084
1175,3128484107
1176,3128464616
1177,3128414518
1178,3128396473
1179,3128377762
1180,3127880908
1181,3127818110
1182,3127796455
1183,3127727774
1184,3127616214
1185,3127513926
1186,3127188510
1187,3127168974
1188,3127131867
1189,3126868646
1190,3126819257
1191,3126807857
1192,3090229929
1193,3087552876
1194,3087043745
1195,3084970219
1196,3084237253
1197,3197037623
1198,3196995195
1199,3194161317
1200,3194123695
1201,3194039545
1202,3191192835
1203,3191128580
1204,3188528420
1205,3188562157
1206,3188488296
1207,3188455021
1208,3188500159
1209,3187670601
1210,3187643927
1211,3187567244
1212,3187570207
1213,3187516491
1214,3186368281
1215,3186342524
1216,3186286994
1217,3184316327
1218,3184311239
1219,3184299881
1220,3184286465
1221,3184243169
1222,3183454763
1223,3183489863
1224,3180156301
1225,3180141124
1226,3180076441
1227,3176010931
1228,3175975689
1229,3175259275
1230,3175284597
1231,3175233308
1232,3161789449
1233,3155183491
1234,3155173199
1235,3155170029
1236,3155131771
1237,3153437104
1238,3153431993
1239,3153417438
1240,3152885125
1241,3149934474
1242,3149885941
1243,3146132079
1244,3146107422
1245,3140584016
1246,3136167637
1247,3136161908
1248,3133478342
1249,3133466861
1250,3133460634
1251,3133423191
1252,3132712748
1253,3132675625
1254,3132658417
1255,3130173789
1256,3130127053
1257,3130119897
1258,3130052071
1259,3129945112
1260,3128364378
1261,3128345167
1262,3128339790
1263,3127177944
1264,3127168183
1265,3127161183
1266,3126450791
1267,3124569085
1268,3123818729
1269,3123788927
1270,3123782956
1271,3123760125
1272,3122756344
1273,3122760823
1274,3122733377
1275,3118303066
1276,3117580717
1277,3117531400
1278,3115482884
1279,3115445239
1280,3114668488
1281,3114648164
1282,3114627524
1283,3114598614
1284,3114581346
1285,3114564686
1286,3111975312
1287,3111938987
1288,3111924616
1289,3111899396
1290,3111274997
1291,3111236777
1292,3111217888
1293,3109124553
1294,3109103457
1295,3109066917
1296,3109060001
1297,3208551758
1298,3208516461
1299,3208511033
1300,3208456688
1301,3208427360
1302,3208383846
1303,3208366985
1304,3208365745
1305,3208341535
1306,3208306113
1307,3208262499
1308,3208237584
1309,3208194292
1310,3208157161
1311,3208185042
1312,3208173463
1313,3207913079
1314,3207865513
1315,3194389952
1316,3194325442
1317,3194320277
1318,3194294373
1319,3194199678
1320,3194243073
1321,3194186905
1322,3194142662
1323,3194107512
1324,3194121086
1325,3193477183
1326,3193463189
1327,3193418918
1328,3193422980
1329,3193329230
1330,3193361156
1331,3193305306
1332,3193239603
1333,3193244996
1334,3193168620
1335,3193171781
1336,3186668202
1337,3186663344
1338,3186587957
1339,3186548169
1340,3186532303
1341,3186477656
1342,3186433433
1343,3186407890
1344,3186383279
1345,3186328623
1346,3186323037
1347,3186278477
1348,3186283698
1349,3186289929
1350,3186236320
1351,3186212293
1352,3182428754
1353,3182426476
1354,3182359494
1355,3182323559
1356,3182288715
1357,3182205830
1358,3182201472
1359,3182176438
1360,3182153676
1361,3182109144
1362,3182082444
1363,3182048837
1364,3182037560
1365,3181796378
1366,3181792671
1367,3181736645
1368,3181708922
1369,3181694329
1370,3181535471
1371,3181483639
1372,3181428847
1373,3181452601
1374,3181367538
1375,3181371728
1376,3181307319
1377,3181292907
1378,3181299887
1379,3181265298
1380,3181252393
1381,3181250065
1382,3181216357
1383,3181184715
1384,3181159597
1385,3179640569
1386,3179622766
1387,3179557121
1388,3179551301
1389,3179454398
1390,3179418245
1391,3179392612
1392,3179346315
1393,3179316504
1394,3179301359
1395,3179216228
1396,3179241563
1397,3074560039
1398,3019332188
1399,3019306882
1400,3019292308
1401,3019161458
1402,3019125201
1403,3018863605
1404,3018491775
1405,3018351994
1406,3018293298
1407,3018265789
1408,3018242411
1409,3018224727
1410,3017958108
1411,3017953819
1412,3017908515
1413,3017905730
1414,3017793156
1415,3017758727
1416,3017761904
1417,3017623179
1418,3017590400
1419,3017550168
1420,3017513455
1421,3017102730
1422,3017063118
1423,3016919570
1424,3016902271
1425,3016843973
1426,3016748975
1427,3016744282
1428,3016638051
1429,3016651381
1430,3016608393
1431,3016584371
1432,3015741976
1433,3015726915
1434,3015701619
1435,3015683127
1436,3015662382
1437,3015624016
1438,3015496220
1439,3015467374
1440,3015294891
1441,3015279703
1442,3015262785
1443,3015235977
1444,3015056202
1445,3015029375
1446,3015022892
1447,3015007132
1448,3014572699
1449,3014542467
1450,3014493558
1451,3014475068
1452,3014457466
1453,3013981441
1454,3013877182
1455,3013859288
1456,3013832802
1457,3013803588
1458,3013785102
1459,3013572733
1460,3013580695
1461,3013546576
1462,3013508764
1463,3013522086
1464,3013484146
1465,3013242390
1466,3013204995
1467,3013199770
1468,3013174372
1469,3013180273
1470,3013164061
1471,3013160815
1472,3012773686
1473,3012772533
1474,3012758969
1475,3012753221
1476,3012719187
1477,3012684548
1478,3012666811
1479,3012651855
1480,3012633113
1481,3012576762
1482,3012569861
1483,3012549985
1484,3012512459
1485,3012483156
1486,3012270911
1487,3012258534
1488,3012247112
1489,3012234168
1490,3012240700
1491,3011598126
1492,3011613168
1493,3011538591
1494,3010522436
1495,3010403096
1496,3010364074
1497,3194168717
1498,3193501369
1499,3174028024
1500,3028574857
1501,3027726401
1502,3027186905
1503,3027203712
1504,3026612451
1505,3025741406
1506,3025721089
1507,3025679596
1508,3025076663
1509,3025094106
1510,3025062597
1511,3025050559
1512,3025036780
1513,3024148175
1514,3024146440
1515,3024144708
1516,3024133691
1517,3024149984
1518,3024127636
1519,3024115763
1520,3022111733
1521,3022077848
1522,3022084330
1523,3021948372
1524,3021947182
1525,3018102101
1526,3017832750
1527,3017819929
1528,3009937444
1529,3009921778
1530,3009892808
1531,3009875021
1532,3009705645
1533,3009312984
1534,3009214978
1535,3009080592
1536,3008425946
1537,3007795546
1538,3007646841
1539,3007603720
1540,3007575266
1541,3007544744
1542,3006853856
1543,3006825086
1544,3006787199
1545,3002650081
1546,3002609019
1547,3002590863
1548,3002554235
1549,3002343072
1550,3001821176
1551,3001802640
1552,3001756171
1553,3001705690
1554,3001675423
1555,3001521428
1556,2999545029
1557,2999129730
1558,2999137287
1559,2999136100
1560,2999115905
1561,2999123115
1562,2999086197
1563,2999099781
1564,2999073681
1565,2998982547
1566,2998941261
1567,2998904627
1568,2998818901
1569,2998543687
1570,2998542936
1571,2998537636
1572,2998535133
1573,2998523446
1574,2998488573
1575,2998485686
1576,2998491235
1577,2998455086
1578,2998377434
1579,2998357963
1580,2998307023
1581,2998286802
1582,2998265816
1583,2998123367
1584,2998076483
1585,2998061163
1586,2997875733
1587,2997423126
1588,2997404857
1589,2997385667
1590,2997143313
1591,2997121608
1592,2997109042
1593,2997107794
1594,2997096846
1595,2997084562
1596,2997059372
1597,3029055721
1598,3029053426
1599,3029029718
1600,3029041724
1601,3029015883
1602,3028992596
1603,3028983442
1604,3028939578
1605,3028922517
1606,3028877609
1607,3028814067
1608,3028804765
1609,3028790305
1610,3028753396
1611,3028746438
1612,3028722806
1613,3028706465
1614,3028659736
1615,3028644536
1616,3028631394
1617,3028617178
1618,3028604396
1619,3028599159
1620,3028587387
1621,3028584206
1622,3028574232
1623,3028590788
1624,3028570556
1625,3021949803
1626,3021915750
1627,3021910559
1628,3021886195
1629,3021880582
1630,3021843993
1631,3021816387
1632,3021747426
1633,3021701850
1634,3019191517
1635,3019168804
1636,3019145280
1637,3019139439
1638,3019124797
1639,3019097207
1640,3019042827
1641,3019005631
1642,3018959188
1643,3018588023
1644,3018467737
1645,3018454035
1646,3018451209
1647,3018433953
1648,3018431986
1649,3017951145
1650,3017927380
1651,3017904017
1652,3017874837
1653,3017849502
1654,3017831833
1655,3017630936
1656,3017290730
1657,3017267806
1658,3017254437
1659,3017199310
1660,3017199844
1661,3017150630
1662,3017119267
1663,3017100059
1664,3010323889
1665,3010283464
1666,3010244293
1667,3010228320
1668,3010231597
1669,3010169334
1670,3010151631
1671,3010108136
1672,3010076512
1673,3010057649
1674,3010026068
1675,3010012498
1676,3009998873
1677,3199545697
1678,3165748836
1679,3165781362
1680,3165647892
1681,3165662401
1682,3165632518
1683,3165569234
1684,3165603266
1685,3165600267
1686,3165372172
1687,3165319754
1688,3165266160
1689,3165270997
1690,3165234082
1691,3153078493
1692,3152660768
1693,3152642459
1694,3152602387
1695,3152565081
1696,3148000718
1697,3145749366
1698,3144895113
1699,3144849108
1700,3143357073
1701,3137246224
1702,3137240979
1703,3136512084
1704,3136471964
1705,3136432512
1706,3136364013
1707,3136327014
1708,3136309338
1709,3135402817
1710,3135382812
1711,3135345766
1712,3135327129
1713,3134695895
1714,3134666126
1715,3134661113
1716,3134623426
1717,3134613888
1718,3134196917
1719,3134162798
1720,3133834028
1721,3133822240
1722,3133488070
1723,3133225844
1724,3133193814
1725,3133156098
1726,3129206502
1727,3129193785
1728,3129187189
1729,3117971903
1730,3117006315
1731,3116868073
1732,3116767104
1733,3116718680
1734,3116680143
1735,3116651433
1736,3116640776
1737,3116601720
1738,3116583661
1739,3116554723
1740,3116515935
1741,3116503184
1742,3116240437
1743,3115984846
1744,3115836900
1745,3115767946
1746,3115679254
1747,3115671257
1748,3115622262
1749,3115588833
1750,3115558997
1751,3115542411
1752,3115513455
1753,3114615601
1754,3114601163
1755,3114574935
1756,3114315182
1757,3114296495
1758,3114252128
1759,3114213985
1760,3114191953
1761,3114154380
1762,3114094259
1763,3112759710
1764,3112451583
1765,3112370629
1766,3112347381
1767,3112296306
1768,3112118828
1769,3112090705
1770,3112034618
1771,3111921450
1772,3111595167
1773,3111531503
1774,3111358170
1775,3111315923
1776,3110621536
1777,3210482912
1778,3209910186
1779,3209891346
1780,3209805391
1781,3209758236
1782,3209656829
1783,3209623046
1784,3209568542
1785,3209583012
1786,3209496174
1787,3209482921
1788,3209424716
1789,3209420834
1790,3209208250
1791,3209171954
1792,3207822259
1793,3207717403
1794,3207712307
1795,3207706010
1796,3207680524
1797,3207625816
1798,3207567725
1799,3207513129
1800,3207248820
1801,3206399781
1802,3206326950
1803,3206324601
1804,3206312412
1805,3206330007
1806,3206258386
1807,3206266898
1808,3206274659
1809,3206253025
1810,3205785408
1811,3205719434
1812,3205693829
1813,3203587521
1814,3203556773
1815,3203550197
1816,3203504682
1817,3203047864
1818,3203063399
1819,3202997922
1820,3202991512
1821,3202911692
1822,3202894334
1823,3202825295
1824,3202758758
1825,3199687096
1826,3199695205
1827,3199692846
1828,3199690376
1829,3199646339
1830,3199612997
1831,3199547908
1832,3180188008
1833,3180164345
1834,3180149906
1835,3180063796
1836,3171387392
1837,3171132517
1838,3170140597
1839,3156877069
1840,3156881687
1841,3146231503
1842,3137414470
1843,3134707464
1844,3134633230
1845,3134484827
1846,3134445762
1847,3134461126
1848,3134440741
1849,3128547006
1850,3128014602
1851,3127135828
1852,3127110955
1853,3127087255
1854,3121616356
1855,3121592650
1856,3121577010
1857,3121565368
1858,3121581524
1859,3110252510
1860,3110215466
1861,3108187266
1862,3108159601
1863,3108172255
1864,3108126783
1865,3108140278
1866,3108096057
1867,3014080024
1868,3014051810
1869,3005502408
1870,3003957717
1871,3003578026
1872,3003573854
1873,3003539075
