,summonerId,summonerName,accountId,puuid
13,XNkyEDDWdQZfWaRVk7fx9CDMLCV9DkiK8qdTqN9XxJihdy5k,Talula,KbsdgCB0JkT-Xi6SeYThPg-Kv0Ve2KRIKIqw8NjpuDX-8gE3w6vpRFgk,fTorWY9kSh6aNL-6vUBW7vPEI3suvxyL4_LlHhbNbnAHuRqXEQijBcUhvoUL5Eb6bcmDtkFp9CEEhw
14,Bh_Pwc9K5uguPs0Hi37PA0gV1UXV9_741hOpax5vtblo7ssY,aMiles,C4OwAlnM7TWmyRR1ylnrmuW8syVa5sb8XpDBx68Nr7VGnc4odrMoyHLk,zlJhE_hpxbgsO8UTfptbM9DGhgd_4Uw3lJJxKvEItkkua7NNOX_dUoz8Vj6dPsPVHqM8cGPJYQZMbA
15,xBm2CPozeipn1Z4etMcjlKyYHEJ6XNxQlZKhNHtNvi4GtCES,LynnuPiWe,E5K8GVM2_pT6QYTNoBNW7FQxQspfyXcld0GrP11y5cgV48av3nRGg2uI,oXc_8m7LB_c3UxMoT6hO6fapZKqqwgENWAju6LEfzB4UNBLPzMV8rW6OnIIlEXZoCjGHpcbhWt3SHw
16,T8U1Xsd59QcebLL8vSGySerfKpVuRbHndoMdkAfkDwBAYgLZ,AbrahamrBrB,uibYNRPXs7Gyupi7JzUtZgWVPy6bKenHRRG7d9hnFVoz3a7N-FF8BqyI,AWkaQQNbaotERaw_Ym52DRjarmtUDSD8fbmFVwrymuHhcyoLzU9JNaoCCgqT7WPp4fsNhTa34AGSVA
17,Ex2R5mTqltw1G8VlcKx_yK_RUX6RNbNj5W6HJuiMYkP4Mcim,Soprimar,kZ9sNhNbp23JkTPrfXypOst5I9e9OYSlrFNKFrygqa4NhThOt9VOauO-,SLyq5HZVAZtQBjTZUb3KtqSCTv_gYDseLzhEN0vaUdA99Wvqxb9skiMpf9oh9A3pZYuDeQAoqBnovA
18,Y3bMQ4XnEFH_pG3-2_Z0ree0sOohsKWrt5QCAWCBydk4EC1D,qJdKVictoria,JGb13x8OFgdDqQDPWklhxv1RE0KfTTzHImNFcVSYcAjoubePO2P60GrE,YI0jLnht1SVL-IHBeNjXDA60Wt6urLacgTuxPMoJtAyTTaF8zI23QJKSezc2wa7LFRTF_VMA-bs8Ng
19,EV_5_-g3y-3riYM5JOoeF1f-xyTJ29ISzGNWNoMi94WiDhCC,Boycott Sweden,lykeGE4qbPtz2Iwq7cnxVU9ff2Moe07WuOamUTHFg_0qhXi1xkerHHJa,N1xiaB_2c0CtJuixCa2OkY9Jhn_En9TRvEgOxa6BchjwApZ6PtDzaFSC57_ifd0ul1HFA0yiZGTXiQ
20,kwpqHfNmvPkO9RTaHO4c81RvGZDUGk4cfHgrrc3OFqyoP9Xn,BuyinRuneScim25k,6Bu726EsaKniSdhB-K5coCRwdFDRijA8SPaFR9tmhItj8Uxt026tCjC8,pMI7DOw7DXzg1MGJkhSTPEOqaAZrWNGnIpsjYF9sfX3FtD4qLTYt0MvJpqWblT4s6uSZynBxCP7uIA
21,E44qPIuLG1Ymfl3xSHfZJN6dfjclp31-kvcUpX9BAaX75noe,Sigma Chi,jSmOJPnVk1Gc4T32RgCQrmk8Hyb51kJhX176AfJZtJtW2K5IZYBCVh7A,6CL0pc_UgZUb6-pGCpWmOWPDJMeoAnIHzZ9DaNMhB6xX2tG1GzKcwxqhcHcPYLE3uLeyUTEPVVUibA
22,sQ-H0VbmQ54Z5joMbp2p1HyNrnn9a4R3mPBc90XY1PlN97Ac,benci20883,vV49u-3befSe1KRjXwgwXbuukVXjolLw2hybIjAaIHGW_RPLHlceR_Kr,t0G80mMtqMJvj7j_wvjddLNgaPiiTs6pkpMKiZPV2gxAhrTn2QDebMXEUoG2_f9Kui-hyOVl-H5b7A
23,4gkCz0B31eIcP34qM0JX9PiDyRvHbzxtZkIn6kUTTvZ8QgmP,DoubleSwalloww,Sudvq0JIHmG9NXq7-gNj98_aJAbHPAVp6t4R0cKGZoujTqQKEDfo9Z0y,PLSixAy4vLfDTnd6g3nb4hb3WS8au49DSCKos7mWiESZTvCXE58sG6-v42QxEc9RqR5xioujSBTvfQ
24,_tWQgBh9ruyo9FBli4mD4Pi1LcJ7te0TKosts0WYgAFmTUmE,CuteStreamerBoy,FrZ1wUzk4IfxAeBeybodV1TquJbgevaVrhB91LCf-nNebxmsOkc0w4JS,YJFbPnSP6PLteAdglZgIhZN7pxWVUdlNXLoHuf85aPgVqg5uk4Hlid-LhNYIwY0_f4le6-VbfgfOPw
25,14BkrTTRqgZB7Qnr8UJgt0g7M6b6bwNr6rHnWSJHmSXWH6EG,GailgW,s65NVo5h8NIUHZSZAKd0aLKXB3lEpstb6QMLUEHiaklXw4Jj3KfBBg3r,Tgc_psn9TEmg7MJStH8ZX-l8IfUBfq-oORPbBIF4YsfkHrAgl8GeOtk2LEy76HqofOUH_U7VXxBFCw
26,S1XViOx5rQBxKnSsTBoYQvo35N5-gCIgGKW9uL_Pv6vOzv22,my ninja,YnQCCaTiWwOuBOhRDM-MeikRpKgYkhb7JXtUZIP5yf8PsoGmJ6Cd4NP0,4jXbvfKar2EqV4A1YClxeP251ZN-X5lLKYfK92_t3GcYEe11eNRRx2MJPY4VYEXib4xrpL-SRcbGbQ
27,MogTEp6hSi5rMvrVrVY-puhOnMwapjnCv0KK5YVK8gU3hdc9,plzwincoinflip,ex0Vh4phHv3UcCjNg5i0RAv0gxcm5WNPSUSuIW2KNIxhOqw,s9JWrYd8xHkrdq_rSwJpGYqYysA5mnulKbXKo49ybImL_tltl4cFJ1XWq3CnjbNvEDCTXbCJp9aANQ
28,wFOl2Li6gweLn-Rz87-RcMvLy_Cb5EBo-RMFXbGkDSwi,gp10,4LFNensAIuAHu_KquweC8Zo_sPwfahvs4rCYJXot-4w,84Wq4k_zJJYmkkzSnlPiRO55Iq6SW-1UuGOE5Bu1KOveG_GY6ojmCitA5jzSfpylpO--EmOaPUArdg
29,vxfuTmxz03GWqSvDDx8wSdrPIzhX8tDNVLws4y2P23739Oom,bOsDempsey,kUy_OQ90LF0VafeRkiioR1mXutA1uOrzDFOIKzstJhVqN4tShejpDUkY,cKOHRcxehdtJf8U9Nk0KfK9XdHNz8ep_zeOk5l27Bgi9OhngkiNbohlSjWhZ3TZvTsUYuBje6GUxKg
30,FhV1Ecdb_4Nnybi7D6eqBWnh7Wq6WuWpL2jEMuaoqZxOYwX2,Joseph Prieto,sEyTwfwudN1sYpiHy4SuWlrGCEPWfQ2H5SswvySyDlVVNSRyJHtobSkv,iY3OB6sSpv0HKccf4pdpTjjh22clUOu0QSBCrO0gWuZ_eUF3Co2tR-gnSj2kRYjN3hkwhFq7clYXuA
31,MrJTOIRxARKUf0RdI7tBLDP2S45T9LxMH_fIaGi6dmLIEA4w,MaxineqS,tUB1WIljOlUZC9KRldyveCNmLyJTxpKAlo21MfJuTGEUnkEI4zaRAzOr,6R7apG0JF5EMwzf_eyNvAqCK7GszJbfhoJiBKBNYcSL5wNfsWetqAMcERBAaicgjwJ0ktxpwx6QUqg
32,PmDpy22oTVS0WKe4XVBeBzNsEDapKzNLfFY5rMpI07uBzWEm,BurtonrWxAk,Cm8gNpySKARHv6O8cWFcPR7Yn5O1uNQy1yMgdOKbHu6Mr5MafDXiUSqT,nIZ_Z2WgAdL3fZvjvM8tk-8DxkwH0dYJBrPDk_wQ8pJjSLM0xbHR1ek3LUGRCPo3RFJBfrudD1-5gw
33,8Q1ARgyQdOycbHFyV5EHqpx10l9Q7erNffbg9kNyWAbLOaDt,zYDana,3mTwc6ghrMJO8I5-I9gODorLc7qllx62AKdSDOgGXc87hKjkZkKdzeiL,Jr5vGapYxkSqNHvjnLqnYW3ltrS1WXT5Fw3U6B-1UxU4U0Jvfl7RVALW23zPGjG-cNJaM4tGtWokzg
34,m0i5fvqyUoSIdClfZMEa6iGG7TiYu6LJZFQRURisiKZ-kgEk,PoppypKh,SB9sqp_fmlyo_AeuL2qBoRYs8_upAJE2O8oGjhlDtScLD9aghaqLjkSE,bgbV69rmAfcHE-fRIQAEZ1gGgq98zoJym0Gtbtsw8N6ryD2EJz0w0taZnAYh_RYsVduzCsWYnrFt8w
35,MB0JJ14UpxpuBn5CC6lFpUmnry1xDblLDAj0ZgjL3EWrwHKB,LewisaUd,9l-hdoLwyvxO8FgbM67seZXQ_EvJutBzis_bJC9CKQw0_u91ctby4vwf,5_Me7v0PNqQTNcNae64tgsSiDDpHKLojmyJaIhBpFka0ZoY7eY_Apj5jRImoioNd7Ys70SWt3aJNTg
36,PfNRz1BCPLKcYXoYgCn9j4-G3bDx1M1awxrX4xBN5nRL3F4Y,AAACarInsurance,UYmxoEb12hGrUcKvbR0_-uSzYDI1a7GV9F10m9CI_z3mYp0ht4ZwwEWv,d-jDOHhxvgkDzOWrukWJ6yoBG3p5ozA9wTAetv6oHqBUszvpsICH64a87WzdXlVUXbOuGfyQmyd5Tg
37,XaDlsRsEMI_0fEP5RNOEruVzv7j5V1o9co0RH4GzNOKZpgju,Neo2K,u1WAZY8ssUPRNGMBTSTa1WaMf7KLxRH253CSxJZjNm63tB_X5oJ3vnHD,hHbNKxJKylyRWVl4CYaMy3-ooLg-gf7KqqA9lIUz24AvdpyP_fHLHigGcArJf2au4zfnOUqfvMqspg
38,UiyCuvEfEOTm44vly62L0fxS3AnJAia6a6I5ooqPxHuPql_S,renü,eVPdl1ez6AM8dfK_fXhUCRQijaXwSV8rMpzML-2T2YletbP7TDAUZ4o-,gYW0zjsNc6rtUY1bi-vyRfdpAxM56ZQ6i8jQ1y_y3p1hJ2dZjyi3fEx0RzN3PwVSsz0wSez2v8PFXw
39,GVc8X12u3rZ8gTRAsx_T0_ou5X5FS71qBo-e2nG7fuHI0L-p,xXx69Britt69xXx,vvZ1P-8LMa_g9kSMhyn9u-b-4iRBIqx7ZEiHILt_cmpLQ3K-ALMNRm0m,NclB4fmMjrcFw97v5HnMFlHCKfomvfvoIgBTTa_LpYoIUrmi9CLs47DofkfAMc5eOn40qIHw-ejSfA
40,a33KV7Otf8_-IlXMwmJHXxc4PhdebSx8_g3N5Na9HlUPa8PA,zEiJuNicola,fxFVvLFVjyo7CvQs8MFmSsUt1H1R0_u1yjFEJXfkKjc7cfQ,Bh7hwKQHEikL2QZrWTm7rxIn_Vnd3udm_rmOcGwch3Pkypj-HGAYUMnQKuNhidUch-hD61hHnzzrZA
41,5iG8onvVcAyOSO0jOlCVb8kbZSogwdhWZIGhj6nh-vF85l1R,OCT0BER,IyeC2uzMosGhr9aTVCC5nqZ5T1pIo-FEZyVbptI2OKk7RPxeKZT7_ePd,Un5fWJtiVbR4hd0z929yigVwUnrL3l5c0R3QklTMcXnDuHiYK46091DYzNUWqVd3r0pM2bldYiuvqQ
42,ZAREj1IRWnd63oed3ag_8FXo-JnLu48op3wajYZQsJTHCoYF,sDoZoMarshall,_QCaCwJGWPIxz5bI2D-yxDhDIkGMRQQZlAWewAtUbCoVrPG9A0AhPF5A,TyvW7sp8FORMkhf0GsRfqYe-E_5jS3spK5Dfj2RfnppNG_miYbCnOLPncynMFonP-n51D2IhDTwUjg
43,niWrNxvBIrz3_1dV9lw7BzAKHuYAeksuCeODB4NbO4_0770o,Múfàsa,hmmpejESChwHleAUFrtB7BFPmPlAnPCoxumwDF8a5nNYWTewVg2Vzpb7,wKjiN20C_IqZH3YF_hhxxgXP9m6OPGWQ_F_Rz2qsh8btcJkoo-KLx9CT911oaN33L48jlcZ18hTrzg
44,b6UD00y74QAVSyWnJnPcP4XD5oNuBCD9dk8vTQFp1MOmS1bn,B1LLY,JlXlSkziM6Y_QBYiOOXlmF2MOR7P_KdRb96HUDcdOk7s1LrfVY1P-9ep,lgnCpQ2aCM_JVtUO9zhQHKzg-1R_FcW_B3fW8IXqXP6FT9HzSu_apiCc5OE-8KUIgM4KvEIpTXoEPw
45,ktmlZcCyjKTM1sbsvaXJYwnUSIvFyzLbDja9KDemD_bkTamp,low quality rank,LL4i1Ea5fm73xyZSYI2PN-9E6D4H0hFtqAIfkSxrCjW60jRBkrTzjEw3,5Fvb4x4xcUT3JcTTuEu85RwYkme2X0vmNgTVbOU7saRGdPGdXiVCsbDeDgZkYtHfmz2fCyF75F-zGg
46,ShWbsvGbJpe71z_vAQPFtodFPdKRERqkX9pjn07p4U__1Y5D,Etérnal,9GLDSUlYR7g9w923dR7fe1dqAPuUUhIc3EuqlJkySlHOfqQcZQymxPrQ,GvNUnc23TAkmwYpxsj4fAODXjmXFuqU3KWerxIfvOWF-_9HAinrOY-RYsUcxobA0GLzbeLwn2n0Azg
47,S1kjM2-wFYDPpw7Hri8MvGl6JhK_tMzng2R_xeik11_oahUx,Solutate Khaz,pEQH7_NhgvGpKRP54Z5qwRo0XTRlhF4lCrn9DlIfiB0kOu_D85AM8dlM,utfUllJvuesD0JutCGptEx4fkFl7S_3V6yMdRlKJYCrbeE4Zu_4aHHNP3AfPNRUpGpoOMxGGOErpaw
48,7kRZRzWmLd0oojJSSjiF2G8bG-XK5Qw-uGnwFFUWkqIyfAtw,im roo,feKePmgh2t7OraxZ7YpnlNzN9E4ZSLNdgsawdg3W1Wz8VVx-_5FN_UgG,zvUKzUh5eKBgSTSsMoKvGNe_ebcvp6OHJ4jCZm5xlapGaRX-PuPGLCecLERagoM16eoaEWuHq_8pcQ
49,hEndRkkJ-XmlT3GQMiJZhVjGAd9YVUf6NoWLUQx2tdYBFMXa,WilliepE,WTqGqMozCYrxoB3waMs0klsZru7vJdd-MGsL-oYv95mbeQi872Xd0sCO,98t1YgrzkCJfqMuDqI1oK4Mf1H4RPLZg_VipFfOfVCQsgua90A3t5BwjPUT6RYZU_fc6C3kghqtS1w
50,ktmlZcCyjKTM1sbsvaXJYwnUSIvFyzLbDja9KDemD_bkTamp,low quality rank,LL4i1Ea5fm73xyZSYI2PN-9E6D4H0hFtqAIfkSxrCjW60jRBkrTzjEw3,5Fvb4x4xcUT3JcTTuEu85RwYkme2X0vmNgTVbOU7saRGdPGdXiVCsbDeDgZkYtHfmz2fCyF75F-zGg
51,ShWbsvGbJpe71z_vAQPFtodFPdKRERqkX9pjn07p4U__1Y5D,Etérnal,9GLDSUlYR7g9w923dR7fe1dqAPuUUhIc3EuqlJkySlHOfqQcZQymxPrQ,GvNUnc23TAkmwYpxsj4fAODXjmXFuqU3KWerxIfvOWF-_9HAinrOY-RYsUcxobA0GLzbeLwn2n0Azg
52,S1kjM2-wFYDPpw7Hri8MvGl6JhK_tMzng2R_xeik11_oahUx,Solutate Khaz,pEQH7_NhgvGpKRP54Z5qwRo0XTRlhF4lCrn9DlIfiB0kOu_D85AM8dlM,utfUllJvuesD0JutCGptEx4fkFl7S_3V6yMdRlKJYCrbeE4Zu_4aHHNP3AfPNRUpGpoOMxGGOErpaw
53,7kRZRzWmLd0oojJSSjiF2G8bG-XK5Qw-uGnwFFUWkqIyfAtw,im roo,feKePmgh2t7OraxZ7YpnlNzN9E4ZSLNdgsawdg3W1Wz8VVx-_5FN_UgG,zvUKzUh5eKBgSTSsMoKvGNe_ebcvp6OHJ4jCZm5xlapGaRX-PuPGLCecLERagoM16eoaEWuHq_8pcQ
54,hEndRkkJ-XmlT3GQMiJZhVjGAd9YVUf6NoWLUQx2tdYBFMXa,WilliepE,WTqGqMozCYrxoB3waMs0klsZru7vJdd-MGsL-oYv95mbeQi872Xd0sCO,98t1YgrzkCJfqMuDqI1oK4Mf1H4RPLZg_VipFfOfVCQsgua90A3t5BwjPUT6RYZU_fc6C3kghqtS1w
55,eOLHhziti2SKqegPeBwMtm-HvoyAndanv2duS60klDIF_sK1,Comparing,4jhZffDiNpcAx_I_eYZpe_1X6g1aBZmebbBSsEYDV9loXhgI-I1-UXcd,1qU2wDXI882dPgm2WEELCBtbnhDwdBCVfBJ4tBOhw_Ai4SZrNoqtE1mexhhf-fa69yMYjMUayvnv4Q
56,tw-Vw04-7zPh84I6otwIGdN8oH4QZSt0p1GCq9gCr0ZdRifX,HelenqW,7uZ1wne6aZEb0yuDLrT7N_iPw1UMooHuWvBikfdsfLd5GKyaQPAUzAVq,OSz3V1QFy4PSvSZcD_r1CDhS3H9yN7h6hKvzxNdSdkJRS_o0XLqC7du1AeEKK5iRibsM0GCNEaKOPQ
57,QSNHRyveVD8jf-7tIbrmhzNJmtBNfcARwocuzabyJGmdAdKA,MikebM,iFMs_7oMUbVTUvJR5NS-_lZzizG-FNeGxSCmXjQQA5FRDgHQOASAfp6C,sK10PkzThB1UGWmKuOcwJeyiAm-oCmLi9v67ioFmxX4cSZ_x4qRhqqwIbb4FQ43JgGgO_JKMtDQ8kg
58,C_fAl9dHVSXFbBUyDiwWFvcZCu1jaDkE6NcZ7S8jBpkxOG2Z,gancheng9,KKiy-wARudZFKaZOCHC2U6AbXn7GwHV4P8-LZdJRXSkwnnZZP7HH37De,LV0uGamk-wE7MCgkgc7SnRrji9Ircmacoouk8dmJOD_j32dxWQM1qxNTe9yZ-OzQnhSb8lw4MQzt5Q
59,RV3FUDukQQgi38xxv-BRCeuUpA65AiHl_j5G8KpxDo_sURp-,IreliaToD4,-lwCRE6YSjZaQkMEw_eiIzL6UUYazw63CheBqo8zCx3nnIsK_3cl_IZ0,xJlNFBWFN7Ge4kNjB-KkxcLd7LZz9Yk2C4u3lAsEEZ_eQ6E4RwMvCm42WN4D5ioCzZfLCz-JHYheJg
60,KzaeSn5Bov0OvnKC7GxyLQZcoFuYpIJGeALDCpRo2mV9ivGg,Amblguous,fwERnX39eFGq7d2vRTaFjcP2YSYefEp8hsT9kc3FLRvJQAKRXNF5BZXH,Ykcfi-d3cZafPQipsGR7Ww7m_8wQ2w9sF0WQFr53X4JeWZcGZXCWCI5mm3Rh1abCJklbjHYI9AvQSg
61,QM5srn0uHp9BntfN7gDWvn9uySME7sCft73VJIKcthzRl3oL,Iow 9,6NeVwYm8i9y757D7qKjlWb2YoSWTuNJbfqQA94NR3blfBSmbsDCFqg_T,Tsi8OZUi6Uo9q5dQKhafVQQZmQAsPgW4OVI_YGoKXOyXbbXNHcSgESjAGX0Wudobg2idtSWxxvWf4w
62,QaJs5VbuAYiJm6sHun6SUXpYOSQDKydhd7NUqepuYueLGoVI,xXx69Brett69xXx,NAtNVMSy_baM9kuHRBxO8hG2nkEcDAL5GdRR6UkeX1oD3zGRa47zczY_,NsfpMLX581z9SGnDeAZyPQggNYiD3Yx3sm4k3PdNtGbFWMGH9e6rns9JfyWokM4CyRAgpuTLjUuD_g
63,srJHiOFmr4PIqyMCmTOu4mOcjUYmxYrd7Di_K6InmXlQDzlw,HeathersNoZy,MCL6WiBrzg97UpCfpUjqwD7u4VdmwdiHWZ8B-a09EiT4YS0jHai99diN,fkVR9RKmq8SXtquPz3Ae3Rqw-4MJPUKZ-PgB1itVULABYK5aRlyNrTEpo4w5XdLPQ_V37dmdD0PS6A
64,Mf0DSHL3BFwGhI-XE_-gzGrVKncbfrYoo7MSvtSzlViTtPjw,GeoffreymSm,pZQ9vtEYSx_uuSzgh1GXM4kl680k1jrAMsVUtlReMCx-oHBq1rA9TPRJ,hpEVFxPg2LOg8cl9pJsB1KNwBgmeOJqBoFOxSUAfWg5u3PyMkpcGp-epQ8CFkqBDUM8xKc3LR21hfA
65,RarmSPIGXs5TPZg0w1MQ02PV1UbJXYw0iGMJ-5QDyoWS_BeR,Ôptimistic,40WcLqWmeCFw-_bzQh5zOiKwTVy2kWvbSMpVVQD5tCBgyQ_4NO6hpVMq,LPk0jyisgbXyak3cpRaKVroKdRJHKoNSt7TXLLaPVI18b5hu_vkDnpl4ENLZxUoC8gNiVCr4GVuoeQ
66,7wBbjgqwP3HmLaXtx4C4InyEjFEffrtukVyGIFQ3EZNZkf0X,gStacey,irSKaHCbITkRVI7ENK7rup9hjBctHrE06ZqA8JcxEoJTHLnFC5uprE-M,qWgjQ_aGUTHrdW0CXypnXw7bkh8CUDcI6izAfjnYjVufoAhpoifo4ktgarRFGgpxf86KsMeSEeCPIg
67,e1SM7qSGChWxHTJwYGm0kKhkhs2gHYxQmlnRrYV8pQ1DuPfA,Fairfax,eaRggr79C_3iWzgliZia6Go1OiSs-Ex9yYXSUX9t_iubztkv8Kmp6g3v,bk6vsRejzf6LKRgKsFevNbwEYtkKmeaA_rZ1I13PZx-SBP0oP5xaFhvTxMUT_f93SWNQjn_3mDpkEQ
68,9xJUE6zWvye8g9XJtx2vL2TpDHQcLLx8BEkOoiBct075mmyz,Jinoa 4,Wq09IiVUSX2_e3U7APTRhW_sNFCVpVpf6Yjv8mpPpIm-Wkh-g5hdlUhT,uMCDkJpP7BWH-QTymB2722VJsXwsLTUFZmvNvFQExO8206lKZe9pvOvUZmGrvfupuNDsEVzwrF6Qkg
69,sk7zV1-4fE6EdhmDVjfhPlIvFzcnLX6N0iH8gww_S84LqUaw,Ex Lonle,aAPMiPywISTWKqvka3v5YbYaTHXAnIUQgrjan7kSLsIL1UX2coCZudUH,KydsDZ3nAyv0qZY5konTaQ643PF-zwpr-zoOfEDPk35nxdKmjeinsGy3zqjaZC82A7t9G-67-foxxg
70,sfuHVlHE0EIbBizUNBJ4zzccJEKXtN83VYZxatDc3_YIUDkM,iq of dog,f_rTkgqqSwD5Ch5PM-SlhphxdwpXriqL3XTNnWbKivRlc_peTsWuyt4v,WYO9HF7RJQDMb_aX9huk8ZwPhtn62EuuAZ314CePw_VpN5Cz_Du7yB95EgIISgDw5e7bqLbQJBenlw
71,zmu5HIVsHS5wF81uQCmSHas6XR0xwzCqhMlonxVLz-PuQxLK,hFKenneth,jmLn3sjjSz9h0xzBEG8UaiuzR-uW9T-rpjZYqkNBAKM-OWkEe_5YgawE,I19tp0ahznomS4g_LJqqV3HbACl0bePyYLs2y0Dqe6n8f6eFrl2P2TVe_2UaUQ4HjtG4savF1ge-Kw
72,wTnWRiVzBcGPrrbrowTptmKwWJcU7yjJ9zojKKgpk_ockzkV,LIL BUCK,8bG0xUjbeVftbojeDkPuOS5yAhEP4uZULSXJo5uBP1DUpKTbhaZ0sdJI,ZYU-0eW4EKmDhhvtf0seQMwStV8GB3Y2nQGV392smU5UtziO65fXxqfJR7llh8XbwogDAh-n--G2-g
73,SrvczvQpKyBQmPXml_Awwh_J4yb7Szbj_84jz0AgkCSr3rXp,xPKenneth,MzV7zLwo_EvPnfbZxw_nFF4kTF0YAhzyTJJcZ305Uw0UPKJ5uBYB7xvZ,VMRSgksyeVZE9pqGVucmcPYAQXw4A2WBlBBZX5IlQ-ZDboKua6qSNTr8VbmledwHsUbh1D_u_pas8w
74,Rx-qaGQ_Ee27jXZZWw6C60g2M854qLRm4yna7cheZdpHN5Tr,My Riven 1v9,EY__Z7emRO4i9hOg6k23ad0uOP-5WDD5b5pFJF-t48iBjKP_hFb9QYsK,3UQOu2ZwceEH9HGFBNF_Bbwa9-oxSqU7M_479TYP98JBzCW0YA8aizg1QjpogqW5RCyu3NfBt7cF2w
