,summonerId,summonerName
54,hlD9luLU25FBt0VL4IBCUNcJf8-hHoVjWOHN2YxTIGVO_Vnx,Mucheng Su
55,-SxxygEeNakcnxjWm1dd-w5JJUWAEKXadLAIGurHI7DlEOcr,Arkeryy
56,OHcyhcSuwhq47cu7FWSssB5obRc4B0DnLu2DY7kI8pFOByY0,DomeKano
57,ma1h1vSmj4unBuQuq8pCQGVO6BsSsFa63I_MJuH1MDytcOTy,TSM BB
58,5Gu_UhSFh0LSLAXPebHttlmINrjKPtwdXxySD91RoCxVuPNa,Eat My Cigar
59,Kxg8hL67CQF3T8_HtSyobT6qbdC9mnIUxsxgG6AD2VgZr6-P,HeavenKey
60,mZQB_LYd-5gmDw4kPps71TbUHpHxArhecvFzfzXXtsEg84xe,Master Pranay
61,LsQORgN4OVKN_aB5h5r4gLDqbdCLlJYIjWzr-Gn3ogv5GoYU,faıı
62,4yGwkjCMAqENErsVrzqX_NhMrBv3DR2D_P_GwFXcPQmLKVbq,Komrade Katsoff
63,gFh3b9TqkmYuyPZTPKMZbe23s1GrxFEqRQAFqEF7OpHMYc95,GigaP
64,ZZbODMhxQ3sXh5pY_6une7QVu14z4-8-C3zBx-k7rzK3czsD,Da Bai
65,R1FtvtQML4TmRb78zvNp_KbbJFGmzXctCKZ4JT7lERIkO67J,ShacoPaths
66,T4qvCVImVFgqEYC6xfvlX3p2xiDvD95cLk7B3ZTztTHWMp8g,JFK Treatment
67,T6qrv898-Vr10IcH7O1I2rO1qrzfNKIVyEzyzW_PrhBBJrsQ,Chaecasso
68,9rekQWFqlru0xHjtfc1-XjIuQrayOZW45wpSGKDevgOhYm4G,Clid on 70 Ping
69,vo_X4eErfMTWoGhWUEOeQ1WbIBzp3l-TW3qxaYlVOAiTLg_d,stacy
70,Oj6OmNzKrDpp74t48-CR0sGKwQu4EOWO08q9bpngsKg6aDg0,hate life haha
71,NbALgI4XgCJDVkNtP2wLH52G1AcpqPGnwhtm41Nx0SUdOIZg,fck it
72,r-qXA_DLhV23gAH8UKGsuakppRF9eurlMwYXO8bmiypB5eNk,irun it down sry
73,b8jzaPSuECxt7Wfw3PdGItcBf-ldZKiScRxCFiQFYvfChtF2,LastG0dXuan
74,98HccmoMPk8dzHRdGVflIoB2qftffrETdsLSvnz1Ji1Gw6pf,Ligma Penis
75,Qh3pyP3W_mAA9P2fGpwoCDgQaZUJ6F1KgeovNqhg-odRCTeI,JustaNigInLane
76,14Oo92DPSLT5NAt5rDTgLLHf-3gloY8F4vplzxZ-luEERaEL,Family Basket
77,DqRyIKAdAQA0hNkbJBjB2dlARxarLVYZqS4rkhAUi3wno_Ht,lightning1554
78,oAaAIdDtX85y8Yt0e3gEI2449bgl13kCivx24RQhV67UqIRa,Largente
79,NdhC7TGbY_Xm_DWhZszRotGSW3EPvkJB13gNZKaC_Pxtny_6,Ćhrîs T Pîę
80,1lDaCtSPQP72fyNaytwd0CB4tHNxIP13oI2seQTyAu8u-WUb,GustoFranko
81,5KivMtFTKujRhuk8V6midBY12xy8XWK48v2yXHjJIFk-OHgH,Josuno
82,x9WG9WB2hV9yOxFDcEepZhZJPgHY4wiwdXwGpv-Gn3DRXX-B,chocoIate burger
83,2eg585pN96KEh02gmqQ-a9G9w0hnKn5_tvIbh6WkCxIML6nw,Subsist2
84,CvCf3KWbeDmU-jXjS11he_mm0Xe57sdcSgobENI-s--eb5_0,Inko Xing
85,0ECHs9VjPZXML7rLEvFYY0NClk4WQUCP0b5m1CgfJeymrven,sxi
86,ce-58qOtN8QEaCIx5pX1Z-cUp-ACs_e1W6KwPJ_tS2bHJtw_,Qualityyyy
87,dnRVwuqRoO1aPC_FwalGB3Po_NTjGAJTMOiXDfiRjIfhQXzJ,Svveet Nightmare
88,0wHwPhGKoyP8-hoFmuzHBL2xvvfn5A1iN5SVPQMdCE3wAwRF,Desired B0T
89,J19jxhRpY-7Z5HVEKS_EhfkyxglPCwjzoyDSsrSZ5motK62p,blup
90,52G6wufEidwcz2PxU1MTYBEZX7IiaTRnyVf8S6Xcl3Ui5B6b,Soulmaria
91,hrIrXa-SSAx5nrW5cAfipkVnMTjs5T2-E_Uo6Ui06i9qW4ew,Dood v2
92,UeV7bjhNL_IVMVr4NW6UUQZFm_iM23EJD3EZn49afNPG-NqC,Mimble
93,6cPasNfPqSLf3AK3t2Q-txlFYfu7kJQjQ-hFDMlOvd8AdeXs,Adm1
94,XQu7lmphuoD8ZHaRh4Q7bg53Piv0hhMeeqekNonvzW6LWarj,01 1 2019
95,doaY0YEymnf6HUgnZkyjtZKOrchrjhGNEHMdzpR8-sCyPk8M,Shagun
96,o9OsIc6JJvXnHMdxKqEw3l2LE-bN7H3zpFqItH-e5L7FrbH8,How to play Kled
97,DvxMxtja8M6tH_oKXcuvZB0dvgUzPeXmv2Dpk3JF797d86Qk,DerekNavy
98,QI0KiK4ZNZUe-WCUAzq8ze-kt2q6FJXgB2u6Nq6dFvtuG0NM,Project VeIkoz
99,2VgauFng0XkPWhca6VORflDiienT987ZswKXOw3r70g28w-Q,Wentle
100,tId-UjE9qzgBGfy0lA3uYaQtJKOmhV0i0gQ_E6FoyEaUW4nt,BOOST FOR NUDES
101,MP9y5N0mzZliHL2G_VAOeSrAGo_1riD0kLGEKS1w-EN-SUtw,Tzuwie
102,-2u5h3F2zbt9rcTtgFehHeR-ezzlZLJjumRt9ZudXZJ8oYHL,IamNito
103,uUyHBw-NEWeDjBupYSQbRFFzQnq_OjjmJtBf_iu41zSl,5iyou
104,I1UZdSVfnJi-ExgaB0aCDBMNGlackbAbftrDPXXtlRu66JJ1,mmmmmmmmmmmmm
105,OErRLS7IP-HBeu-jsKWBeiIwVMA2TH71spvCX6t7gafYLO0f,John Shelby
106,7dqQ35xAPOYcOhrufdk4h9eanasIFhz-kEdQBcnsvEPNg-zu,IllIlIlllIlIllII
107,qNejkH2cZues3VuifU8fHwo1hkYFHoZwsoHUyHuQE8B8kPhc,Gąngplank
108,9buTd70oniO_VkB_Osdg6jkOha8PPlnjofBRqm7Zf5SBu1Gu,Nexus BABY
109,rUB56lzwGsBTPByiprj0nVltRAuKFoXnIhymMIYeV-g2S1Uc,DXDxdXDxdXDxdXDx
110,tTcTyhq1bv-Du4QnNZmh4AGMVM-USypsjb54KHj4MuCk6utW,bagelsq
111,c9Fj2Z5ISyDLT4Hx4fD8rgJkNXSWU2Ru2LwTlsWZ3jZq2lCQ,Soberen
112,dyCCzrqjnP5EarfZamsVj2_bwk1FVtYJ-B0A3vXfvCIXqLry,10 12 10 12
113,UlxWBVOGrTS6NZ3muosGq2v9CkYrFWAvaG3F7eEL2qACV1jo,AZ Jaejin
114,pL_ltItVLLGAxFsY2gIBpacDipqFe-JezfceO2CwGWae80Tf,c0cky movement
115,YjjAF0SPJqSxrYR2x8DvRDucA_WZM2Jy8-YeISYKU8ePsckA,Kaiyzu
116,oR7zRxdMijluwhHCEbwWihfIHZEzkmzeGUsxSzj1EHBuz7Nr,TH Shaco
117,QF-EWUIWRd0XhVlb8zmQcVcOiWiNhMO23rowVoGy7PflX6BC,Sean Combs
118,R25LN2oSAYhE96iaRxuLFie5VDqpwqwK8heO9ugvuz4S4BMO,SupremeSénpai
119,k0ba7QTpSrN8fvPEZepQP082xDMeE5B78eoSs5U_r_AGvLkD,FuFuNumba1
120,A6-tEyvxVbX7YOjcDEqlmLYsn09PoA3b2TIbUUNYAztCMsMj,Wînd StÄr Ra1n
121,vHkkti5MzEgfoU5BGJzNX5ei2OenHRPuWvU23XJHO74FPNTy,stregewq
122,J83kgyMPlBAWcaNJBwSYURULfIzdr14-rKwb0qxIwQXJ-Xgr,The1Diana
123,8otZ7peEbvyIE3PrdIQoL501kSO9xyXQojTOsfnp8CumQIO_,KingSnugSnug
124,OfTdfMphePFgxstPIBfrvEqyLU6-SsXc85IyL2XWsDFi82B4,Queen Lissandra
125,gh2mk7Id-a0E1aQ2slJTW81CLumouA5BnLFdE5j96DxjyR_l,Ðøwnƒąłł
126,1J2mIexbRFbJlHxBhpYpYvjWrg-91YUWchd0ctn1-s-tQx9F,GONE BY SPRING
127,HxlCyOI7AEmC2fnDz8roArxGq41jLkBN44NtgQxWUoPSmrXR,Kiln He Grows
128,LkIMZCm7j2d7PbSg1-u5Z3RjwnVS_xsQCMNoTKtEa6dGYW63,IDONT OPEN OR FF
129,yZUfMMN8UfPXKkRzDQo2q3swQ-zj2AOYOLFECqzeR-f5sGsU,Karìya
130,d4kSNeFAuLYY1MPbythLPC_VCNtamDvfJZOMDiV7kzvWE6iv,B Z Z K
131,XyQMixYX2QHPujsl-XsaXKWXtsXhT64H_a_nzk0_VCdxLrQY,lilcoffeebean
132,rjZ3p9pUGkrHKTObz-Mn3QgLd9WuLglQMbnvN--Z2isMCVFg,Qais
133,rKwyt3L2aF6YI448gZzmh_8xmadLEWskwUHsRTuOE-hK5xk9,Gu Bei
134,NCSinzVlQGCfqPlfZ0JUwN8O8fvnQwZnWXWn6zOoH9PepflB,rank 1 skarner
135,XJqYS-6IqLk_kjCDT8O0QIhC0RiWunEjaGfzGhiMRQlAM7Ky,Fed 9001
136,rDXM1BsrPEEU_h5g_lFr5hVNF92g7ogYvrwd5Dt6nUM5a42W,himinions
137,Ap1foEQp3xn-yK1W8thgrU2wudSiHdOSkVgdO1RlThlQvrR1,WYHS Acillac
138,Q3oUbd5SQAEOGoVPHqXEQipfbcd-PD8bMi_iafnAU-p1__bg,bodat187
139,sAeFDGhw6BPVDTw5xeeNcDdMhxCTBnCh8UMkyHb15XFE251u,Joan Sebastian
140,wKcvBCc4WKAWwU9OFZeM7whXsGUzOB_FhKtZRAtfZpdQ0G00,Plets1
141,MU5sYpegWPjwe652uITMZhF1DuwYf3RBuXOFk_iYh2eX_144,FrivoIousFox
142,HGaubK4k0PEM2PH0t0e0u9Tk06fYmUinYNlSmqHxwTCxtDrN,Fadey
143,vwOyFkjYVGuMCChNQmpvRekA0fzHvtujjx7w_NDq2_7T-4fd,KR L9
144,eXGeQc0vLY6_JjS6qfUfPEm5UJt51afKJBdXkbTmPzZwJOSG,Pencilcase86
145,dpQBpatuTPwRU-ZIii9D9ETzNvODKxTEgkZZqi17qBNHLoPQ,ª ˉ
146,BU-9_ZiHs7By7l2-VgzUUafU53bMxhLGp8ydkErVLTvjimbW,JackTheCorpse
147,0A_wMnz43aA0ycx4FonoF3wrrOjAevH9foUqrCuDoLg7dO-F,Klown v2
148,Pd_O4KMZjtqqCrvlJ_sqs0uBBxCm-DIgTimM57x4_GEC54VY,TethM Locodoco
149,OEuIzsZQAosLqSEeXGPMZ6Tnt2x1NQMTz6KlnYFPOizcNqu7,the kíng 
150,qtWsQu41mr6_m1hgZQkYQhgGlq6UJnjGyJ3Q2pS7ul4wIW7m,Voez
151,M2GJWYMJnE7buwDjIqXBu_Tuqov2Xfj21sRmA4hBEO9vAPrc,Inting Wully
152,O8O0hrF6S_s3jHQT8LjeDIxWFTAH6LMWRqwIRhORKNdzsa6e,anticipate
153,asc9iG7vD3YdULrbyesMrRJ9AH9Jz-728u1axMt9bOwZ6Lfx,alone dying
154,lF3WB1rkuo488PUv00DduI8w-2LBHXENASNTM8e17NBjx4AE,Very Berry Sweet
155,jWAg2GVbAurq9VE_zY6IROnu-cDKU2WQ7QeJoIDu_exc06Fz,1 800 Psyduck
156,Rfe-L33GTBY4AmiULzOfbL9Ip4iLVX12KpUvcmT9VmsnEp7f,Loss
157,B7q4XVVtz4lB1zUXlyOF3IiGnmUmcJcf-3uvytH2jTgMhLf1,sseltseR
158,Qqz3u9sRncNbA0d64T8SmwRstrXz_sjWwPqDQqeHQsEHPUin,Euphoriaˉ
159,5k8SKj9pqdqZ80KnbslW8T8EgWmGMWtYUcNiFZhpN6ejfvLO,Dr RDFoX
160,2Si30M4DrrL9O7EVrbydSS-9NRdrxvX9zOReqZ4DrmRPiNOg,  A Frozen Titan
161,q_IHJyuZstpfd8vjBFuG9A3SVXXPRhNY_giXT0mWXjXXjNM-,mid genius
162,N6L1z_uJC-dpajFZJU4t3nyZb7Wmf7RXF57wk_lV3y-0agCo,Rapid LFT
163,S26nApjF3c8_wrnw6ksUWkEgOdfuIyBy4S8gHQetvQcBrS76,AnlIllIlIllIlIll
164,jZJYWuwbVdL9fAFG5e_C0cJKmfY40rFg12AjWwu2nw01yk7f,Stopbers
165,d2yEKv3yP8hQJbklCwg6oY56RebbTi3MH32w8Wx35I8QKEnq,tıbs
166,6VIp9qdB8ppz0079ss8VzmKZ1flbm56yJ1cNpYbkMFciC-9z,brybryyyy
167,pf6FHF38LrGIC64TQVGydXwRnKbVJucKLT82ymbhjitucmz0,bryselul
168,TpZb3Thur9-cMwB2xGL4pODAv5VAJaXZKJfxIt0cifUrMRfo,GwangBaeHyung
169,RGMm5eoHtURMs_7KRrg7d6_MMmTeEUNAhPbTgwncmHoqNR7G,brenthaynes
170,4NButCfustqBlVkL_tc3UduBD4xi2fif2TNf-6k2WdNgSAel,NuitCat
171,AZMblWaS-Ft1LGCz_tWq-Zy3LdiCiGTfzKYxNexxIRH_j3dC,135798642
172,VPDfFwNdV6bVwO_1DB5XpafXP_czo5D5SXYEGXByeVcn2E5A,cute yandere
173,yQ8zltU0Kf1kSD73xPDcZvKsaGUkWuwn84oRw-Z2pqM5-ZdP,BravelyCurious
174,ohmAA3Wuh2rSbX9Qtf3tvAPt0BSo9E5hPnbPwZwJ1UQ96-A7,Doubleliƒt
175,Crc-avdF9-0D4J-cfEVxJfqEc3bQgPKkF6CDcOTD1R8vwpCg,xFSN Ink
176,_d-HRqgr8V69d7iMEP4eq3at35mj1O5xGdp9nQyND9XT1ieW,Redara
177,0nBrtT0raJ6_WBoM3OTian1q54OsbcXX-sf86HX4iLAxOxeE,Necicoa
178,KGyYPHswWs8AdKuJdF2MBdrTXhnHbm9MY8clD1gnPwWE2oHv,Virtal
179,VkCyfKfS1dS9FqV_urPlEeN6ie1aUxX1mSYXIGtOh5H-U0fU,L9 vvv
180,JxjQuQoZtyKbc38NNuR8RUGPUKS_3xx7I4Uohe5h3qJLb9eE,oreo parfait
181,Rbv46bKIGaYOcClWH8XRMM5qTcUHHBjud1rlBsACNw7Xty-h,Anhìe
182,eq7TCbzTqzhoEyR_-te3f1oojdX_9paIZnzpAmHRWrH0S4K3,SpacegliderLOL
183,oEyZTjzMGtPdMkHVR10gVebWp3RC9urPjg79hVOvF5SghhQ2,LolElekktro
184,-qv4efQnHSqo5jC0babN3LoBLsJC5DMCn0yRwFlQrZx3du6v,elo no ego
185,kVmRfZay9tD8EdXeKDZoftDNupNjITDOH7IlfVnbN9EORyAc,v 1 
186,3rf2leqNrJ9zRZDYHabwGfkwv4yYA1YN6Sn-5_4nhM8yeiXe,Kreezhem
187,PiT-15gat-7ZlqK2BLp6G3x-kc5GxRdZWleni5GyRQO6UhlM,The Last Shotgun
188,_PsoAS1AKdZ2_zCisGZKslPbC1MwAmQEljAaldwvAAJyWzvo,WelcomeToMyZoo
189,8v0o9PlWruiDMBbxUyw8JUgsrY8FEfQ1RJIkOUTU74poWH-w,Nx            M
190,VqeRq5463qVRwqHHjbF7Aoqy3cQsQGMdm6pcCHxN4pSVtfeV,ITS EH EH RON
191,WUPEnycKHs306nii_7UXLHqJcc53XdMeFBXOIcnv98XlamWN,kok dady
192,jeRp4NbkIPklNh2XF8qfApJ1l8zgFtSttrczyTPrmxU8X08a,Damir
193,OHb6JdYxNX8vfCtEdeu4dmAd9FqfiKQ4Y7bw3cfDP3G7M_I0,John Luke
194,aszOYeDvgeuzbDIjWWTBDLjo-w5fcxwRqSTYsTkv7zqotvGm,no one compares
195,km6mUaXT9rwCmOnoKZ87nRQwdLCRHjFl5GbCbXgGeTd-sX_a,d219wd9139481
196,8n1HTjQehRrDhhyUNr__TYGKy7tqGYZKIdaaQvZNRAAdl7-9,Chief Raid Boss
197,dtV4iQUk0npj8cMpeUbsAGcE6Bj0UV4ZhN0wIR6x1_wzVtS8,Berserkurai
198,igJBLPHXMN2Okywp_QNWGg0918GTmaCo0boj9GKhA01dOQAE,Juice Extractor2
199,sVt4L8aiHqPfeo9IlVEEwz6qoxJOGHa35cKGCtx8YbCvYgQg,WX 31203012
200,psEruQXx0G7YMV3PA6quu2KLLL86pvCZO9q7B3dZW5z4vUA9,BeHumbleFriends
201,hUc_9tzZow-U-38UNgGpwWuXafZOdKEigqBBeJ-vyKfWqvRE,KatMidRank 1
202,ceN0njC9SD-8Bnl-ZthoUODrk4aMmstdjEQceAMe58Lu3-5W,Cylith
203,3sHrIS_1UkrTQ1xj8jMEoJMdzAbAR_338E_oEGKsHTOHzH7X,Lîåm
204,z1ZOF3z-eaYIjrER-eVwDnZcTo3sV6hPVW2mZSt8W4WnmAqI,KevFromToronto
205,psEruQXx0G7YMV3PA6quu2KLLL86pvCZO9q7B3dZW5z4vUA9,BeHumbleFriends
206,hUc_9tzZow-U-38UNgGpwWuXafZOdKEigqBBeJ-vyKfWqvRE,KatMidRank 1
207,ceN0njC9SD-8Bnl-ZthoUODrk4aMmstdjEQceAMe58Lu3-5W,Cylith
208,3sHrIS_1UkrTQ1xj8jMEoJMdzAbAR_338E_oEGKsHTOHzH7X,Lîåm
209,z1ZOF3z-eaYIjrER-eVwDnZcTo3sV6hPVW2mZSt8W4WnmAqI,KevFromToronto
210,GG1ZPpjrcDURr7MSjOT825ArgotuEGxAJj2Gmv--DzYdgBU7,twtv yeoswag
211,9RAACQ8luRVnQWKGuOY06wabt9UGXK2FkELLc1Mz9Jevf1B4,fat gay idiot
212,nsrFzEO1CWGFM0wx4BJFb3ZjMmXp5ebNzVUPEqI6GrU8ibZw,Macro xD
213,HYRUzdWOIrYjo_eF5FaD9cHjseOkKFCwuiEne6JbRyJNrMI6,Brainpower49oo
214,9Ax_EfOrPntTceVxsyA30GohtXsFjOyIMrgt--pFJ89QBlP_,jasminell
215,sTfuvwxnzBmXJ-Znd06w3SJVjOeE8GKerJYL88vLEx3Uny4P,2Ex0h
216,f-zqfb6lZajYul5sc2uNj9dBkBBTxXQU-eDn9Ep4SpaSg4ql,mid 01
217,g0SX_RWGPZjuAg6HiKOl3S6Gab6waNqoj5akDN8V4KIGZZ6_,Brother Zed
218,hUlvOQRHg1UgdajC58xWYmVCtgUosmdGW6UwEpMkZZntlPgk,Pxrnstar Shaco
219,EiMi_0KWOfwvLyWHUAyICf_6GKYTefv14cywh_KKIIjXn55e,ha ma zhong dan
220,OGLmxoH2xzBNOW_ZA9szLN0FmtTmgycTCOaJO11o3GuwTFar,Dàkra
221,qfM_dDBUaoM-kRxE6U9GmxchVcQDL97jBv_DEVp8_W0gzUL2,Canyon9
222,5sjrh1pQT-_Wl3HCPVexbY-vRwvQ9dEonwKT_xDGydpBeQg7, łncient
223,Inh555FoS36kiTnZX3JII4XOGglOnAJU6KakHFa-LMheFGRi,Jade West
224,jMe963mbs1H-tk5sWfyaQPSoZCgn1FtAuv3dyj1Atf84_Nkl,Unholy
225,739pjOOASzKLhXD4pOuVHPTb4PEpzqAHezJs-xZH9Hq-AVRc,Skarñer
226,IlBz3hnIALLZShtH4d2OeK7RgaPygDj3gEPQNhFM0fn5xGbu,bloomin
227,s_J6aC-JxWqWytH82v_jQ1FFb43HQ2KSZ2WRfySlkxzdQinZ,Bie Zhua Wo A
228,JkqR-ylhElBCOYJfFGmJHUt3YBRW_jpVQjamDDWLlUcE8reg,reminiscently
229,3eC_cR_V-GoDCHtYIJc77PYvl5FN1A1sTnKLasohH-p-Ue2X,The Snuke POLAND
230,SPVJEZwVoj1RSl4EU8PZ9HpJeG288PT169UrRD3D4_rHbuHT,Fatorîx
231,GhAwWD1QpnOOueu5RaUloNl1_0G4e7o1NZ0gR92bFbNKFlQW,idk idc whatever
232,DjC45ePmThm16IwzmyxfvZsR_D90rRllcLVEabqqV10J3Okj,ChorongWindy
233,ED_n2QAaYAG6xxKvGSud9MaOMzbwHPAghibz8VZcT_Y0wZvi,hippophagy94
234,1Yw-fW_5ILyeDmM4I4RDfaDRBlwaIZOlpP74RcAIHhtE7YPB,rly nj meddler 
235,IVfiTjH35E1-uYIJ-OEOaqI-dFXoEFKlXgQY-OqCN4aWB5p_,KhadaSinged
236,TzObGM5kkdA0K0_5OjXNhqkeX9PQ1uyjYCHyemglfRaIyzhJ,Bâdwôman
237,VcFbCcudts2Jr3RxWXmj6VqW8aHzaPS_-NvJVoKZW6VtASi2,mayasima
238,_gBXdXtLtDi69fNfVwoCikFIKvA4THj_39dr4rDYn50ATDwg,Adam Farm
239,rH-DxiqHbpck5GarG9a4yioek-wHyTmPAXPyPzKJHomvYcXU,Above average IQ
240,OZaY3OQ2Yr9B7XgB2PB15mkJe2GzPF2-9ZEfvtymDnZkHGxY,iZMiriam
241,20tXVPDnt4ZmKXmsuK1pSBWDNLzA2f_0ocD3B-IwUPisIN_r,jungle prio
242,99jPHRd0hKhIbKQzXQmb7-uyO_u0mfsaZJx2y5mSvwK0vc-a,mid lane pls
243,TndEl0e0GnmV4p1mtO5AoqHuTXHDw67J-tYkVTyHeiwMRC4K,Posture
244,V8nV8PhG5fuwOFuf7XshUKEPZXsEBTkApxPOjewH5PC4rHvd,Ape Esc
245,PM2dqKQ2Z6QpWAmbfEWpaWTheFVSso5yEDg--2mct_SGZY7S,JosephinezD
246,iI48yAT-YAcPiZbS36W-ciBhougRauWxqu0PkIxYyYNjtWIG,Boba Man
247,o4TytBq2OpjDjOFpMh2iuoKczdp4aBH3FEMBZSevF0H6YCgS,GavinNA
248,090zVvw-W9CbU1VRLOYqr3MFqeIN9A8mnQygEmyeX9mnF7xv,uwugirl
249,AHH2CeZfBRr6PHpUfW9b1YOdBz7aSBHemADbY-mMNK7lKVqA,Ph lmport
