,matchid
0,3159289237
1,3159220472
2,3041873385
3,3041818422
4,3036760721
5,3209923329
6,3209895530
7,3209817960
8,3209831271
9,3191191358
10,3215790036
11,3215724812
12,3215549204
13,3215554165
14,3215526591
15,3182480319
16,3180880834
17,3180783071
18,3180654418
19,3179181470
20,3214292612
21,3214137788
22,3213880133
23,3213844494
24,3213579590
25,3210658112
26,3210632444
27,3210148720
28,3210144495
29,3208508726
30,3131094414
31,3131062610
32,3129692687
33,3129690218
34,3128104681
35,3144502754
36,3122878063
37,3122871307
38,3122857630
39,3121097688
40,3207052337
41,3207060875
42,3206992564
43,3207000960
44,3206907574
45,3196078589
46,3196049134
47,3196044474
48,3195009424
49,3194974405
50,3182429513
51,3182375130
52,3170193400
53,3167020206
54,3166915227
55,3214796364
56,3214804332
57,3148502588
58,3117001126
59,3116971769
60,3190516889
61,3183933731
62,3175707275
63,3175672577
64,3170947111
65,3215532066
66,3212684492
67,3212606605
68,3212580501
69,3184443019
70,3215759373
71,3215745259
72,3215589425
73,3212504892
74,3212499933
75,3210392667
76,3210348693
77,3210374252
78,3210380649
79,3205019488
80,3203359342
81,3203373728
82,3203380318
83,3203298330
84,3194501985
85,3207700388
86,3207634676
87,3207559521
88,3200115965
89,3200101979
90,3214491212
91,3214317753
92,3214331858
93,3214273148
94,3214199468
95,3213996337
96,3214013114
97,3213079436
98,3213095646
99,3213072079
100,3183489905
101,3183446491
102,3182204847
103,3182211371
104,3180201943
105,3215561797
106,3215505535
107,3215415921
108,3215378166
109,3215372398
110,3211630283
111,3211626810
112,3211513973
113,3210413129
114,3210369401
115,3209147600
116,3209145601
117,3208681109
118,3208634961
119,3208577596
120,3212709956
121,3211085741
122,3210814944
123,3210823163
124,3210840645
125,3193351123
126,3193274561
127,3171332768
128,3171317227
129,3170534788
130,3120959320
131,3110109501
132,3109473398
133,3109443044
134,3108571425
135,3161778833
136,3161748977
137,3161728519
138,3160916289
139,3159785754
140,3198382394
141,3198021477
142,3198059810
143,3195420038
144,3192530668
145,3212752238
146,3212744581
147,3212423541
148,3206314129
149,3206302066
150,3215977587
151,3215511330
152,3215465486
153,3215421096
154,3214970280
155,3215960535
156,3215938809
157,3215897812
158,3215916198
159,3215944347
160,2984911172
161,2984496481
162,2983771208
163,2983464937
164,2983449325
165,3213058747
166,3213075504
167,3208311754
168,3208256937
169,3208302490
170,3208692720
171,3208287594
172,3207181449
173,3207058247
174,3205628711
175,3214365575
176,3148664769
177,3148650006
178,3148614038
179,3147038753
180,3206845767
181,3206840324
182,3204989877
183,3204925697
184,3203915897
185,3203673091
186,3203626957
187,3203558807
188,3201235826
189,3201230183
190,3210128977
191,3210135948
192,3209884286
193,3209807139
194,3209830627
195,3193917401
196,3193933710
197,3193890828
198,3193649342
199,3191983127
200,3210122551
201,3184354253
202,3178111766
203,3176398472
204,3174978112
205,3189199086
206,3189180573
207,3189139914
208,3189101618
209,3184467738
210,3169648028
211,3169696705
212,3145381838
213,3111149106
214,3111144136
215,3161360116
216,3074230660
217,3074203432
218,3074168112
219,3074148561
220,3212386247
221,3212371946
222,3212369768
223,3204763734
224,3204745993
225,3210122551
226,3184354253
227,3178111766
228,3176398472
229,3174978112
230,3189199086
231,3189180573
232,3189139914
233,3189101618
234,3184467738
235,3169648028
236,3169696705
237,3145381838
238,3111149106
239,3111144136
240,3161360116
241,3074230660
242,3074203432
243,3074168112
244,3074148561
245,3212386247
246,3212371946
247,3212369768
248,3204763734
249,3204745993
250,3194204045
251,3194191208
252,3194184321
253,3193905780
254,3180091130
255,3215544121
256,3215477582
257,3179710768
258,3179655779
259,3173202968
260,3214887628
261,3213892996
262,3213841213
263,3211050391
264,3211043547
265,3185461676
266,3184543970
267,3183871664
268,3183743467
269,3183666909
270,3213892711
271,3177927720
272,3154678133
273,3151878969
274,3151854586
275,3212931591
276,3212980393
277,3212939931
278,3212908272
279,3212906885
280,3209739752
281,3198700005
282,3198661606
283,3197483413
284,3197429045
285,3118275003
286,3060442742
287,3060074570
288,3059799915
289,3059786972
290,3208726182
291,3208700549
292,3208623762
293,3201075463
294,3201067726
295,212230799
296,3164530708
297,3164499067
298,3164498030
299,3150187162
300,3212997352
301,3213034688
302,3210325337
303,3210323545
304,3210274428
305,3215399957
306,3214994931
307,3214906471
308,3214680679
309,3214647369
310,3207922643
311,3207875027
312,3207818518
313,3207781735
314,3206849317
315,3175816995
316,3175786465
317,3174364548
318,3174362288
319,3174209287
320,3215872486
321,3215777992
322,3215822158
323,3215727813
324,3214258877
325,3208883669
326,3208304032
327,3207113189
328,3206785054
329,3206258315
330,3111357569
331,3076076183
332,3074967495
333,3073636712
334,3072604348
