,matchid
0,3214594207
1,3214313560
2,3213869441
3,3213836547
4,3213272742
5,3213712366
6,3213564507
7,3210858884
8,3210821875
9,3210766865
10,3213337443
11,3213352019
12,3208623270
13,3199012127
14,3179945866
15,3192011966
16,3190043215
17,3189832660
18,3184562827
19,3184482569
20,3213156114
21,3211103339
22,3211060120
23,3210635982
24,3210618075
25,3215117120
26,3215100511
27,3214977617
28,3214974982
29,3214950716
30,3195453642
31,3195356895
32,3192230259
33,3192175070
34,3180558272
35,3208787834
36,3208726247
37,3208672126
38,3208656778
39,3208620609
40,3210108028
41,3210131429
42,3209935219
43,3207070354
44,3207017678
45,3209654000
46,3205107101
47,3205084820
48,3204767646
49,3198804774
50,3183361934
51,3182089890
52,3181679845
53,3181474652
54,3179992744
55,3213942532
56,3213950221
57,3212752098
58,3211881828
59,3211848165
60,3210179932
61,3210127558
62,3210134377
63,3210091182
64,3210065773
65,3210425742
66,3210207587
67,3210167636
68,3210156682
69,3209663662
70,3208084840
71,3208122001
72,3208080282
73,3208027486
74,3208063785
75,3213100391
76,3212855023
77,3212811299
78,3212276688
79,3197454375
80,3197283232
81,3190478685
82,3190336562
83,3181780564
84,3179823861
85,3210827002
86,3210821579
87,3210206558
88,3210185799
89,3210203565
90,3207797017
91,3207748878
92,3207751785
93,3207695796
94,3207639674
95,3195930577
96,3195898040
97,3194686515
98,3194628203
99,3192863392
100,3201149607
101,3194927891
102,3186132555
103,3183917977
104,3183920020
105,3203982221
106,3200569347
107,3198787437
108,3198591771
109,3198371158
110,3211510202
111,3211244396
112,3210510838
113,3210476102
114,3210453649
115,3211753208
116,3211581172
117,3211115725
118,3211079060
119,3210340521
120,3207592749
121,3203683935
122,3173375967
123,3169644372
124,3169753231
125,3208868384
126,3208315611
127,3204396876
128,3182119465
129,3182113899
130,3208852159
131,3184369653
132,3183776135
133,3183716814
134,3183710848
135,3210257624
136,3210226246
137,3209362785
138,3203197464
139,3198904403
140,3213967713
141,3203098715
142,3203107086
143,3185441025
144,3185276622
145,3214290577
146,3214264966
147,3214240712
148,3214195379
149,3214211183
150,3193092665
151,3193044591
