,matchid
0,3211696377
1,3211710931
2,3204883610
3,3204827582
4,3204641905
5,3215864619
6,3215850512
7,3215821228
8,3215716758
9,3215659526
10,3215803508
11,3215746027
12,3214008699
13,3214046819
14,3213995057
15,3213022024
16,3213000795
17,3212999774
18,3212823554
19,3212809292
20,3192180923
21,3192164529
22,3192153040
23,3192076692
24,3192092282
25,3207695513
26,3200045125
27,3200008553
28,3193952281
29,3187792649
30,3209754881
31,3209730314
32,3209673563
33,3209638418
34,3209632268
35,3208405838
36,3208043105
37,3208009057
38,3208003941
39,3207919149
40,3203169558
41,3203157175
42,3203156308
43,3201790503
44,3201787725
45,3206163434
46,3206140452
47,3194720869
48,3194635860
49,3194599405
50,3215883733
51,3215807348
52,3215770430
53,3215725270
54,3214114484
55,3215836235
56,3215861883
57,3215579730
58,3215563714
59,3214172698
60,3214205737
61,3203613649
62,3203528145
63,3203269509
64,3203246829
65,3207039225
66,3207067610
67,3207036460
68,3207015353
69,3207052845
70,3209634428
71,3209640847
72,3209597394
73,3209593448
74,3209509336
75,3215629813
76,3215530824
77,3215495049
78,3215519745
79,3215132293
80,3214878498
81,3214286638
82,3214273280
83,3214228203
84,3212460864
85,3215925163
86,3215942898
87,3215900804
88,3215878886
89,3215856039
90,3201130373
91,3171220590
92,3169649457
93,3168888690
94,3168897574
95,3190173043
96,3189590341
97,3189498724
98,3189487881
99,3189476324
100,3215494678
101,3210284236
102,3208355483
103,3208321617
104,3206583030
105,3215586804
106,3215441898
107,3215356658
108,3214774583
109,3214255303
110,3212023156
111,3211528243
112,3211521806
113,3210990466
114,3210938804
115,3168827661
116,3168834522
117,3168852059
118,3168819637
119,3168765628
120,3215756698
121,3215721646
122,3215497068
123,3215359613
124,3215364942
125,3184814433
126,3184719559
127,3184763435
128,3184668291
129,3184671619
130,3208493186
131,3208447944
132,3208460687
133,3206418955
134,3206423683
135,3211699337
136,3211694297
137,3211638432
138,3211660502
139,3211596033
140,3215976282
141,3215964314
142,3201831612
143,3188043204
144,3187176693
145,3215872486
146,3215798381
147,3215792481
148,3215680626
149,3215623759
150,3215693155
151,3215647139
152,3215609781
153,3212545123
154,3211640719
155,3210156616
156,3210164141
157,3210181145
158,3210129176
159,3209984668
160,3215858902
161,3215865628
162,3215842578
163,3215816948
164,3215812160
165,3195177328
166,3195200972
167,3193221247
168,3193183455
169,3193086478
170,3215616830
171,3215630772
172,3214698127
173,3214432750
174,3214274827
175,3215358834
176,3215384357
177,3215370491
178,3210255810
179,3203384662
180,3215476656
181,3215510654
182,3214077407
183,3210759938
184,3204898348
185,3210715824
186,3210729786
187,3210584835
188,3210268045
189,3209817017
190,3208275521
191,3208300807
192,3208207424
193,3208232602
194,3208148967
195,3187411562
196,3187390149
197,3186637200
198,3186651728
199,3186605438
200,3213901991
201,3213867757
202,3213698780
203,3213693644
204,3213045508
205,3215880238
206,3215776326
207,3215790189
208,3215724812
209,3215678303
210,3204688327
211,3204645425
212,3204608840
213,3204623807
214,3204572093
215,3176864663
216,3176863773
217,3173087985
218,3173051426
219,3173005228
220,3175744475
221,3175712046
222,3170393326
223,3170389930
224,3164765190
225,3190620563
226,3190567019
227,3190563050
228,3189256931
229,3189238873
230,3212971559
231,3212940814
232,3212929201
233,3212898705
234,3212917292
235,3214030308
236,3210418770
237,3210215490
238,3210253358
239,3209601321
240,3201508302
241,3192567768
242,3186426946
243,3186372483
244,3185724717
245,3214582238
246,3214504247
247,3213588164
248,3213552659
249,3213306964
250,3210782370
251,3210698403
252,3210721900
253,3210684652
254,3210608119
255,3215724748
256,3215750862
257,3215375438
258,3212878636
259,3212095057
260,3214677814
261,3213925312
262,3213892244
263,3213828612
264,3213823968
265,3215772467
266,3215738479
267,3215536025
268,3215424264
269,3215450085
270,3211849591
271,3211017314
272,3210362192
273,3210226919
274,3210225818
275,3196995062
276,3197022308
277,3196988374
278,3196966673
279,3196981138
280,3207889370
281,3187984371
282,3187945420
283,3187780174
284,3187715317
285,3214334478
286,3214290680
287,3214184898
288,3214201682
289,3214157014
290,3208420137
291,3208316856
292,3208362053
293,3208067572
294,3208035417
295,3216008017
296,3214021194
297,3213178170
298,3213138322
299,3213154231
300,3215427208
301,3215460520
302,3195382284
303,3195325351
304,3195038922
305,3215446084
306,3215460018
307,3214954166
308,3213802623
309,3213697218
310,3200880018
311,3200869887
312,3200747765
313,3200765469
314,3200695441
315,3207109411
316,3206329145
317,3204463591
318,3204438734
319,3204407743
320,3212589123
321,3212584489
322,3212361323
323,3211569801
324,3211282766
325,3212673197
326,3212605898
327,3212487594
328,3212324445
329,3211822364
330,3210675354
331,3210618359
332,3210572305
333,3210541440
334,3210486658
335,3215013504
336,3214253652
337,3208236882
338,3207804285
339,3207729637
340,3214606756
341,3214641498
342,3214414149
343,3177287871
344,3174128300
345,3208679912
346,3208634221
347,3208606301
348,3205944649
349,3205778496
350,3215996191
351,3215983989
352,3215953375
353,3215992015
354,3215929001
355,3208624175
356,3208597899
357,3208436835
358,3208451205
359,3208032810
360,3215996209
361,3215964901
362,3215983410
363,3215952477
364,3215971227
365,3215593284
366,3215564751
367,3215541503
368,3215496005
369,3213021868
370,3208430462
371,3208317191
372,3208351741
373,3188807178
374,3187960295
375,3215717096
376,3215631753
377,3215572611
378,3215527558
379,3215492127
380,3212000194
381,3206988161
382,3206987259
383,3206996658
384,3206956032
385,3205216772
386,3205244453
387,3205293033
388,3205211782
389,3204808442
390,3194051807
391,3185767989
392,3185762315
393,3185686439
394,3185559258
395,3190295587
396,3190287678
397,3190179307
398,3190169869
399,3190140311
400,3203092157
401,3203066793
402,3203070975
403,3203006672
404,3202959514
405,3215932933
406,3215434513
407,3214619723
408,3214302595
409,3212336863
410,3210797730
411,3210793276
412,3210738309
413,3210600961
414,3210535343
415,3197377057
416,3197381570
417,3197183543
418,3197159439
419,3197055301
420,3199776822
421,3199556351
422,3199552652
423,3199212785
424,3194446664
425,3215420619
426,3215396326
427,3215402517
428,3214174586
429,3213781855
430,3208983684
431,3208991207
432,3208918948
433,3208914069
434,3208859313
435,3208996566
436,3209023504
437,3209011644
438,3208919159
439,3208812324
440,3209938682
441,3208690835
442,3208633427
443,3208391144
444,3208277260
445,3210649299
446,3209655854
447,3207649483
