,matchid
0,3189172287
1,3189102487
2,3189004903
3,3188964754
4,3182483463
5,3212305651
6,3206394834
7,3183530771
8,3158703006
9,3137168645
10,3210820035
11,3210792995
12,3210748344
13,3210693937
14,3210685471
15,3201939091
16,3199045854
17,3197378886
18,3197392027
19,3196629341
20,3208663182
21,3208567884
22,3208563085
23,3208526934
24,3208502369
25,3199117292
26,3196680166
27,3190441639
28,3190373811
29,3190337071
30,3213119566
31,3212528144
32,3212540887
33,3212476024
34,3211814857
35,3200201659
36,3188900218
37,3184038213
38,3183994662
39,3184020504
40,3208965548
41,3208924475
42,3208859427
43,3208863334
44,3208807855
45,3204407549
46,3204404959
47,3204412722
48,3204410812
49,3203780440
50,3197234195
51,3176195263
52,3155180719
53,3135110323
54,3135078616
55,3210072756
56,3209999451
57,3210003778
58,3209917469
59,3209960062
60,3197440136
61,3170245332
62,3148374895
63,3148365303
64,3148337553
65,3199534361
66,3176165435
67,3175532164
68,3162106663
69,3159245889
70,3212720677
71,3209569246
72,3192543176
73,3192519495
74,3186364962
75,3186801234
76,3186788647
77,3159475311
78,3159444089
79,3159409056
80,3200357418
81,3200308672
82,3199990044
83,3199944678
84,3199941162
85,3183803506
86,3161957388
87,3153127175
88,3153087838
89,3137636972
90,3215801747
91,3210373163
92,3209839248
93,3209844091
94,3209393752
95,3211502314
96,3210424873
97,3210390420
98,3210384529
99,3210257020
100,3203146101
101,3203134899
102,3202705742
103,3202267388
104,3202213832
105,3210186152
106,3178546630
107,3155222483
108,3132927633
109,3111805476
110,3199344718
111,3175898515
112,3151664979
113,3151650001
114,3151514185
115,3208187122
116,3180033782
117,3172563446
118,3164325568
119,3162856556
120,3203144087
121,3179813589
122,3156668317
123,3138736521
124,3138650284
125,3215901570
126,3215868274
127,3215842508
128,3215788042
129,3215814323
130,3214344247
131,3210491394
132,3203454417
133,3203417931
134,3203305207
135,3214209820
136,3214153067
137,3186446964
138,3186405997
139,3186339392
140,3214138521
141,3213344573
142,3212899365
143,3192374399
144,3171658807
145,3201863888
146,3191449554
147,3191442539
148,3191344236
149,3190511645
150,3215132608
151,3214955510
152,3200439079
153,3198476948
154,3161667273
155,3213183621
156,3210904350
157,3210882885
158,3210868344
159,3210825699
160,3214099156
161,3199163377
162,3192261721
163,3187685970
164,3186392433
165,3215940724
166,3215885604
167,3215860579
168,3215784808
169,3215727246
170,3201610299
171,3201560919
172,3201505329
173,3201476533
174,3201451526
175,3213001376
176,3212309428
177,3209808901
178,3209824810
179,3209784529
180,3204068903
181,3203847555
182,3203823933
183,3203396491
184,3203430418
185,3201666753
186,3201622075
187,3201586137
188,3134241723
189,3133131986
190,3211686428
191,3190548007
192,3169384658
193,3169348999
194,3169314101
195,3212666223
196,3212670632
197,3206092527
198,3206018299
199,3205821495
200,3213991787
201,3192663438
202,3192691937
203,3192661744
204,3192690095
205,3190524305
206,3165669093
207,3144182665
208,3126575353
209,3084277477
210,3211717416
211,3207175229
212,3207162864
213,3207150850
214,3207115430
215,3209189337
216,3184958633
217,3184158606
218,3182448102
219,3182276031
220,3212473433
221,3212409659
222,3199140829
223,3199095139
224,3199062022
225,3212822720
226,3212778304
227,3201737443
228,3201761431
229,3200280374
230,3209378872
231,3209365014
232,3204784800
233,3204554591
234,3204448644
235,3192991899
236,3169144022
237,3150970682
238,3150918746
239,3150898840
240,3205782144
241,3205737589
242,3194243791
243,3167378052
244,3167364373
245,3194962967
246,3194534237
247,3194469082
248,3194462596
249,3194008662
250,3210690054
251,3210653465
252,3210620797
253,3210525230
254,3210511306
255,3198331110
256,3194362105
257,3194330818
258,3187915027
259,3187898374
260,3193369587
261,3166559221
262,3145131106
263,3125817641
264,3125792219
265,3210486002
266,3200273931
267,3200224501
268,3199500216
269,3199410106
270,3215520555
271,3215356752
272,3215363357
273,3214281826
274,3214205426
275,3209954321
276,3191212849
277,3168982224
278,3163990595
279,3159199123
280,3199392606
281,3199315817
282,3199239297
283,3199273090
284,3199219316
285,3180257004
286,3180230615
287,3180223200
288,3180139117
289,3173870220
290,3197303603
291,3170485369
292,3170474095
293,3151018564
294,3151000652
295,3208682921
296,3206030788
297,3204605411
298,3204600651
299,3203365533
300,3185472989
301,3160185025
302,3138487132
303,3114202931
304,3114170338
305,3192412980
306,3182325427
307,3182298583
308,3182293146
309,3168647741
310,3205254067
311,3205172496
312,3205251586
313,3204592313
314,3204539478
315,3201818310
316,3179804398
317,3179451654
318,3179402741
319,3179024476
320,3215446925
321,3214786467
322,3214775131
323,3214801867
324,3214771085
325,3207164699
326,3206574354
327,3206580608
328,3153181720
329,3153133318
330,3209997731
331,3200472509
332,3195656032
333,3179596708
334,3154081081
335,3206721966
336,3206693230
337,3206608640
338,3206200905
339,3206125336
340,3199523775
341,3199447102
342,3199410683
343,3193916738
344,3186772258
345,3198064981
346,3194325511
347,3192974780
348,3192980436
349,3192808380
350,3190758882
351,3190717057
352,3190755784
353,3190784467
354,3190703163
355,3204773783
356,3186781325
357,3186685614
358,3186670387
359,3184540341
360,3215997051
361,3215714145
362,3215678410
363,3215654102
364,3215614440
365,3200434666
366,3199617235
367,3180903970
368,3159387821
369,3140908279
370,3214463974
371,3214373527
372,3214268219
373,3214243022
374,3214208105
375,3202685739
376,3202657335
377,3202620880
378,3202269623
379,3202234477
380,3207612955
381,3198764971
382,3198749288
383,3198691372
384,3198664266
385,3215098048
386,3214973088
387,3214898717
