,matchid
1474,3210247346
1475,3064396451
1476,3063818902
1477,3063723817
1478,3063030973
1479,3062937564
1480,3212417639
1481,3211635438
1482,3211578999
1483,3208454084
1484,3207134630
1485,3095046436
1486,3095037310
1487,3095032567
1488,3094121412
1489,3094090202
1490,3192566376
1491,3192582124
1492,3177664188
1493,3177652664
1494,3169524753
1495,3211597816
1496,3211612911
1497,3211528862
1498,3211495019
1499,3210785198
1500,3214717237
1501,3214715484
1502,3213983029
1503,3213269555
1504,3078462076
1505,3110106919
1506,3110075779
1507,3110073055
1508,3110027520
1509,3110024586
1510,3164594292
1511,3158606017
1512,3158576121
1513,3123866308
1514,3065620646
1515,3092294690
1516,3092275419
1517,3092110504
1518,3092072658
1519,3091456412
1520,3024867717
1521,3024849097
1522,3024840600
1523,3024801407
1524,3024290021
1525,3215900061
1526,3215857159
1527,3215668971
1528,3215619380
1529,3214541468
1530,3178072345
1531,3177813515
1532,3177790989
1533,3177287252
1534,3177247707
1535,3206417235
1536,3183633863
1537,3182351592
1538,3181494122
1539,3181436596
1540,3214582110
1541,3214477685
1542,3214481449
1543,3209935059
1544,3209899496
1545,3210273040
1546,3210291174
1547,3206937030
1548,3206933876
1549,3206891260
1550,3210115612
1551,3210130826
1552,3210076260
1553,3210042522
1554,3209975893
1555,3081673089
1556,3025873762
1557,3025847823
1558,3025823287
1559,3025815319
1560,3209720312
1561,3209625257
1562,3205216776
1563,3202636660
1564,3198349981
1565,3206068563
1566,3206085095
1567,3206091074
1568,3205995639
1569,3205939047
1570,3214584540
1571,3214498869
1572,3214511463
1573,3211650967
1574,3210923606
1575,3203733601
1576,3200329621
1577,3200288711
1578,3200272209
1579,3176192002
1580,3214364197
1581,3213249092
1582,3211744797
1583,3211692853
1584,3210694554
1585,3067021265
1586,3066993202
1587,3066837310
1588,3066818258
1589,3066638389
1590,3203354146
1591,3186211578
1592,3186156165
1593,3172537407
1594,3145297705
1595,3188343148
1596,3187696619
1597,3184273664
1598,3184250569
1599,3184207739
1600,3074728683
1601,3074722733
1602,3074689169
1603,3071153334
1604,3071128989
1605,3119973197
1606,3119937714
1607,3119952700
1608,3115295170
1609,3115292932
1610,2992271306
1611,2991539170
1612,2990813642
1613,2990780720
1614,2977974657
1615,3193506937
1616,3193504015
1617,3193510712
1618,3193436961
1619,3193016565
1620,3213718505
1621,3213702549
1622,3213605991
1623,3213560125
1624,3213343957
1625,3195336364
1626,3183929460
1627,3183874136
1628,3183868771
1629,3174976556
1630,3214008460
1631,3214006246
1632,3206267505
1633,3206246139
1634,3206261359
1635,3210526356
1636,3210539919
1637,3210464409
1638,3208400413
1639,3208327456
1640,3198832771
1641,3198811331
1642,3198785085
1643,3176854133
1644,3176872216
1645,3044593859
1646,3044578317
1647,3044571877
1648,3043046004
1649,3043062162
1650,3211597628
1651,3210012235
1652,3209831489
1653,3206712153
1654,3194330395
1655,3215122700
1656,3214997010
1657,3215002121
1658,3214665187
1659,3208327462
1660,3212588628
1661,3208498814
1662,3208207016
1663,3208243811
1664,3206729652
1665,3213726198
1666,3212914195
1667,3212872526
1668,3212869536
1669,3212816367
1670,3202882977
1671,3202806534
1672,3202759138
1673,3201567885
1674,3194135114
1675,3067598897
1676,3021752431
1677,3021671344
1678,3019354215
1679,3019316792
1680,3215837772
1681,3215844131
1682,3215808251
1683,3215813853
1684,3215747194
1685,3215870031
1686,3215358340
1687,3215354501
1688,3215360857
1689,3215146479
1690,3166674639
1691,3166609011
1692,3166525974
1693,3166531704
1694,3144786952
1695,3203211832
1696,3203186271
1697,3186153906
1698,3186171293
1699,3186150799
1700,3130781574
1701,3130747618
1702,3130755599
1703,3130732922
1704,3130740924
1705,3210611073
1706,3210530147
1707,3210473131
1708,3210418281
1709,3209824268
1710,3205866713
1711,3147917338
1712,3146627679
1713,3146634126
1714,3146410795
1715,3070181629
1716,3069941114
1717,3069728126
1718,3066317534
1719,3061749330
1720,3206628991
1721,3206101413
1722,3203889543
1723,3203893578
1724,3203817569
1725,3081380490
1726,3081315151
1727,3080971801
1728,3080896835
1729,3080870216
1730,3200966395
1731,3200999749
1732,3197124756
1733,3193048506
1734,3193032062
1735,3064960789
1736,3064905966
1737,3061876997
1738,3061864709
1739,3061854358
