,matchid
0,3211153632
1,3211073131
2,3210431762
3,3210411693
4,3208401845
5,3195018653
6,3195004618
7,3194991549
8,3194957275
9,3194963292
10,3215855396
11,3215851484
12,3215806892
13,3214688150
14,3214664823
15,3199561893
16,3196936112
17,3196963577
18,3196971244
19,3196770792
20,3165391843
21,3165377621
22,3161174367
23,3161152259
24,3161109750
25,3213816240
26,3213852313
27,3192355967
28,3192298235
29,3192321776
30,3210411010
31,3210348310
32,3210257210
33,3191498200
34,3191341034
35,3197425543
36,3197377933
37,3197392160
38,3196604995
39,3196570418
40,3134570553
41,3134534067
42,3134030780
43,3130641042
44,3128903202
45,3207776276
46,3207748210
47,3207712841
48,3207676757
49,3207652340
50,3213816240
51,3213852313
52,3192355967
53,3192298235
54,3192321776
55,3210411010
56,3210348310
57,3210257210
58,3191498200
59,3191341034
60,3197425543
61,3197377933
62,3197392160
63,3196604995
64,3196570418
65,3134570553
66,3134534067
67,3134030780
68,3130641042
69,3128903202
70,3207776276
71,3207748210
72,3207712841
73,3207676757
74,3207652340
75,3178073514
76,3178042400
77,3178006210
78,3060567453
79,3055989919
80,3194406325
81,3194357663
82,3194276470
83,3194290295
84,3194226479
85,3215646124
86,3208412840
87,3208358419
88,3208352661
89,3204702834
90,3195464940
91,3195418571
92,3195151743
93,3195144852
94,3195076755
95,3206476430
96,3204765529
97,3203564647
98,3200102215
99,3200065593
100,3175543665
101,3159489589
102,3159464786
103,3159184309
104,3149237791
105,3215956195
106,3215994533
107,3215983029
108,3207922504
109,3207837326
110,3204554543
111,3194467163
112,3194398067
113,3194401849
114,3193037858
115,3214313737
116,3213848405
117,3206313785
118,3205915325
119,3204482217
120,3200049984
121,3195490049
122,3180078392
123,3150053805
124,3150003356
125,3057558590
126,3055852547
127,3048439749
128,3048419744
129,3048377315
130,3172067089
131,3172054126
132,3172029685
133,3169502888
134,3169478331
135,3193331413
136,3193274871
137,3192231686
138,3126788998
139,3126776850
140,3205635986
141,3205680843
142,3204526712
143,3201929688
144,3201944464
145,3213764736
146,3213717814
147,3213586610
148,3212883472
149,3212708277
150,3215373043
151,3214696604
152,3214673541
153,3213098441
154,3213104680
155,3210670112
156,3210418603
157,3210415467
158,3210367559
159,3210365071
160,3191356657
161,3191319435
162,3191321827
163,3188266958
164,3183989810
165,2998190167
166,2988096084
167,2987503494
168,2984618315
169,2982246754
170,3129606046
171,3129132631
172,3128943227
173,3128931792
174,3128918780
175,3070095053
176,3070074040
177,3070040973
178,3070010422
179,3069956512
180,3207250515
181,3206910018
182,3206172939
183,3206170639
184,3201789959
185,3214697757
186,3214062129
187,3214080170
188,3214048660
189,3213096850
190,3139925629
191,3139897319
192,3139871040
193,3139840648
194,3125554439
195,3208507259
196,3208492979
197,3183839035
198,3163866378
199,3163865792
200,3200428837
201,3200392148
202,3200324487
203,3199566518
204,3199541500
205,3180154253
206,3180107796
207,3179077431
208,3160007885
209,3148804114
210,3180105707
211,3180055445
212,3179999658
213,3179673163
214,3179616881
215,3089930246
216,3089912100
217,3088250261
218,3087937805
219,3004090956
220,3187879155
221,3187682458
222,3187591410
223,3186593948
224,3186214807
225,3129314962
226,3092240760
227,3062716506
228,3062678461
229,3055617419
230,3169374270
231,3169338884
232,3162236797
233,3162221897
234,3162187894
235,3215900658
236,3132342563
237,3115209075
238,3115088122
239,3111721334
240,3214896802
241,3214275032
242,3207655177
243,3207629353
244,3207632641
245,3206738790
246,3206732356
247,3206657058
248,3201730799
249,3201715635
250,3214632766
251,3206605914
252,3204486029
253,3204500847
254,3204460555
255,3210834757
256,3210796630
257,3210718841
258,3210711211
259,3210675077
260,3130860876
261,3130839256
262,3130646034
263,3130628357
264,3130632926
265,3212344275
266,3212381857
267,3159081685
268,3159055120
269,3146167953
270,3215996699
271,3215573811
272,3215509340
273,3215501533
274,3213803012
275,3206437560
276,3206423762
277,3206439742
278,3206406276
279,3203761144
280,3168932705
281,3168932067
282,3168921825
283,3168900647
284,3168880419
285,3214122068
286,3214097078
287,3214084619
288,3213012229
289,3213039857
290,3214917033
291,3214127622
292,3213888966
293,3213070564
294,3213048160
295,3179768013
296,3175183371
297,3175181610
298,3175209811
299,3175167298
300,3210139084
301,3206987566
302,3207006400
303,3206956192
304,3206984144
305,3215107463
306,3215112236
307,3214954675
308,3208257728
309,3208302254
310,3209714958
311,3209700238
312,3209378061
313,3209045840
314,3200906765
315,3209845851
316,3209814891
317,3208868503
318,3208854770
319,3208847966
320,3205919926
321,3205814682
322,3205759672
323,3205705906
324,3193992368
325,3181911324
326,3181889900
327,3181865092
328,3181880036
329,3154388416
330,3188328483
331,3188327468
332,3188316571
333,3187379277
334,3187405422
335,3136465051
336,3122869604
337,3112864800
338,3100781239
339,3100741454
340,3198674853
341,3198628536
342,3197448154
343,3196644160
344,3196617509
345,3172047117
346,3170379503
347,3163976188
348,3164010640
349,3163757191
350,3212929183
351,3211649178
352,3210870830
353,3187127198
354,3185938053
355,3128118134
356,3128132162
357,3128109789
358,3128104641
359,3128058847
360,3204563915
361,3204532345
362,3184309902
363,3184271180
364,3184197750
365,3188427714
366,3187966536
367,3187878309
368,3187881569
369,3187823387
370,3185247750
371,3173470453
372,3172848371
373,3161236906
