,matchid
0,3159101638
1,3085818962
2,3085803095
3,3085791641
4,3085757420
5,3186832458
6,3186810840
7,3170200094
8,3168757054
9,3168644389
10,3214770768
11,3214759392
12,3214738252
13,3214736863
14,3214715410
15,3214763670
16,3213992867
17,3214021473
18,3205748258
19,3205664761
20,3215597375
21,3215452510
22,3214231917
23,3211823849
24,3211629313
25,3198064571
26,3198001748
27,3197338726
28,3197301083
29,3197274461
30,3206146720
31,3206113330
32,3206109462
33,3206054896
34,3206050281
35,3212959677
36,3212987996
37,3212977094
38,3212714395
39,3212656490
40,3209975551
41,3209979950
42,3208765671
43,3207234778
44,3206725627
45,3001807690
46,3001765406
47,3001736337
48,3001724807
49,3001696652
50,3179217267
51,3155015965
52,3148995925
53,3132576319
54,3132571357
55,3214901939
56,3214878256
57,3214855418
58,3214832366
59,3214817118
60,3174690820
61,3174185009
62,3173773418
63,3157675856
64,3130402161
65,3199532355
66,3199524771
67,3199124129
68,3199162417
69,3198046835
70,3210475269
71,3209698586
72,3209721825
73,3209615838
74,3209599274
75,3206927253
76,3206894396
77,3205040430
78,3204938599
79,3204667405
80,3215015333
81,3214919554
82,3214896931
83,3214535738
84,3214364926
85,3199484483
86,3199148985
87,3199154081
88,3192206939
89,3192181084
90,3195409487
91,3191926716
92,3184232739
93,3132591444
94,3131524082
95,3190007259
96,3172074068
97,3172071288
98,3171989036
99,3169271974
100,3214336500
101,3213690492
102,3210801594
103,3210709202
104,3210101621
105,3158766738
106,3158748855
107,3158721328
108,3158701355
109,3151842269
110,3197316539
111,3197103271
112,3197082001
113,3195352517
114,3195093245
115,3028494747
116,3028458838
117,3028445016
118,3028407535
119,3028359714
120,3179910936
121,3178828045
122,3177678459
123,3176877676
124,3175125769
125,3180438678
126,3180182517
127,3160830508
128,3159225694
129,3158582883
130,3181920861
131,3181890104
132,3181837183
133,3181845610
134,3181841851
135,3215478816
136,3215369356
137,3214638684
138,3214594585
139,3214609776
140,3127489839
141,3126745301
142,3120149673
143,3120142640
144,3116792530
145,3215769891
146,3215732581
147,3214047296
148,3213834645
149,3213780966
150,3184617810
151,3184610879
152,3161646633
153,3161618115
154,3144327302
155,3182568786
156,3134026353
157,3133332526
158,3133331412
159,3133309228
160,3179405731
161,3179409747
162,3179373924
163,3179288361
164,3179302736
165,3126832261
166,3111821794
167,3108857366
168,3108852155
169,3108835801
170,3122847906
171,3122808872
172,3121814501
173,3121794307
174,3109402282
175,3162948622
176,3159693310
177,3159680571
178,3159678327
179,3159225537
180,2985944812
181,2985933677
182,2985932337
183,2985928985
184,2985928030
185,3215993584
186,3216002297
187,3215960003
188,3215944138
189,3215899986
190,3215992410
191,3169040376
192,3168969076
193,3168918012
194,3165551454
195,3214434951
196,3214388003
197,3213351318
198,3199376258
199,3199349717
200,3214208701
201,3213116799
202,3213112740
203,3213078244
204,3212412595
205,3044852624
206,3029883851
207,3027364228
208,2989563161
209,2989527333
210,3209741945
211,3207831153
212,3206591630
213,3205750463
214,3203637448
215,3206972414
216,3206487829
217,3206462864
218,3206391640
219,3206158275
220,3198727910
221,3185887671
222,3184326850
223,3181285021
224,3179715685
225,3213956958
226,3213985973
227,3213985086
228,3213984222
229,3213973338
230,3214664112
231,3214680768
232,3214635118
233,3214590494
234,3214585526
235,3211524632
236,3211510768
237,3211248452
238,3206029754
239,3198669289
240,3214932874
241,3214021401
242,3214020016
243,3213199890
244,3213155640
245,3171227979
246,3171225210
247,3171251358
248,3169129108
249,3169014782
250,3073842823
251,3073215210
252,3072957859
253,3072929001
254,3072922551
255,3189739718
256,3179940890
257,3174380520
258,3174329861
259,3174245178
260,3184141816
261,3182128263
262,3182124175
263,3181170114
264,3175960646
265,3156155969
266,3156148406
267,3155967956
268,3155434953
269,3155116023
270,3208132641
271,3208150486
272,3208128800
273,3208126988
274,3208096228
275,3215484691
276,3215503271
277,3214312475
278,3213570059
279,3213269271
280,3163942449
281,3163922442
282,3163899657
283,3163920033
284,3163897789
285,3186085337
286,3174120010
287,3143292649
288,3143290630
289,3143280543
290,3211165799
291,3074176600
292,3074163315
293,3074118956
294,3074113641
295,3214868176
296,3214855030
297,3214226193
298,3214017302
299,3214010079
300,3181802379
301,3181755981
302,3181711833
303,3171915442
304,3169438998
305,3211758174
306,3211761611
307,3209797252
308,3206855441
309,3204261042
310,3176754992
311,3159794427
312,3141795200
313,3141757759
314,3130283389
315,3203823490
316,3203765119
317,3203743326
318,3203312732
319,3203249456
320,3214868176
321,3214855030
322,3214226193
323,3214017302
324,3214010079
325,3181802379
326,3181755981
327,3181711833
328,3171915442
329,3169438998
330,3211758174
331,3211761611
332,3209797252
333,3206855441
334,3204261042
335,3176754992
336,3159794427
337,3141795200
338,3141757759
339,3130283389
340,3203823490
341,3203765119
342,3203743326
343,3203312732
344,3203249456
345,3201869887
346,3201816795
347,3172925584
348,3172909856
349,3171832698
350,3195590934
351,3060598025
352,3060602091
353,3060564690
354,3060499691
355,3188215650
356,3168993966
357,3167630806
358,3167538603
359,3167571001
360,3075194345
361,3075044935
362,3074899288
363,3074519906
364,3074501917
365,3214079025
366,3213771378
367,3212659615
368,3212663383
369,3207079987
370,3194018029
371,3194023310
372,3193979188
373,3186788408
374,3186754014
375,3092167911
376,3092150075
377,3082784335
378,3080744796
379,3080710494
380,3081872114
381,3081842297
382,3081750211
383,3076022131
384,3076018099
385,2987444128
386,2987414738
387,2987409189
388,2987397146
389,2986376685
390,3163987940
391,3144557026
392,3121414775
393,3121380348
394,3119577451
395,3174913926
396,3174847948
397,3170858407
398,3162001020
399,3132923338
400,3206420194
401,3188169490
402,3186889140
403,3186874434
404,3179714967
405,3119944698
406,3118180689
407,3111858014
408,3087076118
409,3087053531
410,3182491755
411,3181376829
412,3180430266
413,3175969301
414,3172002717
415,3181213852
416,3180205316
417,3179922607
418,3179902206
419,3179024816
420,3215636586
421,3215488263
422,3215522967
423,3215457857
424,3214977252
425,3215121498
426,3214968521
427,3209510849
428,3199229726
429,3199183976
430,3197447074
431,3197388464
432,3197348985
433,3197296095
434,3197259053
435,3204531406
436,3203678656
437,3199900035
438,3199096386
439,3195854624
440,3208953015
441,3202211182
442,3202175577
443,3202149015
444,3196775339
445,3212958916
446,3212986692
447,3210433504
448,3210359464
449,3210335488
450,3212743215
451,3212702087
452,3212130929
453,3210806428
454,3210739490
455,3113048426
456,3113016079
457,3112994065
458,3112957039
459,3110729854
460,3214883989
461,3214632384
462,3214233311
463,3213286548
464,3213239883
465,3138849048
466,3138807914
467,3136549376
468,3136516302
469,3132033070
470,3188317072
471,3167864091
472,3166898182
473,3166017773
474,3165268748
475,3210409205
476,3210394446
477,3209652632
478,3209587334
479,3209593005
480,3062738093
481,3062721554
482,3062702511
483,3038625625
484,3038620396
485,3209962397
486,3209905309
487,3209870207
488,3209813040
489,3209764475
490,3139822663
491,3139246677
492,3139215283
493,3139182246
494,3139170746
495,3179966229
496,3179973020
497,3179377444
498,3179146332
499,3172563014
500,3180166354
501,3180133164
502,3180067212
503,3180064457
504,3179360664
505,3214633311
506,3213934050
507,3213952274
508,3213940542
509,3210990195
510,3211764379
511,3210532366
512,3204473980
513,3204409583
514,3181313614
515,3207850115
516,3207814228
517,3207727364
518,3206800497
519,3206757231
520,3215010260
521,3214935453
522,3214942314
523,3214858747
524,3214266508
525,3148814599
526,3148177073
527,3148182211
528,3144442648
529,3144414701
530,3201737915
531,3201744162
532,3199638172
533,3179938210
534,3179974007
535,3158928057
536,3158923678
537,3158879673
538,3136391914
539,3136361798
540,3214572123
541,3212089800
542,3207726173
543,3207722048
544,3207705390
545,3203785625
546,3203749319
547,3203693559
548,3203637071
549,3203618957
550,3209392393
551,3206020675
552,3205729389
553,3205694612
554,3203707603
555,3216004465
556,3215983669
557,3215952848
558,3215834100
559,3215849819
560,3215562357
561,3215474980
562,3215123639
563,3214958902
564,3214954770
565,3115171828
566,3114090837
567,3107510435
568,3101861566
569,3101726402
570,3124224689
571,3113564374
572,3113533641
573,3113494281
574,3113450666
575,3214165978
576,3214112941
577,3201695670
578,3201120069
579,3199808516
580,3211879854
581,3211827067
582,3211844788
583,3210894912
584,3210766663
585,3173178849
586,3173157057
587,3172067388
588,3127038355
589,3127025905
590,3201219674
591,3198692482
592,3198667194
593,3194406129
594,3194357918
595,3214492947
596,3214456381
597,3214397695
598,3214237866
599,3214262603
600,3070564599
601,3070352405
602,3070333296
603,3070294223
604,3068783217
605,3081972172
606,3081941091
607,3074824435
608,3074799664
609,3074793910
610,3133256800
611,3132738084
612,3132712709
613,3132674409
614,3008882305
615,3060855471
616,3060827158
617,3060310994
618,3060308144
619,3060291252
620,3215901454
621,3215838062
622,3215834879
623,3212636375
624,3212627513
625,3112574758
626,3093325412
627,3093278997
628,3093319816
629,3093237048
630,3175793506
631,3175812257
632,3175769661
633,3175729484
634,3175717852
635,3171833341
636,3170162332
637,3165697732
638,3118249012
639,3101492061
640,3088066433
641,3085950821
642,3085920267
643,3085416084
644,3074510552
645,3214651965
646,3212818350
647,3211716332
648,3210801077
649,3210531531
650,3187854472
651,3187836073
652,3185494822
653,3108367952
654,3108352823
655,3182463202
656,3182430597
657,3182394166
