,matchid
589,3176064177
590,3198008403
591,3174742142
592,3171862547
593,3171835798
594,3164094364
595,3209379544
596,3206712366
597,3206676751
598,3206218761
599,3206227732
600,3201244624
601,3201230194
602,3201147026
603,3199881595
604,3199861406
605,3213701190
606,3213583824
607,3209553544
608,3209517986
609,3209396779
610,3199131786
611,3197396072
612,3197348373
613,3197269464
614,3195541206
615,3181671909
616,3181592961
617,3175481031
618,3175462865
619,3175170812
620,3209807821
621,3209038714
622,3206653932
623,3206606882
624,3206570126
625,3208827945
626,3208802752
627,3208747593
628,3208679448
629,3208689784
630,3214075125
631,3214063445
632,3214051789
633,3213105424
634,3213053870
635,3196873180
636,3169573192
637,3169752238
638,3149701814
639,3149709847
640,3215977336
641,3216005477
642,3215984061
643,3215398689
644,3215383189
645,3198502551
646,3170357314
647,3148370286
648,3148319039
649,3148323565
650,3195027883
651,3153979582
652,3124701402
653,3096787816
654,3096753599
655,3195492672
656,3175021460
657,3174937073
658,3173609992
659,3173515770
660,3213027842
661,3213044199
662,3211586210
663,3208424131
664,3208149040
665,3182811757
666,3181879680
667,3181886840
668,3181864752
669,3181841192
670,3211061230
671,3210294294
672,3210310980
673,3209795175
674,3209750678
675,3208273617
676,3208064466
677,3208022255
678,3207997137
679,3207962540
680,3210920698
681,3210857970
682,3210021902
683,3209924573
684,3209887920
685,3210710890
686,3210577620
687,3210582417
688,3210443699
689,3204766312
690,3208440984
691,3208416776
692,3207568705
693,3183843553
694,3183794509
695,3204708117
696,3197459139
697,3197406792
698,3197210174
699,3196858603
700,3179221212
701,3154630086
702,3130741480
703,3130063516
704,3129977845
705,3185254466
706,3184383603
707,3184253137
708,3184225223
709,3184193188
710,3205909620
711,3205884548
712,3204829181
713,3204823289
714,3204766502
715,3200036429
716,3172727060
717,3172660046
718,3171989917
719,3171347399
720,3210498448
721,3210505215
722,3208979104
723,3209016546
724,3209024107
725,3200522408
726,3200473478
727,3199610969
728,3192355429
729,3192348126
730,3214299668
731,3195834975
732,3195833268
733,3192779881
734,3192717506
735,3215896167
736,3215818850
737,3215815264
738,3207995669
739,3207991150
740,3214339953
741,3214266383
742,3212945949
743,3212954185
744,3210666422
745,3209181860
746,3208891548
747,3208836038
748,3208802569
749,3208200088
750,3208475689
751,3206313855
752,3206292109
753,3206289736
754,3206237524
755,3191239721
756,3191232887
757,3191158077
758,3191156934
759,3191173461
760,3215974012
761,3208164653
762,3208162099
763,3205851086
764,3205796472
765,3213910381
766,3213836579
767,3212892100
768,3212849169
769,3212865986
770,3203761550
771,3174846656
772,3173982387
773,3173878018
774,3173921663
775,3185672388
776,3185617510
777,3185440822
778,3185238031
779,3185211189
780,3215955860
781,3215993941
782,3215952643
783,3215886810
784,3215873569
785,3210884246
786,3206980162
787,3206917857
788,3203122677
789,3201769184
790,3215446889
791,3215461755
792,3214905975
793,3214870710
794,3214576557
795,3207120549
796,3207038771
797,3207026320
798,3207014597
799,3206897622
800,3195125050
801,3165713776
802,3144423615
803,3144415240
804,3140546147
805,3215783835
806,3215789866
807,3215754743
808,3215698061
809,3215660097
810,3215351574
811,3215136760
812,3215121367
813,3214305760
814,3214273934
815,3206295687
816,3206333528
817,3206291595
818,3206249440
819,3206076062
820,3214388725
821,3214393251
822,3214309071
823,3214305454
824,3214235181
825,3215466033
826,3187365749
827,3187315419
828,3187303981
829,3187302839
830,3206546092
831,3204911958
832,3203818810
833,3203513359
834,3203496544
835,3214268375
836,3212731968
837,3212686399
838,3212662695
839,3212343102
840,3215660586
841,3215594813
842,3215558190
843,3214565321
844,3214478555
845,3148533256
846,3148502513
847,3148453557
848,3148401370
849,3148385003
850,3214213912
851,3212644549
852,3211008790
853,3210834760
854,3210859993
855,3212548370
856,3212563071
857,3205743905
858,3181666950
859,3154960892
860,3211760365
861,3211743991
862,3210857116
863,3210863001
864,3210797206
865,3196960888
866,3194950955
867,3188670935
868,3188574325
869,3185062326
870,3210740602
871,3210685196
872,3210599503
873,3210613759
874,3210384365
875,3214013892
876,3212291142
877,3211245097
878,3211166364
879,3211160625
880,3212548370
881,3212563071
882,3205743905
883,3181666950
884,3154960892
885,3211760365
886,3211743991
887,3210857116
888,3210863001
889,3210797206
890,3196960888
891,3194950955
892,3188670935
893,3188574325
894,3185062326
895,3210740602
896,3210685196
897,3210599503
898,3210613759
899,3210384365
900,3214013892
901,3212291142
902,3211245097
903,3211166364
904,3211160625
905,3205583717
906,3205214156
907,3205172474
908,3196094031
909,3196018579
910,3209137300
911,3209133705
912,3205920470
913,3205825432
914,3205757538
915,3203131493
916,3203100212
917,3203084952
918,3202920380
919,3202878324
920,3210007873
921,3208518083
922,3207888889
923,3202665783
924,3188108501
925,3215538731
926,3215582850
927,3214999358
928,3214974370
929,3214223207
930,3209911911
931,3209874141
932,3208811152
933,3206344760
934,3203241745
935,3210098714
936,3210115090
937,3210121138
938,3210047815
939,3210042455
940,3194696251
941,3194674778
942,3194638974
943,3194640447
944,3194573732
945,3214260790
946,3214186773
947,3214183486
948,3213738508
949,3213744160
950,3209749017
951,3209772953
952,3209724147
953,3209638339
954,3209643003
955,3192027102
956,3192042462
957,3191968804
958,3191248368
959,3191246066
960,3181937312
961,3159164119
962,3158012571
963,3157948767
964,3157710887
965,3210176304
966,3210174752
967,3210181978
968,3210119130
969,3210106052
970,3214322868
971,3214246344
972,3214260776
973,3214196255
974,3182834784
975,3215532088
976,3215503093
977,3215468482
978,3215435600
979,3214817317
980,3203220617
981,3203210129
982,3176242414
983,3155932768
984,3138036359
985,3215557849
986,3215582186
987,3214385735
988,3214335459
989,3213248969
990,3215951631
991,3215999928
992,3215949346
993,3215918480
994,3215941883
995,3210997842
996,3211025518
997,3211014066
998,3211022323
999,3211020607
1000,3185623483
1001,3176767513
1002,3153598122
1003,3135344291
1004,3135339926
1005,3213034141
1006,3213002895
1007,3213041720
1008,3213040514
1009,3212948967
1010,3210703441
1011,3210506979
1012,3210409391
1013,3210433235
1014,3210381922
1015,3215462384
1016,3215365945
1017,3215402128
1018,3215096878
1019,3215113786
1020,3200873260
1021,3178845494
1022,3177957806
1023,3177913337
1024,3173385264
1025,3212294302
1026,3186400113
1027,3186340051
1028,3185464947
1029,3185410149
1030,3195405596
1031,3195339064
1032,3187451365
1033,3187418677
1034,3167576342
1035,3214926970
1036,3214859648
1037,3214143935
1038,3213027082
1039,3213034754
1040,3215817316
1041,3215782676
1042,3214942998
1043,3214919771
1044,3214110786
1045,3214671601
1046,3214370121
1047,3214304005
1048,3214286466
1049,3213049250
1050,3199377787
1051,3199338699
1052,3197228258
1053,3197198070
1054,3183791402
1055,3215792839
1056,3215727425
1057,3215762676
1058,3215666689
1059,3215607439
1060,3215146772
1061,3215121321
1062,3214967009
1063,3214962810
1064,3214936595
1065,3209359750
1066,3209169958
1067,3209048968
1068,3209067246
1069,3208141261
1070,3208891924
1071,3208836038
1072,3208802569
1073,3185494106
1074,3183332304
1075,3206690156
1076,3206605687
1077,3206587232
1078,3206516779
1079,3206520121
1080,3214159380
1081,3213952862
1082,3213970430
1083,3213887969
1084,3213892725
1085,3208423488
1086,3208410369
1087,3208346293
1088,3201638763
1089,3171617667
1090,3215956756
1091,3210435021
1092,3210431132
1093,3210359003
1094,3210384970
1095,3214999255
1096,3210636691
1097,3210670296
1098,3210580610
1099,3209644047
1100,3181282016
1101,3178934063
1102,3177019894
1103,3176967844
1104,3176955526
1105,3206701013
1106,3206634199
1107,3205690703
1108,3205637135
1109,3205516397
1110,3214976699
1111,3214840548
1112,3214086419
1113,3213719513
1114,3213243880
1115,3194068307
1116,3167902121
1117,3148579155
1118,3148551021
1119,3148523751
1120,3214613707
1121,3203587752
1122,3203573790
1123,3202615913
1124,3202497457
1125,3212027791
1126,3187523711
1127,3184766065
1128,3184699710
1129,3184604705
1130,3215450984
1131,3215125334
1132,3214997863
1133,3214649602
1134,3214541346
1135,3195690474
1136,3195646308
1137,3194785812
1138,3194763595
1139,3194716639
1140,3208445184
1141,3208383070
1142,3207742147
1143,3207674725
1144,3206630294
1145,3212544904
1146,3208352184
1147,3208286139
1148,3208292465
1149,3208196922
1150,3210728207
1151,3210677295
1152,3210650449
1153,3210613759
1154,3210580051
1155,3194464770
1156,3173316780
1157,3159097010
1158,3158614122
1159,3145441452
1160,3203234499
1161,3202243211
1162,3202185077
1163,3199059788
1164,3198060648
1165,3214710041
1166,3213221627
1167,3213127635
1168,3213073814
1169,3207521849
1170,3210179360
1171,3209751263
1172,3209714043
1173,3209667296
1174,3207591876
1175,3208936991
1176,3196407938
1177,3196353627
1178,3195157302
1179,3195130205
1180,3213916044
1181,3213872515
1182,3211874795
1183,3211873445
1184,3211859265
1185,3205528103
1186,3203643710
1187,3201674711
1188,3199079838
1189,3197494131
1190,3210003644
1191,3209946102
1192,3209931806
1193,3203583812
1194,3203546915
1195,3210678376
1196,3210662698
1197,3210576645
1198,3210559588
1199,3210554385
1200,3215430691
1201,3214976699
1202,3214963205
1203,3214918200
1204,3214933810
1205,3215944775
1206,3215893248
1207,3215910753
1208,3215733927
1209,3215667625
1210,3163916142
1211,3163026819
1212,3162969667
1213,3147545131
1214,3145151427
1215,3214913148
1216,3214912104
1217,3214859648
1218,3214866916
1219,3214853835
1220,3213227868
1221,3213103176
1222,3210216040
1223,3210253788
1224,3207057954
1225,3197125035
1226,3188067568
1227,3188061529
1228,3172549786
1229,3172496391
1230,3200209450
1231,3179300530
1232,3179207321
1233,3177119082
1234,3175993113
1235,3210416595
1236,3210333427
1237,3208406099
1238,3208390491
1239,3207826956
1240,3210901241
1241,3210817888
1242,3210842559
1243,3210820728
1244,3210768096
1245,3214117888
1246,3214123449
1247,3213071454
1248,3213059747
1249,3213028283
1250,3214876767
1251,3214853259
1252,3207094187
1253,3207119840
1254,3207018484
1255,3206500670
1256,3206445394
1257,3200696546
1258,3190387008
1259,3188388570
1260,3202666428
1261,3202660510
1262,3202446715
1263,3202490890
1264,3196011730
1265,3214943496
1266,3214146787
1267,3214102784
1268,3214100759
1269,3214044497
1270,3214910900
1271,3213074130
1272,3213049316
1273,3213027133
1274,3213002222
1275,3213580565
1276,3212528663
1277,3210548691
1278,3209936405
1279,3209940843
1280,3208549844
1281,3208521257
1282,3208487400
1283,3207289396
1284,3207246006
1285,3203560784
1286,3180147105
1287,3156907574
1288,3152530773
1289,3131064558
1290,3208360290
1291,3184978704
1292,3185006357
1293,3184513356
1294,3184467621
1295,3196199082
1296,3196125950
1297,3196108583
1298,3196055922
1299,3196061287
1300,3214386407
1301,3214352823
1302,3214346976
1303,3209555869
1304,3209600087
1305,3215671346
1306,3215614070
1307,3215536352
1308,3214437678
1309,3214450303
1310,3210436172
1311,3210422640
1312,3210410280
1313,3210384653
1314,3210381521
1315,3195306490
1316,3173560029
1317,3152030072
1318,3151995959
1319,3151967257
1320,3210119305
1321,3205026359
1322,3205031439
1323,3180223935
1324,3174766258
1325,3213736132
1326,3201986092
1327,3192266364
1328,3191688162
1329,3191672233
1330,3215729587
1331,3215763463
1332,3215697848
1333,3215670821
1334,3215595096
1335,3194489384
1336,3194458195
1337,3193209346
1338,3192452615
1339,3187584056
1340,3213249663
1341,3213112566
1342,3195565801
1343,3195495235
1344,3195414736
1345,3208411228
1346,3208344948
1347,3208062819
1348,3208059886
1349,3207984075
1350,3210291928
1351,3210270417
1352,3209915653
1353,3209859175
1354,3209880770
1355,3203186930
1356,3203157240
1357,3203183607
1358,3202129072
1359,3202105627
1360,3192145260
1361,3190644684
1362,3190632163
1363,3190600640
1364,3190363112
1365,3211069174
1366,3211066725
1367,3210229081
1368,3210224152
1369,3210251881
1370,3207779257
1371,3207822032
1372,3202214912
1373,3181711391
1374,3181701779
1375,3210242117
1376,3210222026
1377,3210259859
1378,3205295050
1379,3205244015
1380,3215507553
1381,3215503194
1382,3215438543
1383,3214051101
1384,3214028461
1385,3206793023
1386,3204340351
1387,3204300874
1388,3204299762
1389,3203118282
1390,3215148626
1391,3215095281
1392,3213707810
1393,3213701190
1394,3213585053
1395,3207267877
1396,3207283770
1397,3207270179
1398,3207157064
1399,3207143507
1400,3213260564
1401,3213186812
1402,3213183682
1403,3213158587
1404,3213154683
1405,3196633983
1406,3196607918
1407,3196580593
1408,3167610749
1409,3143334025
1410,3197141309
1411,3197065601
1412,3175720605
1413,3157477394
1414,3157489973
1415,3209974363
1416,3209930596
1417,3209894158
1418,3209739463
1419,3209699258
1420,3215468201
1421,3215413483
1422,3215400361
1423,3215124365
1424,3215018253
1425,3201968154
1426,3179928275
1427,3157417931
1428,3157425420
1429,3157420515
1430,3190325820
1431,3189504723
1432,3164682184
1433,3164650278
1434,3164616596
1435,3204516320
1436,3204549949
1437,3203475269
1438,3203460466
1439,3201986844
1440,3196943887
1441,3196961404
1442,3196017308
1443,3196042788
1444,3195902916
1445,3205793365
1446,3197599837
1447,3195818807
1448,3195856297
1449,3195834965
1450,3210306130
1451,3210194333
1452,3206312879
1453,3206321339
1454,3206258942
1455,3193301410
1456,3166103951
1457,3166140327
1458,3165408855
1459,3165417876
1460,3211893421
1461,3211880949
1462,3211867961
1463,3211865285
1464,3211860829
1465,3195718538
1466,3195705094
1467,3195720901
1468,3195678074
1469,3195673329
1470,3213950350
1471,3213918138
1472,3213875935
1473,3213884139
1474,3213869396
1475,3192616660
1476,3191850534
1477,3187333647
1478,3182912015
1479,3182900148
1480,3212904116
1481,3209147021
1482,3208861180
1483,3208824637
1484,3206817375
1485,3196769894
1486,3193383726
1487,3183926123
1488,3177983451
1489,3177958577
1490,3215444870
1491,3214842544
1492,3213580316
1493,3213352925
1494,3213266872
1495,3180985069
1496,3180758561
1497,3180751724
1498,3180623229
1499,3180311178
1500,3208739244
1501,3208729263
1502,3208714118
1503,3205704556
1504,3201463019
1505,3215960640
1506,3215387047
1507,3215351574
1508,3214599596
1509,3214623561
1510,3206338375
1511,3158599445
1512,3158580674
1513,3158555481
1514,3158559867
1515,3215635956
1516,3192786152
1517,3192795063
1518,3178712509
1519,3161248138
1520,3214224788
1521,3214220688
1522,3211022323
1523,3211000926
1524,3177664067
1525,3209917491
1526,3209732104
1527,3209638623
1528,3209644047
1529,3209586199
1530,3215720668
1531,3215686754
1532,3215650486
1533,3215636452
1534,3215610627
1535,3212532317
1536,3199815054
1537,3199773896
1538,3199192213
1539,3199190411
1540,3204954745
1541,3204897866
1542,3203387975
1543,3200392828
1544,3199857254
1545,3207008356
1546,3206997490
1547,3201253630
1548,3200578583
1549,3192625523
1550,3206116747
1551,3200185271
1552,3200169906
1553,3200086773
1554,3195716068
1555,3207076434
1556,3207073692
1557,3207100132
1558,3207069283
1559,3205680024
1560,3214098187
1561,3214095340
1562,3214063445
1563,3213317814
1564,3213301729
1565,3209873235
1566,3205210046
1567,3179048167
1568,3157387575
1569,3157405015
1570,3199888913
1571,3171295647
1572,3153586299
1573,3147069538
1574,3147042889
1575,3210548426
1576,3210534144
1577,3210509957
1578,3206945103
1579,3206921442
1580,3215115519
1581,3207145526
1582,3207181732
1583,3199407080
1584,3199402692
1585,3196896939
1586,3196875865
1587,3196874749
1588,3196913022
1589,3196911988
1590,3214272347
1591,3214188302
1592,3214221745
1593,3204467577
1594,3204227083
1595,3211589521
1596,3210645640
1597,3210617384
1598,3209852008
1599,3209687760
1600,3215468810
1601,3214303615
1602,3208857657
1603,3208872230
1604,3208618397
1605,3204221938
1606,3204055647
1607,3197307515
1608,3174916066
1609,3166299851
1610,3192866022
1611,3192842860
1612,3185659244
1613,3185650195
1614,3184357692
1615,3187965255
1616,3164128417
1617,3147556607
1618,3146713299
1619,3146688743
1620,3208411368
1621,3169523890
1622,3169481805
1623,3145067175
1624,3145052585
1625,3210460063
1626,3203629075
1627,3203539510
1628,3203533987
1629,3199356644
1630,3215997558
1631,3215634223
1632,3215556237
1633,3215409385
1634,3214865077
1635,3215692191
1636,3215438919
1637,3215444462
1638,3215134403
1639,3215089746
1640,3205689489
1641,3174923843
1642,3153993911
1643,3152922187
1644,3152532387
1645,3191483788
1646,3164642933
1647,3164608998
1648,3164578418
1649,3164604765
1650,3165397146
1651,3163790983
1652,3163736868
1653,3163751953
1654,3163706719
1655,3214480364
1656,3214432837
1657,3214389125
1658,3210734051
1659,3210686939
1660,3202666500
1661,3202641078
1662,3202503741
1663,3187754547
1664,3181495044
1665,3197505860
1666,3197481605
1667,3187956480
1668,3162437341
1669,3159794931
1670,3192126037
1671,3192131014
1672,3192054948
1673,3192080356
1674,3189968784
1675,3208316944
1676,3202519456
1677,3202107336
1678,3201973801
1679,3201968154
1680,3214240222
1681,3213313536
1682,3186330334
1683,3183909439
1684,3183874870
1685,3214597437
1686,3214601877
1687,3214572824
1688,3214478705
1689,3210571980
1690,3201884520
1691,3201882997
1692,3201862263
1693,3199891683
1694,3199886211
1695,3200563705
1696,3176114789
1697,3176038249
1698,3176014259
1699,3176049889
1700,3213130867
1701,3213057949
1702,3206414266
1703,3206440004
1704,3205535976
1705,3205805875
1706,3189517601
1707,3189476699
1708,3189494218
1709,3188715580
1710,3212877345
1711,3212895196
1712,3212922505
1713,3212869407
1714,3212816540
1715,3201979233
1716,3202022372
1717,3201939267
1718,3201926087
1719,3201912533
1720,3204401530
1721,3204389865
1722,3204336890
1723,3204335519
1724,3204344647
1725,3201766341
1726,3174004591
1727,3142493116
1728,3125019372
1729,3106801923
1730,3205721355
1731,3205648436
1732,3205667013
1733,3205681682
1734,3205577623
1735,3212450384
1736,3196358095
1737,3187152532
1738,3184835749
1739,3182542322
1740,3210579628
1741,3210602519
1742,3209732104
1743,3209695173
1744,3209648104
1745,3210889935
1746,3210795087
1747,3210718537
1748,3210158719
1749,3210167403
1750,3213075962
1751,3186944019
1752,3163343912
1753,3163331698
1754,3163302119
1755,3213889625
1756,3213926446
1757,3208543780
1758,3208479006
1759,3208425047
1760,3180091155
1761,3179875593
1762,3179921972
1763,3174077792
1764,3165879954
1765,3204585366
1766,3179650690
1767,3179583830
1768,3172978182
1769,3172986565
1770,3203540839
1771,3175429720
1772,3175423478
1773,3172602030
1774,3172518445
1775,3214917723
1776,3214914761
1777,3214845375
1778,3214882200
1779,3214860673
1780,3211706052
1781,3211701086
1782,3211634713
1783,3211626013
1784,3211603474
1785,3206319521
1786,3168411374
1787,3156229871
1788,3148818818
1789,3146682720
1790,3208215063
1791,3201379552
1792,3201392873
1793,3186190174
1794,3186136412
1795,3194392889
1796,3194355984
1797,3194331212
1798,3168049724
1799,3168066309
1800,3215728272
1801,3215712080
1802,3215665199
1803,3214621568
1804,3214565474
1805,3215493945
1806,3215439422
1807,3215423569
1808,3215378971
1809,3210809037
1810,3209420652
1811,3206913767
1812,3206940140
1813,3206884355
1814,3202715923
1815,3182187381
1816,3182144684
1817,3182104727
1818,3171947194
1819,3170252275
1820,3205579439
1821,3199717359
1822,3199746172
1823,3199734871
1824,3199282222
1825,3211893703
1826,3210175457
1827,3210202705
1828,3201799036
1829,3196726788
1830,3215148626
1831,3214435738
1832,3213171145
1833,3212775478
1834,3211920012
1835,3215367655
1836,3215393375
1837,3213097760
1838,3212595356
1839,3211737919
1840,3215978053
1841,3215464509
1842,3215403567
1843,3215129463
1844,3214972948
1845,3200219161
1846,3173540382
1847,3173505560
1848,3172506213
1849,3163103143
1850,3214964359
1851,3212529834
1852,3211249238
1853,3211283407
1854,3210590177
1855,3198699137
1856,3198703102
1857,3198664896
1858,3198616188
1859,3198620517
1860,3215586763
1861,3215477445
1862,3215520555
1863,3215010061
1864,3213902801
1865,3181204984
1866,3155498037
1867,3155503685
1868,3155473519
1869,3155152649
1870,3199890227
1871,3199774089
1872,3198983668
