,summonerId,summonerName,accountId,puuid
27,xbKbYo9-nUCAw5R8mSqZENhwI0WmNIEH3VmBVQW_ji_sRTE,Ryfthunter,qMy91Ix-KZSRdF8Ghe8MxIHE9p_qdo4sFWCnqjTccMzMWhg,rbKGhPDbfMmNJcfSuMCEhSwbOymyijsA-V2_pn2cFJ1UWA5FyVI4h94K3oapQIB6FOwjFgm4zEV3mg
28,NZDHd5TOAjMGZ1OBgeaXg1aA5A5FSutrRMhWxLtO2eOfuAk,beatnyougood,lXlmplvRSeUTrCO-Us4OQr9359LKjuz-jMoF-CBHjMtzjmg,GHQbvvmd0oPIRFu5XOBLXFoMWR4NUVEFcKt5zgnX5lcnUWv8RoeBpgHO3eoHY1f-AwsnQCd5FpYVnw
29,NM1ztMqV1nxzqDrzTytxDiIM90e4bc3mVzi5jlXPN-06kwo,Hi Im Manniii,kxavBwN-q50kt3xtNmUkD1aUK3kJzbKI7R3MkRlEC1n1NUg,ZlHGHM5F8bJuHxU7wlYa0sg3-WjZl-G8yWLTg8_tQnr1MDgBty9DMBNtWSerhYwT9y8vxEyo9wVY4g
30,bhub--_-bGbLhbuFcS4tFl_o_znO0GzJ1iW5t9vF-z9Du1c,O O O O O O O F,4_uKOWio_8uMHvtxb2JvARTOyix-UIcwEZJr51-LCDOw_ng,Xq-C_wlRLXzjnwfqBmP1pU6csa864RFH_3zHWmRIUX2bpoJYf40pPjaFB1SHhCIrN1ZHusYfJ7yi4A
31,9KfdU807_JkLY-GyvlgEGTmUC9whh17xPLVCrJZfyfLbEg8,SKT1Blaze,urVCr-RPgspFLexTDQG-2opGatHkTmX0uFaqd6QnpBdF3g,f4yuImAzWTdIo6RIRKIxH7TqW-t1sxE6s2SIoHXYhTO9wwWIPh6XPNJxHNCIzDw8E8Jj-nwyF2E9QQ
32,SesMkONARFvk5zVPrewrRMvB5P825nUrU6naadh0g6G1urk,LOL JunMoXiao,s4iCI5gp_xMpCdekEYXvugXEMKlJWcFSI9l1XpZSn-kb7Ak,eEkf5ucbrYTTnxZ-MqYc6sMmxPp-QLlCQztG64OG3FKWGguAuZf8U4pGan0UuLcrEvif_gCaoquuVg
33,cdNzJ17K8z_6ZBX4VRSSyhUzedDn5N4EOT92IRANGnEn9X4,Xenos983,7RFkMlhIjNSiCsGlj90mMqIB4NLAYKS0QNVlJEZ2hUYHeBE,PIztWmdm8XJRgjZWkHPdIVhGnltFJS5JTSPpOCgmPx1-lwZxeP0QWK1VYMi7KKt3Mv8g0d6G1lV5Qg
34,t_4Z43p6kb8VeLfIgy0T8UWUYWcO19qUCX-xAXzN1WZb3aY,vishnuskumar,mNy_t-wvh6U04CQTitjzQtPmitK3QvNvyT2vpvtbMtr7QI8,3Oh5TlLAZebUCCljOUcMw77_H61QYU-DSl7y0o2h9afwj8jzv6WU6ba9jPzdBsb0mirH1yzeKoFejA
35,rp9Cmdz0UDcuwosVxvnPZKzglEg7nJDLrZ3J8YrR0SyRiRE,LlamaAttack,i45NaQthPKQSW4i7cVaZR00TL4DSt4VyyQBdRvsIJ0MQYQM,Td7OfHkoFVt2E7Yp41rl3WCZgw4myY-_XonlzQJpMzdUjaMweOvjX2QWf45Vt8shCj9I3Z4r_9lKBQ
36,8ssnZ_TLrh9jZRPSDmkT39MpSerfspYOuRRJ2nyPCBAn5_k,Erdenkind,MGq0WtNOOuf6pE8bbV4KNt5zCnUl9PAENKe2FChFEp3Um1w,DDVcoZrnI9sp9Ot2b6e-YbwzuIdZ3sFCFcQRt5C03orzMlEJo1BDplxj9YG5fl0iUBkoiX6oz_q7FA
37,bs37HCH_LPTNhLJLHG3QX6jvz6fbyD6iZTJzDPpDq0MlAtY,akatzkie17,Wc1PfjcKHvuaxZQWGgeo_ZcMFEDWzPIWxiEZ79d7bPOsEQE,Tugs3vbGxrtyYify2bdcylI1b-8o7Ba3xgTUaR_Dw4ajzRmtO5tga0ySJ7_9_w80fzhFATS0pmUeBA
38,oMQFqAjQE8opIF_so7hh-Ixx3glbHOS-ttMsQLvXmJJNKDY,kartoffeln,SjY1biWWAauwIJWCZy98lvCnJNaOoZ0rw5E3VegERzZ0Wt4,8-Z2gVjQXLq_eYhlUmhe_ZzDOjdLuxPc6gQAgtJc_cTRmLO0JRygLZJviacy5B4o7VAGLk2qNQ1vaA
39,IzVT6srQdie02YNpWRqapy7uyUG4i5ZH_BQJQQMltEtrjEs,a squirrtle,olmlq96Gp6t67jWp68JquXr0xMalLH82COwT8eswuJx9L6Y,erA9NPfyvkzcMzUPLj1IRG_rJAylkjQbLaowIki18mqkUEhL_uayHBNBy4_3OCKo84deNSA1wqt0JQ
40,VP6y1hOraBiWnszkIwxZpaaisWEMI2aQBYvOEdAmDdXY8D8,thl 8,PWZPD1yec--T5TOuB-xTYGnIjPqo4UyB9dZgp7zyQaqGVKE,ycqnDbQ8wScJLr8yzKVkW9OR9muSBk8-K_71s4p91zLfyec2xUCyUiMo2QSJz4b5vTA5tBbq8jpFng
41,gmffNE2BGSv6V_0xKgCDQgICDtm0jeC5RtMHow0xqRz4gJs,MommyGiveTendies,6oBUfA5RWowWhoLSxvcf1y1zwmt7FUmfMyGtCXbyPoWdGaU,ByM79j84xQPH9XvWnHQ1b2_m-DTF0UW03bZUJvNFWbJzYjPLEdqZd4nA8-B2ybF7d7f8wscjoI2-TA
